region,num_agents,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
california,6,No-Op,1042,6,22.0,0.3333333333333333,1.0,539,-327.63671875
california,6,No-Op,1042,7,12.0,0.5,1.0,475,-309.052734375
california,6,No-Op,1042,8,34.0,0.0,1.0,827,-377.75390625
california,6,No-Op,1042,9,34.0,0.0,1.0,827,-584.638671875
california,6,No-Op,1042,10,34.0,0.0,1.0,757,-511.9140625
california,6,No-Op,1042,11,22.0,0.3333333333333333,1.0,634,-392.05078125
california,6,No-Op,1042,12,22.0,0.3333333333333333,1.0,634,-392.041015625
california,6,No-Op,1042,13,34.0,0.0,1.0,827,-654.43359375
california,6,No-Op,1042,14,22.0,0.3333333333333333,1.0,525,-293.3203125
california,6,No-Op,2042,0,28.0,0.16666666666666666,1.0,745,-559.208984375
california,6,No-Op,2042,1,34.0,0.0,1.0,827,-528.935546875
california,6,No-Op,2042,2,34.0,0.0,1.0,827,-597.822265625
california,6,No-Op,2042,3,34.0,0.0,1.0,827,-581.953125
california,6,No-Op,2042,4,28.0,0.16666666666666666,1.0,653,-403.984375
california,6,No-Op,2042,5,22.0,0.3333333333333333,1.0,625,-378.291015625
california,6,No-Op,2042,6,12.0,0.5,1.0,504,-332.080078125
california,6,No-Op,2042,7,34.0,0.0,1.0,827,-584.619140625
california,6,No-Op,2042,8,28.0,0.16666666666666666,1.0,724,-565.48828125
california,6,No-Op,2042,9,28.0,0.16666666666666666,1.0,796,-569.16015625
california,6,No-Op,2042,10,22.0,0.3333333333333333,1.0,618,-368.154296875
california,6,No-Op,2042,11,16.0,0.5,1.0,591,-285.83984375
california,6,No-Op,2042,12,28.0,0.16666666666666666,1.0,748,-573.779296875
california,6,No-Op,2042,13,34.0,0.0,1.0,827,-429.7265625
california,6,No-Op,2042,14,34.0,0.0,1.0,827,-585.556640625
california,6,No-Op,3042,0,28.0,0.16666666666666666,1.0,623,-459.0234375
california,6,No-Op,3042,1,6.0,0.6666666666666666,1.0,454,-240.9375
california,6,No-Op,3042,2,34.0,0.0,1.0,827,-393.193359375
california,6,No-Op,3042,3,22.0,0.3333333333333333,1.0,613,-357.529296875
california,6,No-Op,3042,4,34.0,0.0,1.0,827,-388.720703125
california,6,No-Op,3042,5,28.0,0.16666666666666666,1.0,769,-557.75390625
california,6,No-Op,3042,6,3.0,0.8333333333333334,1.0,311,-131.42578125
california,6,No-Op,3042,7,9.0,0.6666666666666666,1.0,407,-235.8984375
california,6,No-Op,3042,8,16.0,0.5,1.0,522,-249.8828125
california,6,No-Op,3042,9,28.0,0.16666666666666666,1.0,748,-526.318359375
california,6,No-Op,3042,10,28.0,0.16666666666666666,1.0,670,-476.943359375
california,6,No-Op,3042,11,28.0,0.16666666666666666,1.0,816,-616.71875
california,6,No-Op,3042,12,34.0,0.0,1.0,827,-485.634765625
california,6,No-Op,3042,13,22.0,0.3333333333333333,1.0,646,-409.189453125
california,6,No-Op,3042,14,16.0,0.5,1.0,561,-278.583984375
california,6,No-Op,4042,0,12.0,0.5,1.0,483,-266.54296875
california,6,No-Op,4042,1,22.0,0.3333333333333333,1.0,551,-370.3125
california,6,No-Op,4042,2,3.0,0.8333333333333334,1.0,330,-153.37890625
california,6,No-Op,4042,3,28.0,0.16666666666666666,1.0,728,-488.828125
california,6,No-Op,4042,4,28.0,0.16666666666666666,1.0,699,-511.083984375
california,6,No-Op,4042,5,34.0,0.0,1.0,827,-397.294921875
california,6,No-Op,4042,6,22.0,0.3333333333333333,1.0,609,-372.138671875
california,6,No-Op,4042,7,34.0,0.0,1.0,827,-461.42578125
california,6,No-Op,4042,8,22.0,0.3333333333333333,1.0,560,-379.86328125
california,6,No-Op,4042,9,28.0,0.16666666666666666,1.0,814,-590.478515625
california,6,No-Op,4042,10,12.0,0.5,1.0,468,-272.275390625
california,6,No-Op,4042,11,34.0,0.0,1.0,827,-300.41015625
california,6,No-Op,4042,12,22.0,0.3333333333333333,1.0,638,-412.431640625
california,6,No-Op,4042,13,28.0,0.16666666666666666,1.0,656,-431.85546875
california,6,No-Op,4042,14,28.0,0.16666666666666666,1.0,683,-454.5703125
california,6,Value-First Heuristic,42,0,34.0,0.0,0.9950980392156863,824,-416.875
california,6,Value-First Heuristic,42,1,16.0,0.5,0.9885057471264368,542,-278.73046875
california,6,Value-First Heuristic,42,2,28.0,0.16666666666666666,0.9862068965517241,624,-410.234375
california,6,Value-First Heuristic,42,3,12.0,0.5,0.9885057471264368,482,-305.634765625
california,6,Value-First Heuristic,42,4,22.0,0.3333333333333333,0.9885057471264368,609,-371.494140625
california,6,Value-First Heuristic,42,5,34.0,0.0,0.9825174825174825,822,-595.185546875
california,6,Value-First Heuristic,42,6,34.0,0.0,0.982051282051282,823,-575.91796875
california,6,Value-First Heuristic,42,7,34.0,0.0,0.9904214559386973,824,-356.42578125
california,6,Value-First Heuristic,42,8,22.0,0.3333333333333333,0.9908045977011494,538,-345.0390625
california,6,Value-First Heuristic,42,9,34.0,0.0,0.9813432835820896,821,-563.0078125
california,6,Value-First Heuristic,42,10,9.0,0.6666666666666666,0.9908045977011494,416,-258.0859375
california,6,Value-First Heuristic,42,11,22.0,0.3333333333333333,0.9896551724137931,534,-329.482421875
california,6,Value-First Heuristic,42,12,34.0,0.0,0.9834983498349835,821,-425.15625
california,6,Value-First Heuristic,42,13,12.0,0.5,0.9908045977011494,464,-300.5078125
california,6,Value-First Heuristic,42,14,16.0,0.5,0.9862068965517241,594,-354.306640625
california,6,Value-First Heuristic,1042,0,22.0,0.3333333333333333,0.9908045977011494,539,-347.373046875
california,6,Value-First Heuristic,1042,1,34.0,0.0,0.9908045977011494,759,-545.322265625
california,6,Value-First Heuristic,1042,2,34.0,0.0,0.9906367041198502,824,-339.541015625
california,6,Value-First Heuristic,1042,3,28.0,0.16666666666666666,0.9908045977011494,742,-560.4296875
california,6,Value-First Heuristic,1042,4,34.0,0.0,0.9844124700239808,822,-557.568359375
california,6,Value-First Heuristic,1042,5,28.0,0.16666666666666666,0.9862068965517241,775,-548.75
california,6,Value-First Heuristic,1042,6,22.0,0.3333333333333333,0.9896551724137931,533,-324.43359375
california,6,Value-First Heuristic,1042,7,12.0,0.5,0.9908045977011494,471,-307.490234375
california,6,Value-First Heuristic,1042,8,34.0,0.0,0.9774305555555556,821,-371.767578125
california,6,Value-First Heuristic,1042,9,34.0,0.0,0.9814814814814815,823,-578.8671875
california,6,Value-First Heuristic,1042,10,34.0,0.0,0.9850574712643678,746,-494.716796875
california,6,Value-First Heuristic,1042,11,16.0,0.5,0.9862068965517241,624,-389.208984375
california,6,Value-First Heuristic,1042,12,16.0,0.5,0.9862068965517241,624,-389.1796875
california,6,Value-First Heuristic,1042,13,34.0,0.0,0.9849537037037037,822,-648.10546875
california,6,Value-First Heuristic,1042,14,16.0,0.5,0.9896551724137931,513,-290.5859375
california,6,Value-First Heuristic,2042,0,28.0,0.16666666666666666,0.9942528735632183,737,-554.6484375
california,6,Value-First Heuristic,2042,1,34.0,0.0,0.98224043715847,822,-520.68359375
california,6,Value-First Heuristic,2042,2,34.0,0.0,0.980246913580247,821,-588.69140625
california,6,Value-First Heuristic,2042,3,34.0,0.0,0.9712643678160919,821,-575.83984375
california,6,Value-First Heuristic,2042,4,22.0,0.3333333333333333,0.9873563218390805,642,-401.07421875
california,6,Value-First Heuristic,2042,5,16.0,0.5,0.9919540229885058,607,-373.017578125
california,6,Value-First Heuristic,2042,6,12.0,0.5,0.9908045977011494,500,-329.74609375
california,6,Value-First Heuristic,2042,7,34.0,0.0,0.9814814814814815,823,-578.84765625
california,6,Value-First Heuristic,2042,8,28.0,0.16666666666666666,0.9850574712643678,716,-557.763671875
california,6,Value-First Heuristic,2042,9,28.0,0.16666666666666666,0.9735632183908046,785,-559.892578125
california,6,Value-First Heuristic,2042,10,16.0,0.5,0.9919540229885058,606,-364.423828125
california,6,Value-First Heuristic,2042,11,16.0,0.5,0.9919540229885058,584,-282.67578125
california,6,Value-First Heuristic,2042,12,28.0,0.16666666666666666,0.9873563218390805,743,-569.248046875
california,6,Value-First Heuristic,2042,13,34.0,0.0,0.9902912621359223,823,-424.1796875
california,6,Value-First Heuristic,2042,14,34.0,0.0,0.972636815920398,822,-581.376953125
california,6,Value-First Heuristic,3042,0,28.0,0.16666666666666666,0.9873563218390805,619,-455.263671875
california,6,Value-First Heuristic,3042,1,6.0,0.6666666666666666,0.9919540229885058,446,-239.384765625
california,6,Value-First Heuristic,3042,2,34.0,0.0,0.9894736842105263,822,-390.1953125
california,6,Value-First Heuristic,3042,3,16.0,0.5,0.9862068965517241,595,-352.880859375
california,6,Value-First Heuristic,3042,4,34.0,0.0,0.9759450171821306,822,-381.34765625
california,6,Value-First Heuristic,3042,5,28.0,0.16666666666666666,0.9839080459770115,761,-552.548828125
california,6,Value-First Heuristic,3042,6,3.0,0.8333333333333334,0.993103448275862,310,-131.171875
california,6,Value-First Heuristic,3042,7,9.0,0.6666666666666666,0.9908045977011494,405,-234.873046875
california,6,Value-First Heuristic,3042,8,16.0,0.5,0.993103448275862,511,-248.251953125
california,6,Value-First Heuristic,3042,9,28.0,0.16666666666666666,0.9954022988505747,740,-515.166015625
california,6,Value-First Heuristic,3042,10,28.0,0.16666666666666666,0.9873563218390805,661,-470.625
california,6,Value-First Heuristic,3042,11,28.0,0.16666666666666666,0.9816091954022989,810,-608.427734375
california,6,Value-First Heuristic,3042,12,34.0,0.0,0.9684684684684685,822,-480.52734375
california,6,Value-First Heuristic,3042,13,22.0,0.3333333333333333,0.9908045977011494,628,-403.935546875
california,6,Value-First Heuristic,3042,14,16.0,0.5,0.993103448275862,550,-277.03125
california,6,Value-First Heuristic,4042,0,6.0,0.6666666666666666,0.9908045977011494,473,-264.306640625
california,6,Value-First Heuristic,4042,1,22.0,0.3333333333333333,0.9908045977011494,548,-367.294921875
california,6,Value-First Heuristic,4042,2,3.0,0.8333333333333334,0.9919540229885058,329,-153.076171875
california,6,Value-First Heuristic,4042,3,28.0,0.16666666666666666,0.9850574712643678,721,-484.599609375
california,6,Value-First Heuristic,4042,4,28.0,0.16666666666666666,0.9873563218390805,690,-503.359375
california,6,Value-First Heuristic,4042,5,34.0,0.0,0.9929824561403509,822,-394.47265625
california,6,Value-First Heuristic,4042,6,22.0,0.3333333333333333,0.9873563218390805,595,-367.48046875
california,6,Value-First Heuristic,4042,7,34.0,0.0,0.9935275080906149,822,-455.0
california,6,Value-First Heuristic,4042,8,22.0,0.3333333333333333,0.9919540229885058,556,-376.7578125
california,6,Value-First Heuristic,4042,9,28.0,0.16666666666666666,0.9873563218390805,808,-582.353515625
california,6,Value-First Heuristic,4042,10,12.0,0.5,0.9919540229885058,461,-270.341796875
california,6,Value-First Heuristic,4042,11,34.0,0.0,0.9725490196078431,823,-296.2109375
california,6,Value-First Heuristic,4042,12,22.0,0.3333333333333333,0.9839080459770115,631,-407.67578125
california,6,Value-First Heuristic,4042,13,28.0,0.16666666666666666,0.9850574712643678,648,-425.986328125
california,6,Value-First Heuristic,4042,14,28.0,0.16666666666666666,0.9896551724137931,675,-449.677734375
california,6,Local Reactive,42,0,16.0,0.3333333333333333,0.9911616161616161,713,-567.978515625
california,6,Local Reactive,42,1,10.0,0.6666666666666666,0.9885057471264368,431,-222.690234375
california,6,Local Reactive,42,2,10.0,0.6666666666666666,0.9735632183908046,526,-375.576171875
california,6,Local Reactive,42,3,-9.0,1.0,0.996551724137931,315,-258.564453125
california,6,Local Reactive,42,4,4.0,0.8333333333333334,0.993103448275862,503,-330.146484375
california,6,Local Reactive,42,5,16.0,0.3333333333333333,0.9816091954022989,689,-519.308984375
california,6,Local Reactive,42,6,16.0,0.3333333333333333,0.9906759906759907,721,-601.56484375
california,6,Local Reactive,42,7,28.0,0.16666666666666666,0.9834834834834835,747,-445.11953125
california,6,Local Reactive,42,8,-9.0,1.0,0.9954022988505747,361,-292.470703125
california,6,Local Reactive,42,9,16.0,0.5,0.9977011494252873,593,-473.76953125
california,6,Local Reactive,42,10,0.0,0.8333333333333334,0.9942528735632183,298,-230.95703125
california,6,Local Reactive,42,11,7.0,0.8333333333333334,0.9977011494252873,367,-277.197265625
california,6,Local Reactive,42,12,16.0,0.3333333333333333,0.9906759906759907,734,-611.435546875
california,6,Local Reactive,42,13,-9.0,1.0,0.9804597701149426,350,-264.020703125
california,6,Local Reactive,42,14,13.0,0.6666666666666666,0.9896551724137931,482,-326.684375
california,6,Local Reactive,1042,0,4.0,0.8333333333333334,0.9919540229885058,440,-312.431640625
california,6,Local Reactive,1042,1,18.0,0.3333333333333333,0.9885057471264368,522,-432.333984375
california,6,Local Reactive,1042,2,28.0,0.16666666666666666,0.9931693989071039,722,-443.7109375
california,6,Local Reactive,1042,3,16.0,0.3333333333333333,0.967816091954023,586,-442.71484375
california,6,Local Reactive,1042,4,22.0,0.16666666666666666,0.9977011494252873,618,-443.203125
california,6,Local Reactive,1042,5,10.0,0.6666666666666666,0.9873563218390805,654,-490.25390625
california,6,Local Reactive,1042,6,4.0,0.8333333333333334,0.9885057471264368,416,-289.953515625
california,6,Local Reactive,1042,7,-6.0,0.8333333333333334,0.9804597701149426,349,-275.45625
california,6,Local Reactive,1042,8,28.0,0.16666666666666666,0.9707903780068728,763,-272.265234375
california,6,Local Reactive,1042,9,16.0,0.3333333333333333,0.9873563218390805,680,-543.403125
california,6,Local Reactive,1042,10,12.0,0.5,0.9839080459770115,555,-412.71484375
california,6,Local Reactive,1042,11,10.0,0.6666666666666666,0.9770114942528736,532,-349.37734375
california,6,Local Reactive,1042,12,-2.0,0.8333333333333334,0.9954022988505747,467,-337.6390625
california,6,Local Reactive,1042,13,28.0,0.16666666666666666,0.9862068965517241,725,-578.85
california,6,Local Reactive,1042,14,4.0,0.8333333333333334,0.9919540229885058,378,-243.42265625
california,6,Local Reactive,2042,0,10.0,0.6666666666666666,0.9873563218390805,540,-434.00390625
california,6,Local Reactive,2042,1,34.0,0.0,0.9849726775956285,784,-465.971484375
california,6,Local Reactive,2042,2,22.0,0.16666666666666666,0.9770531400966184,765,-526.15703125
california,6,Local Reactive,2042,3,19.0,0.5,0.9816091954022989,665,-480.602734375
california,6,Local Reactive,2042,4,7.0,0.8333333333333334,0.993103448275862,439,-333.703515625
california,6,Local Reactive,2042,5,-2.0,0.8333333333333334,0.9816091954022989,488,-308.981640625
california,6,Local Reactive,2042,6,-12.0,0.8333333333333334,0.9954022988505747,349,-287.822265625
california,6,Local Reactive,2042,7,10.0,0.5,0.9942528735632183,677,-531.064453125
california,6,Local Reactive,2042,8,28.0,0.16666666666666666,0.9712643678160919,636,-503.158984375
california,6,Local Reactive,2042,9,-10.0,0.6666666666666666,0.9919540229885058,628,-411.708984375
california,6,Local Reactive,2042,10,10.0,0.6666666666666666,0.9689655172413794,513,-338.6203125
california,6,Local Reactive,2042,11,4.0,0.8333333333333334,0.9873563218390805,510,-272.05078125
california,6,Local Reactive,2042,12,16.0,0.5,0.9862068965517241,432,-388.26640625
california,6,Local Reactive,2042,13,16.0,0.3333333333333333,0.9908045977011494,637,-547.905078125
california,6,Local Reactive,2042,14,28.0,0.16666666666666666,0.9919540229885058,710,-529.567578125
california,6,Local Reactive,3042,0,6.0,0.6666666666666666,0.9839080459770115,424,-382.54375
california,6,Local Reactive,3042,1,-12.0,1.0,0.9850574712643678,328,-212.358203125
california,6,Local Reactive,3042,2,28.0,0.16666666666666666,0.9952380952380953,733,-603.71328125
california,6,Local Reactive,3042,3,4.0,0.6666666666666666,0.9839080459770115,474,-310.092578125
california,6,Local Reactive,3042,4,22.0,0.16666666666666666,0.9983164983164983,760,-330.185546875
california,6,Local Reactive,3042,5,10.0,0.5,0.993103448275862,597,-454.777734375
california,6,Local Reactive,3042,6,-9.0,1.0,0.9873563218390805,245,-124.428515625
california,6,Local Reactive,3042,7,-12.0,1.0,0.993103448275862,273,-205.0
california,6,Local Reactive,3042,8,4.0,0.8333333333333334,0.9804597701149426,400,-216.816015625
california,6,Local Reactive,3042,9,6.0,0.6666666666666666,0.9908045977011494,529,-391.965234375
california,6,Local Reactive,3042,10,7.0,0.6666666666666666,0.9781609195402299,402,-371.855078125
california,6,Local Reactive,3042,11,28.0,0.16666666666666666,0.9804597701149426,706,-527.1921875
california,6,Local Reactive,3042,12,28.0,0.16666666666666666,0.9855072463768116,758,-572.13125
california,6,Local Reactive,3042,13,1.0,0.8333333333333334,0.9908045977011494,450,-348.37382812500005
california,6,Local Reactive,3042,14,7.0,0.8333333333333334,0.9804597701149426,373,-229.49453125
california,6,Local Reactive,4042,0,-13.0,1.0,0.9919540229885058,328,-232.726953125
california,6,Local Reactive,4042,1,-9.0,1.0,0.9724137931034482,401,-324.350390625
california,6,Local Reactive,4042,2,-6.0,1.0,0.996551724137931,235,-127.141015625
california,6,Local Reactive,4042,3,10.0,0.6666666666666666,0.9988505747126437,555,-413.53515625
california,6,Local Reactive,4042,4,16.0,0.5,0.9896551724137931,574,-428.73046875
california,6,Local Reactive,4042,5,28.0,0.16666666666666666,0.9754385964912281,765,-347.724609375
california,6,Local Reactive,4042,6,-22.0,1.0,0.9908045977011494,358,-292.6390625
california,6,Local Reactive,4042,7,34.0,0.0,0.989247311827957,758,-534.84375
california,6,Local Reactive,4042,8,-19.0,1.0,0.9873563218390805,367,-315.39296875
california,6,Local Reactive,4042,9,10.0,0.6666666666666666,0.9873563218390805,666,-467.687890625
california,6,Local Reactive,4042,10,-22.0,1.0,0.9954022988505747,335,-227.8734375
california,6,Local Reactive,4042,11,28.0,0.16666666666666666,0.9913194444444444,739,-281.7578125
california,6,Local Reactive,4042,12,16.0,0.5,0.9908045977011494,511,-351.205859375
california,6,Local Reactive,4042,13,-9.0,1.0,0.9873563218390805,395,-343.871875
california,6,Local Reactive,4042,14,4.0,0.6666666666666666,0.996551724137931,526,-392.236328125
california,6,CommNet (matched),42,0,28.0,0.16666666666666666,0.6486928104575164,779,-406.44296875
california,6,CommNet (matched),42,1,10.0,0.6666666666666666,0.5551724137931034,464,-266.84414062500014
california,6,CommNet (matched),42,2,16.0,0.5,0.5482758620689655,567,-374.7632812500001
california,6,CommNet (matched),42,3,-10.0,0.8333333333333334,0.5643678160919541,374,-258.16171875
california,6,CommNet (matched),42,4,10.0,0.6666666666666666,0.5574712643678161,515,-343.484375
california,6,CommNet (matched),42,5,16.0,0.3333333333333333,0.5724137931034483,764,-589.9371093750001
california,6,CommNet (matched),42,6,28.0,0.16666666666666666,0.6871794871794872,787,-558.366796875
california,6,CommNet (matched),42,7,28.0,0.16666666666666666,0.6596491228070176,780,-402.06796875
california,6,CommNet (matched),42,8,10.0,0.6666666666666666,0.43908045977011495,437,-307.621875
california,6,CommNet (matched),42,9,34.0,0.0,0.7699004975124378,794,-537.111328125
california,6,CommNet (matched),42,10,-3.0,1.0,0.5701149425287356,308,-212.423828125
california,6,CommNet (matched),42,11,10.0,0.6666666666666666,0.45057471264367815,439,-303.93046875000005
california,6,CommNet (matched),42,12,28.0,0.16666666666666666,0.6204620462046204,770,-412.666015625
california,6,CommNet (matched),42,13,6.0,0.6666666666666666,0.42298850574712643,412,-265.7578125
california,6,CommNet (matched),42,14,10.0,0.6666666666666666,0.5574712643678161,510,-332.80781249999995
california,6,CommNet (matched),1042,0,10.0,0.6666666666666666,0.43908045977011495,435,-310.45390625
california,6,CommNet (matched),1042,1,28.0,0.16666666666666666,0.6850574712643678,730,-485.9953125
california,6,CommNet (matched),1042,2,16.0,0.3333333333333333,0.6272401433691757,777,-357.88203125
california,6,CommNet (matched),1042,3,22.0,0.3333333333333333,0.4632183908045977,695,-520.294921875
california,6,CommNet (matched),1042,4,28.0,0.16666666666666666,0.44022988505747124,769,-587.1492187499998
california,6,CommNet (matched),1042,5,22.0,0.3333333333333333,0.5781609195402299,642,-524.8734374999999
california,6,CommNet (matched),1042,6,10.0,0.6666666666666666,0.45057471264367815,435,-293.18046875
california,6,CommNet (matched),1042,7,6.0,0.6666666666666666,0.4057471264367816,417,-269.955078125
california,6,CommNet (matched),1042,8,28.0,0.16666666666666666,0.46601941747572817,786,-413.056640625
california,6,CommNet (matched),1042,9,16.0,0.3333333333333333,0.5724137931034483,764,-629.940234375
california,6,CommNet (matched),1042,10,28.0,0.16666666666666666,0.5528735632183908,716,-435.83359375
california,6,CommNet (matched),1042,11,10.0,0.6666666666666666,0.5402298850574713,560,-370.1929687500001
california,6,CommNet (matched),1042,12,10.0,0.6666666666666666,0.5402298850574713,560,-370.1734375000001
california,6,CommNet (matched),1042,13,34.0,0.0,0.5243055555555556,782,-609.73828125
california,6,CommNet (matched),1042,14,10.0,0.6666666666666666,0.4574712643678161,423,-266.949609375
california,6,CommNet (matched),2042,0,22.0,0.3333333333333333,0.4689655172413793,704,-516.613671875
california,6,CommNet (matched),2042,1,34.0,0.0,0.5901639344262295,810,-525.92578125
california,6,CommNet (matched),2042,2,34.0,0.0,0.4888888888888889,787,-563.069921875
california,6,CommNet (matched),2042,3,28.0,0.16666666666666666,0.5781609195402299,753,-555.458984375
california,6,CommNet (matched),2042,4,16.0,0.5,0.4540229885057471,580,-379.059765625
california,6,CommNet (matched),2042,5,10.0,0.6666666666666666,0.46781609195402296,529,-353.111328125
california,6,CommNet (matched),2042,6,3.0,0.8333333333333334,0.42528735632183906,414,-266.72343750000005
california,6,CommNet (matched),2042,7,16.0,0.3333333333333333,0.5724137931034483,764,-629.93046875
california,6,CommNet (matched),2042,8,22.0,0.3333333333333333,0.6850574712643678,681,-536.1546875
california,6,CommNet (matched),2042,9,22.0,0.3333333333333333,0.4218390804597701,760,-536.493359375
california,6,CommNet (matched),2042,10,10.0,0.6666666666666666,0.5574712643678161,519,-346.87187500000005
california,6,CommNet (matched),2042,11,10.0,0.6666666666666666,0.5574712643678161,513,-280.04453125000015
california,6,CommNet (matched),2042,12,28.0,0.16666666666666666,0.47586206896551725,738,-562.470703125
california,6,CommNet (matched),2042,13,28.0,0.16666666666666666,0.656957928802589,781,-414.49921875
california,6,CommNet (matched),2042,14,28.0,0.16666666666666666,0.4601990049751244,790,-523.923828125
california,6,CommNet (matched),3042,0,6.0,0.6666666666666666,0.5333333333333333,571,-409.75898437499995
california,6,CommNet (matched),3042,1,0.0,0.8333333333333334,0.47126436781609193,363,-223.90195312500003
california,6,CommNet (matched),3042,2,28.0,0.16666666666666666,0.6944444444444444,784,-380.348828125
california,6,CommNet (matched),3042,3,10.0,0.6666666666666666,0.5574712643678161,510,-331.033203125
california,6,CommNet (matched),3042,4,28.0,0.16666666666666666,0.6941580756013745,784,-371.13984375
california,6,CommNet (matched),3042,5,22.0,0.3333333333333333,0.6873563218390805,716,-528.242578125
california,6,CommNet (matched),3042,6,-3.0,1.0,0.5137931034482759,273,-131.90078125000002
california,6,CommNet (matched),3042,7,-3.0,1.0,0.45977011494252873,302,-202.730859375
california,6,CommNet (matched),3042,8,10.0,0.6666666666666666,0.4804597701149425,437,-238.67812500000002
california,6,CommNet (matched),3042,9,2.0,0.5,0.5574712643678161,691,-457.4738281249999
california,6,CommNet (matched),3042,10,22.0,0.3333333333333333,0.5712643678160919,618,-426.428125
california,6,CommNet (matched),3042,11,22.0,0.3333333333333333,0.5505747126436782,779,-566.459375
california,6,CommNet (matched),3042,12,34.0,0.0,0.5519323671497585,794,-668.84375
california,6,CommNet (matched),3042,13,10.0,0.6666666666666666,0.5459770114942529,573,-385.2285156250001
california,6,CommNet (matched),3042,14,10.0,0.6666666666666666,0.4804597701149425,472,-263.77578125
california,6,CommNet (matched),4042,0,0.0,0.8333333333333334,0.5494252873563218,384,-242.0109375
california,6,CommNet (matched),4042,1,10.0,0.6666666666666666,0.5597701149425287,473,-310.09843749999993
california,6,CommNet (matched),4042,2,-3.0,1.0,0.5574712643678161,265,-146.971875
california,6,CommNet (matched),4042,3,22.0,0.3333333333333333,0.632183908045977,673,-464.68203125
california,6,CommNet (matched),4042,4,22.0,0.3333333333333333,0.6850574712643678,652,-483.75703125
california,6,CommNet (matched),4042,5,28.0,0.16666666666666666,0.5859106529209622,781,-390.74453125
california,6,CommNet (matched),4042,6,10.0,0.6666666666666666,0.5471264367816092,526,-338.93750000000006
california,6,CommNet (matched),4042,7,28.0,0.16666666666666666,0.6142857142857143,775,-452.9078125
california,6,CommNet (matched),4042,8,10.0,0.6666666666666666,0.42528735632183906,480,-350.55390625
california,6,CommNet (matched),4042,9,28.0,0.16666666666666666,0.639080459770115,770,-541.488671875
california,6,CommNet (matched),4042,10,0.0,0.8333333333333334,0.5379310344827586,365,-241.76484375
california,6,CommNet (matched),4042,11,28.0,0.16666666666666666,0.5036630036630036,775,-337.08281250000005
california,6,CommNet (matched),4042,12,10.0,0.6666666666666666,0.5482758620689655,563,-375.37109375
california,6,CommNet (matched),4042,13,22.0,0.3333333333333333,0.43908045977011495,601,-391.1171875
california,6,CommNet (matched),4042,14,22.0,0.3333333333333333,0.49195402298850577,626,-430.011328125
california,10,No-Op,42,0,34.0,0.0,1.0,827,-421.54296875
california,10,No-Op,42,1,16.0,0.5,1.0,555,-281.123046875
california,10,No-Op,42,2,28.0,0.16666666666666666,1.0,632,-415.400390625
california,10,No-Op,42,3,12.0,0.5,1.0,487,-307.79296875
california,10,No-Op,42,4,22.0,0.3333333333333333,1.0,623,-376.923828125
california,10,No-Op,42,5,34.0,0.0,1.0,827,-599.43359375
california,10,No-Op,42,6,34.0,0.0,1.0,827,-578.642578125
california,10,No-Op,42,7,34.0,0.0,1.0,827,-358.10546875
california,10,No-Op,42,8,22.0,0.3333333333333333,1.0,543,-347.119140625
california,10,No-Op,42,9,34.0,0.0,1.0,827,-571.689453125
california,10,No-Op,42,10,9.0,0.6666666666666666,1.0,418,-259.091796875
california,10,No-Op,42,11,22.0,0.3333333333333333,1.0,542,-333.046875
california,10,No-Op,42,12,34.0,0.0,1.0,827,-436.279296875
california,10,No-Op,42,13,12.0,0.5,1.0,466,-301.787109375
california,10,No-Op,42,14,22.0,0.3333333333333333,1.0,613,-358.974609375
california,10,No-Op,1042,0,22.0,0.3333333333333333,1.0,543,-349.462890625
california,10,No-Op,1042,1,34.0,0.0,1.0,765,-550.556640625
california,10,No-Op,1042,2,34.0,0.0,1.0,827,-341.083984375
california,10,No-Op,1042,3,28.0,0.16666666666666666,1.0,748,-566.416015625
california,10,No-Op,1042,4,34.0,0.0,1.0,827,-564.765625
california,10,No-Op,1042,5,28.0,0.16666666666666666,1.0,783,-553.59375
california,10,No-Op,1042,6,22.0,0.3333333333333333,1.0,539,-327.63671875
california,10,No-Op,1042,7,12.0,0.5,1.0,475,-309.052734375
california,10,No-Op,1042,8,34.0,0.0,1.0,827,-377.75390625
california,10,No-Op,1042,9,34.0,0.0,1.0,827,-584.638671875
california,10,No-Op,1042,10,34.0,0.0,1.0,757,-511.9140625
california,10,No-Op,1042,11,22.0,0.3333333333333333,1.0,634,-392.05078125
california,10,No-Op,1042,12,22.0,0.3333333333333333,1.0,634,-392.041015625
california,10,No-Op,1042,13,34.0,0.0,1.0,827,-654.43359375
california,10,No-Op,1042,14,22.0,0.3333333333333333,1.0,525,-293.3203125
california,10,No-Op,2042,0,28.0,0.16666666666666666,1.0,745,-559.208984375
california,10,No-Op,2042,1,34.0,0.0,1.0,827,-528.935546875
california,10,No-Op,2042,2,34.0,0.0,1.0,827,-597.822265625
california,10,No-Op,2042,3,34.0,0.0,1.0,827,-581.953125
california,10,No-Op,2042,4,28.0,0.16666666666666666,1.0,653,-403.984375
california,10,No-Op,2042,5,22.0,0.3333333333333333,1.0,625,-378.291015625
california,10,No-Op,2042,6,12.0,0.5,1.0,504,-332.080078125
california,10,No-Op,2042,7,34.0,0.0,1.0,827,-584.619140625
california,10,No-Op,2042,8,28.0,0.16666666666666666,1.0,724,-565.48828125
