region,num_agents,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
saudi,10,CommNet (matched),2042,7.0,13.4,0.42857142857142855,0.3838718871157482,871.3333333333334,-532.126328125
saudi,10,CommNet (matched),3042,7.0,8.733333333333333,0.47619047619047616,0.3987547503759304,855.2666666666667,-545.0966927083333
saudi,10,CommNet (matched),4042,7.0,8.6,0.4857142857142857,0.4006870558380786,851.2,-551.67953125
saudi,10,Local Reactive,42,7.0,22.4,0.36190476190476184,0.9783274922235993,734.7333333333333,-419.2609635416667
saudi,10,Local Reactive,1042,7.0,24.866666666666667,0.32380952380952377,0.9808601761567419,777.6,-481.32997395833337
saudi,10,Local Reactive,2042,7.0,27.0,0.2857142857142857,0.9778800208230268,818.4,-494.34723958333336
saudi,10,Local Reactive,3042,7.0,24.866666666666667,0.32380952380952377,0.9816731388462248,778.2666666666667,-488.6881510416667
saudi,10,Local Reactive,4042,7.0,24.333333333333332,0.3333333333333333,0.9817627125451438,754.0666666666667,-487.4889322916667
saudi,10,No-Op,42,7.0,27.0,0.2857142857142857,1.0,868.0,-498.01171875
saudi,10,No-Op,1042,7.0,27.0,0.2857142857142857,1.0,885.8666666666667,-550.5403645833334
saudi,10,No-Op,2042,7.0,27.0,0.2857142857142857,1.0,895.7333333333333,-550.798828125
saudi,10,No-Op,3042,7.0,27.0,0.2857142857142857,1.0,887.6,-569.20703125
saudi,10,No-Op,4042,7.0,27.0,0.2857142857142857,1.0,883.2,-577.1549479166666
saudi,10,Value-First Heuristic,42,7.0,19.0,0.3809523809523809,0.9861855192162428,862.8,-494.1490885416667
saudi,10,Value-First Heuristic,1042,7.0,19.0,0.3809523809523809,0.9889164172294972,881.3333333333334,-547.205078125
saudi,10,Value-First Heuristic,2042,7.0,20.6,0.36190476190476184,0.9870531083500035,892.6666666666666,-548.626953125
saudi,10,Value-First Heuristic,3042,7.0,19.0,0.3809523809523809,0.9883201429203389,882.7333333333333,-565.5078125
saudi,10,Value-First Heuristic,4042,7.0,19.8,0.3714285714285714,0.9889780493759754,878.4666666666667,-573.4518229166666
