region,condition,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
california,heldout_ignition,Learned Hierarchical,3042,14,28.0,0.16666666666666666,0.9632183908045977,739,-537.94921875
california,heldout_ignition,Learned Hierarchical,4042,0,34.0,0.0,0.9894736842105263,826,-392.578125
california,heldout_ignition,Learned Hierarchical,4042,1,16.0,0.5,0.9885057471264368,575,-278.212890625
california,heldout_ignition,Learned Hierarchical,4042,2,12.0,0.5,0.993103448275862,497,-324.21875
california,heldout_ignition,Learned Hierarchical,4042,3,0.0,1.0,0.993103448275862,279,-112.32421875
california,heldout_ignition,Learned Hierarchical,4042,4,28.0,0.16666666666666666,0.9632183908045977,739,-537.94921875
california,heldout_ignition,Learned Hierarchical,4042,5,34.0,0.0,0.9894736842105263,826,-392.59765625
california,heldout_ignition,Learned Hierarchical,4042,6,16.0,0.5,0.9885057471264368,575,-278.22265625
california,heldout_ignition,Learned Hierarchical,4042,7,12.0,0.5,0.993103448275862,497,-324.23828125
california,heldout_ignition,Learned Hierarchical,4042,8,0.0,1.0,0.993103448275862,279,-112.32421875
california,heldout_ignition,Learned Hierarchical,4042,9,28.0,0.16666666666666666,0.9632183908045977,739,-537.94921875
california,heldout_ignition,Learned Hierarchical,4042,10,34.0,0.0,0.9894736842105263,826,-392.578125
california,heldout_ignition,Learned Hierarchical,4042,11,16.0,0.5,0.9885057471264368,575,-278.232421875
california,heldout_ignition,Learned Hierarchical,4042,12,12.0,0.5,0.993103448275862,497,-324.208984375
california,heldout_ignition,Learned Hierarchical,4042,13,0.0,1.0,0.993103448275862,279,-112.32421875
california,heldout_ignition,Learned Hierarchical,4042,14,28.0,0.16666666666666666,0.9632183908045977,739,-537.9296875
california,heldout_ignition,CommNet (matched),42,0,28.0,0.16666666666666666,0.5824561403508772,807,-378.880859375
california,heldout_ignition,CommNet (matched),42,1,10.0,0.6666666666666666,0.767816091954023,537,-272.620703125
california,heldout_ignition,CommNet (matched),42,2,6.0,0.6666666666666666,0.41839080459770117,478,-307.113671875
california,heldout_ignition,CommNet (matched),42,3,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),42,4,22.0,0.3333333333333333,0.9954022988505747,734,-533.994140625
california,heldout_ignition,CommNet (matched),42,5,28.0,0.16666666666666666,0.5824561403508772,807,-378.861328125
california,heldout_ignition,CommNet (matched),42,6,10.0,0.6666666666666666,0.767816091954023,537,-272.601171875
california,heldout_ignition,CommNet (matched),42,7,6.0,0.6666666666666666,0.41839080459770117,478,-307.133203125
california,heldout_ignition,CommNet (matched),42,8,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),42,9,22.0,0.3333333333333333,0.9954022988505747,734,-533.984375
california,heldout_ignition,CommNet (matched),42,10,28.0,0.16666666666666666,0.5824561403508772,807,-378.900390625
california,heldout_ignition,CommNet (matched),42,11,10.0,0.6666666666666666,0.767816091954023,537,-272.601171875
california,heldout_ignition,CommNet (matched),42,12,6.0,0.6666666666666666,0.41839080459770117,478,-307.113671875
california,heldout_ignition,CommNet (matched),42,13,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),42,14,22.0,0.3333333333333333,0.9954022988505747,734,-533.96484375
california,heldout_ignition,CommNet (matched),1042,0,28.0,0.16666666666666666,0.5824561403508772,807,-378.87109375
california,heldout_ignition,CommNet (matched),1042,1,10.0,0.6666666666666666,0.767816091954023,537,-272.59140625
california,heldout_ignition,CommNet (matched),1042,2,6.0,0.6666666666666666,0.41839080459770117,478,-307.113671875
california,heldout_ignition,CommNet (matched),1042,3,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),1042,4,22.0,0.3333333333333333,0.9954022988505747,734,-533.96484375
california,heldout_ignition,CommNet (matched),1042,5,28.0,0.16666666666666666,0.5824561403508772,807,-378.890625
california,heldout_ignition,CommNet (matched),1042,6,10.0,0.6666666666666666,0.767816091954023,537,-272.620703125
california,heldout_ignition,CommNet (matched),1042,7,6.0,0.6666666666666666,0.41839080459770117,478,-307.10390625
california,heldout_ignition,CommNet (matched),1042,8,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),1042,9,22.0,0.3333333333333333,0.9954022988505747,734,-533.994140625
california,heldout_ignition,CommNet (matched),1042,10,28.0,0.16666666666666666,0.5824561403508772,807,-378.880859375
california,heldout_ignition,CommNet (matched),1042,11,10.0,0.6666666666666666,0.767816091954023,537,-272.601171875
california,heldout_ignition,CommNet (matched),1042,12,6.0,0.6666666666666666,0.41839080459770117,478,-307.094140625
california,heldout_ignition,CommNet (matched),1042,13,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),1042,14,22.0,0.3333333333333333,0.9954022988505747,734,-533.984375
california,heldout_ignition,CommNet (matched),2042,0,28.0,0.16666666666666666,0.5824561403508772,807,-378.87109375
california,heldout_ignition,CommNet (matched),2042,1,10.0,0.6666666666666666,0.767816091954023,537,-272.6109375
california,heldout_ignition,CommNet (matched),2042,2,6.0,0.6666666666666666,0.41839080459770117,478,-307.1234375
california,heldout_ignition,CommNet (matched),2042,3,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),2042,4,22.0,0.3333333333333333,0.9954022988505747,734,-534.013671875
california,heldout_ignition,CommNet (matched),2042,5,28.0,0.16666666666666666,0.5824561403508772,807,-378.890625
california,heldout_ignition,CommNet (matched),2042,6,10.0,0.6666666666666666,0.767816091954023,537,-272.6109375
california,heldout_ignition,CommNet (matched),2042,7,6.0,0.6666666666666666,0.41839080459770117,478,-307.113671875
california,heldout_ignition,CommNet (matched),2042,8,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),2042,9,22.0,0.3333333333333333,0.9954022988505747,734,-533.96484375
california,heldout_ignition,CommNet (matched),2042,10,28.0,0.16666666666666666,0.5824561403508772,807,-378.91015625
california,heldout_ignition,CommNet (matched),2042,11,10.0,0.6666666666666666,0.767816091954023,537,-272.6109375
california,heldout_ignition,CommNet (matched),2042,12,6.0,0.6666666666666666,0.41839080459770117,478,-307.10390625
california,heldout_ignition,CommNet (matched),2042,13,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),2042,14,22.0,0.3333333333333333,0.9954022988505747,734,-533.955078125
california,heldout_ignition,CommNet (matched),3042,0,28.0,0.16666666666666666,0.5824561403508772,807,-378.861328125
california,heldout_ignition,CommNet (matched),3042,1,10.0,0.6666666666666666,0.767816091954023,537,-272.59140625
california,heldout_ignition,CommNet (matched),3042,2,6.0,0.6666666666666666,0.41839080459770117,478,-307.10390625
california,heldout_ignition,CommNet (matched),3042,3,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),3042,4,22.0,0.3333333333333333,0.9954022988505747,734,-533.96484375
california,heldout_ignition,CommNet (matched),3042,5,28.0,0.16666666666666666,0.5824561403508772,807,-378.861328125
california,heldout_ignition,CommNet (matched),3042,6,10.0,0.6666666666666666,0.767816091954023,537,-272.6109375
california,heldout_ignition,CommNet (matched),3042,7,6.0,0.6666666666666666,0.41839080459770117,478,-307.113671875
california,heldout_ignition,CommNet (matched),3042,8,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),3042,9,22.0,0.3333333333333333,0.9954022988505747,734,-533.974609375
california,heldout_ignition,CommNet (matched),3042,10,28.0,0.16666666666666666,0.5824561403508772,807,-378.880859375
california,heldout_ignition,CommNet (matched),3042,11,10.0,0.6666666666666666,0.767816091954023,537,-272.620703125
california,heldout_ignition,CommNet (matched),3042,12,6.0,0.6666666666666666,0.41839080459770117,478,-307.1234375
california,heldout_ignition,CommNet (matched),3042,13,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),3042,14,22.0,0.3333333333333333,0.9954022988505747,734,-533.955078125
california,heldout_ignition,CommNet (matched),4042,0,28.0,0.16666666666666666,0.5824561403508772,807,-378.880859375
california,heldout_ignition,CommNet (matched),4042,1,10.0,0.6666666666666666,0.767816091954023,537,-272.59140625
california,heldout_ignition,CommNet (matched),4042,2,6.0,0.6666666666666666,0.41839080459770117,478,-307.113671875
california,heldout_ignition,CommNet (matched),4042,3,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),4042,4,22.0,0.3333333333333333,0.9954022988505747,734,-533.9453125
california,heldout_ignition,CommNet (matched),4042,5,28.0,0.16666666666666666,0.5824561403508772,807,-378.890625
california,heldout_ignition,CommNet (matched),4042,6,10.0,0.6666666666666666,0.767816091954023,537,-272.59140625
california,heldout_ignition,CommNet (matched),4042,7,6.0,0.6666666666666666,0.41839080459770117,478,-307.1234375
california,heldout_ignition,CommNet (matched),4042,8,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),4042,9,22.0,0.3333333333333333,0.9954022988505747,734,-533.955078125
california,heldout_ignition,CommNet (matched),4042,10,28.0,0.16666666666666666,0.5824561403508772,807,-378.87109375
california,heldout_ignition,CommNet (matched),4042,11,10.0,0.6666666666666666,0.767816091954023,537,-272.6109375
california,heldout_ignition,CommNet (matched),4042,12,6.0,0.6666666666666666,0.41839080459770117,478,-307.10390625
california,heldout_ignition,CommNet (matched),4042,13,-3.0,1.0,0.7724137931034483,265,-111.62109375
california,heldout_ignition,CommNet (matched),4042,14,22.0,0.3333333333333333,0.9954022988505747,734,-533.935546875
california,cross_region,No-Op,42,0,34.0,0.0,1.0,827,-421.54296875
california,cross_region,No-Op,42,1,16.0,0.5,1.0,555,-281.123046875
california,cross_region,No-Op,42,2,28.0,0.16666666666666666,1.0,632,-415.400390625
california,cross_region,No-Op,42,3,12.0,0.5,1.0,487,-307.79296875
california,cross_region,No-Op,42,4,22.0,0.3333333333333333,1.0,623,-376.923828125
california,cross_region,No-Op,42,5,34.0,0.0,1.0,827,-599.43359375
california,cross_region,No-Op,42,6,34.0,0.0,1.0,827,-578.642578125
california,cross_region,No-Op,42,7,34.0,0.0,1.0,827,-358.10546875
california,cross_region,No-Op,42,8,22.0,0.3333333333333333,1.0,543,-347.119140625
california,cross_region,No-Op,42,9,34.0,0.0,1.0,827,-571.689453125
california,cross_region,No-Op,42,10,9.0,0.6666666666666666,1.0,418,-259.091796875
california,cross_region,No-Op,42,11,22.0,0.3333333333333333,1.0,542,-333.046875
california,cross_region,No-Op,42,12,34.0,0.0,1.0,827,-436.279296875
california,cross_region,No-Op,42,13,12.0,0.5,1.0,466,-301.787109375
california,cross_region,No-Op,42,14,22.0,0.3333333333333333,1.0,613,-358.974609375
california,cross_region,No-Op,1042,0,22.0,0.3333333333333333,1.0,543,-349.462890625
california,cross_region,No-Op,1042,1,34.0,0.0,1.0,765,-550.556640625
california,cross_region,No-Op,1042,2,34.0,0.0,1.0,827,-341.083984375
california,cross_region,No-Op,1042,3,28.0,0.16666666666666666,1.0,748,-566.416015625
california,cross_region,No-Op,1042,4,34.0,0.0,1.0,827,-564.765625
california,cross_region,No-Op,1042,5,28.0,0.16666666666666666,1.0,783,-553.59375
california,cross_region,No-Op,1042,6,22.0,0.3333333333333333,1.0,539,-327.63671875
california,cross_region,No-Op,1042,7,12.0,0.5,1.0,475,-309.052734375
california,cross_region,No-Op,1042,8,34.0,0.0,1.0,827,-377.75390625
california,cross_region,No-Op,1042,9,34.0,0.0,1.0,827,-584.638671875
california,cross_region,No-Op,1042,10,34.0,0.0,1.0,757,-511.9140625
california,cross_region,No-Op,1042,11,22.0,0.3333333333333333,1.0,634,-392.05078125
california,cross_region,No-Op,1042,12,22.0,0.3333333333333333,1.0,634,-392.041015625
california,cross_region,No-Op,1042,13,34.0,0.0,1.0,827,-654.43359375
california,cross_region,No-Op,1042,14,22.0,0.3333333333333333,1.0,525,-293.3203125
california,cross_region,No-Op,2042,0,28.0,0.16666666666666666,1.0,745,-559.208984375
california,cross_region,No-Op,2042,1,34.0,0.0,1.0,827,-528.935546875
california,cross_region,No-Op,2042,2,34.0,0.0,1.0,827,-597.822265625
california,cross_region,No-Op,2042,3,34.0,0.0,1.0,827,-581.953125
california,cross_region,No-Op,2042,4,28.0,0.16666666666666666,1.0,653,-403.984375
california,cross_region,No-Op,2042,5,22.0,0.3333333333333333,1.0,625,-378.291015625
california,cross_region,No-Op,2042,6,12.0,0.5,1.0,504,-332.080078125
california,cross_region,No-Op,2042,7,34.0,0.0,1.0,827,-584.619140625
california,cross_region,No-Op,2042,8,28.0,0.16666666666666666,1.0,724,-565.48828125
california,cross_region,No-Op,2042,9,28.0,0.16666666666666666,1.0,796,-569.16015625
california,cross_region,No-Op,2042,10,22.0,0.3333333333333333,1.0,618,-368.154296875
california,cross_region,No-Op,2042,11,16.0,0.5,1.0,591,-285.83984375
california,cross_region,No-Op,2042,12,28.0,0.16666666666666666,1.0,748,-573.779296875
california,cross_region,No-Op,2042,13,34.0,0.0,1.0,827,-429.7265625
california,cross_region,No-Op,2042,14,34.0,0.0,1.0,827,-585.556640625
california,cross_region,No-Op,3042,0,28.0,0.16666666666666666,1.0,623,-459.0234375
california,cross_region,No-Op,3042,1,6.0,0.6666666666666666,1.0,454,-240.9375
california,cross_region,No-Op,3042,2,34.0,0.0,1.0,827,-393.193359375
california,cross_region,No-Op,3042,3,22.0,0.3333333333333333,1.0,613,-357.529296875
california,cross_region,No-Op,3042,4,34.0,0.0,1.0,827,-388.720703125
california,cross_region,No-Op,3042,5,28.0,0.16666666666666666,1.0,769,-557.75390625
california,cross_region,No-Op,3042,6,3.0,0.8333333333333334,1.0,311,-131.42578125
california,cross_region,No-Op,3042,7,9.0,0.6666666666666666,1.0,407,-235.8984375
california,cross_region,No-Op,3042,8,16.0,0.5,1.0,522,-249.8828125
california,cross_region,No-Op,3042,9,28.0,0.16666666666666666,1.0,748,-526.318359375
california,cross_region,No-Op,3042,10,28.0,0.16666666666666666,1.0,670,-476.943359375
california,cross_region,No-Op,3042,11,28.0,0.16666666666666666,1.0,816,-616.71875
california,cross_region,No-Op,3042,12,34.0,0.0,1.0,827,-485.634765625
california,cross_region,No-Op,3042,13,22.0,0.3333333333333333,1.0,646,-409.189453125
california,cross_region,No-Op,3042,14,16.0,0.5,1.0,561,-278.583984375
california,cross_region,No-Op,4042,0,12.0,0.5,1.0,483,-266.54296875
california,cross_region,No-Op,4042,1,22.0,0.3333333333333333,1.0,551,-370.3125
california,cross_region,No-Op,4042,2,3.0,0.8333333333333334,1.0,330,-153.37890625
california,cross_region,No-Op,4042,3,28.0,0.16666666666666666,1.0,728,-488.828125
california,cross_region,No-Op,4042,4,28.0,0.16666666666666666,1.0,699,-511.083984375
california,cross_region,No-Op,4042,5,34.0,0.0,1.0,827,-397.294921875
california,cross_region,No-Op,4042,6,22.0,0.3333333333333333,1.0,609,-372.138671875
california,cross_region,No-Op,4042,7,34.0,0.0,1.0,827,-461.42578125
california,cross_region,No-Op,4042,8,22.0,0.3333333333333333,1.0,560,-379.86328125
california,cross_region,No-Op,4042,9,28.0,0.16666666666666666,1.0,814,-590.478515625
california,cross_region,No-Op,4042,10,12.0,0.5,1.0,468,-272.275390625
california,cross_region,No-Op,4042,11,34.0,0.0,1.0,827,-300.41015625
california,cross_region,No-Op,4042,12,22.0,0.3333333333333333,1.0,638,-412.431640625
california,cross_region,No-Op,4042,13,28.0,0.16666666666666666,1.0,656,-431.85546875
california,cross_region,No-Op,4042,14,28.0,0.16666666666666666,1.0,683,-454.5703125
california,cross_region,Learned Hierarchical [trained on saudi],42,0,34.0,0.0,1.0,824,-418.65234375
california,cross_region,Learned Hierarchical [trained on saudi],42,1,16.0,0.5,1.0,544,-272.3828125
california,cross_region,Learned Hierarchical [trained on saudi],42,2,28.0,0.16666666666666666,0.9954022988505747,629,-414.21875
california,cross_region,Learned Hierarchical [trained on saudi],42,3,12.0,0.5,0.993103448275862,485,-306.708984375
california,cross_region,Learned Hierarchical [trained on saudi],42,4,22.0,0.3333333333333333,1.0,621,-374.189453125
california,cross_region,Learned Hierarchical [trained on saudi],42,5,34.0,0.0,1.0,824,-593.3203125
california,cross_region,Learned Hierarchical [trained on saudi],42,6,34.0,0.0,1.0,826,-576.5625
california,cross_region,Learned Hierarchical [trained on saudi],42,7,34.0,0.0,1.0,824,-356.62109375
california,cross_region,Learned Hierarchical [trained on saudi],42,8,22.0,0.3333333333333333,0.993103448275862,539,-344.51171875
california,cross_region,Learned Hierarchical [trained on saudi],42,9,34.0,0.0,1.0,824,-569.287109375
california,cross_region,Learned Hierarchical [trained on saudi],42,10,9.0,0.6666666666666666,0.9540229885057471,415,-257.880859375
california,cross_region,Learned Hierarchical [trained on saudi],42,11,22.0,0.3333333333333333,0.993103448275862,539,-330.126953125
california,cross_region,Learned Hierarchical [trained on saudi],42,12,34.0,0.0,1.0,824,-434.384765625
california,cross_region,Learned Hierarchical [trained on saudi],42,13,12.0,0.5,0.9862068965517241,464,-300.771484375
california,cross_region,Learned Hierarchical [trained on saudi],42,14,22.0,0.3333333333333333,1.0,609,-354.814453125
california,cross_region,Learned Hierarchical [trained on saudi],1042,0,22.0,0.3333333333333333,0.9977011494252873,540,-346.69921875
california,cross_region,Learned Hierarchical [trained on saudi],1042,1,34.0,0.0,0.9977011494252873,762,-549.27734375
california,cross_region,Learned Hierarchical [trained on saudi],1042,2,34.0,0.0,1.0,824,-339.53125
california,cross_region,Learned Hierarchical [trained on saudi],1042,3,28.0,0.16666666666666666,0.9908045977011494,745,-564.462890625
california,cross_region,Learned Hierarchical [trained on saudi],1042,4,34.0,0.0,1.0,824,-561.005859375
california,cross_region,Learned Hierarchical [trained on saudi],1042,5,28.0,0.16666666666666666,1.0,780,-547.01171875
california,cross_region,Learned Hierarchical [trained on saudi],1042,6,22.0,0.3333333333333333,0.9977011494252873,536,-325.17578125
california,cross_region,Learned Hierarchical [trained on saudi],1042,7,12.0,0.5,0.9471264367816092,473,-308.10546875
california,cross_region,Learned Hierarchical [trained on saudi],1042,8,34.0,0.0,1.0,824,-375.76171875
california,cross_region,Learned Hierarchical [trained on saudi],1042,9,34.0,0.0,1.0,826,-582.021484375
california,cross_region,Learned Hierarchical [trained on saudi],1042,10,34.0,0.0,0.9977011494252873,755,-510.72265625
california,cross_region,Learned Hierarchical [trained on saudi],1042,11,22.0,0.3333333333333333,1.0,632,-387.880859375
california,cross_region,Learned Hierarchical [trained on saudi],1042,12,22.0,0.3333333333333333,1.0,632,-387.87109375
california,cross_region,Learned Hierarchical [trained on saudi],1042,13,34.0,0.0,1.0,824,-651.337890625
california,cross_region,Learned Hierarchical [trained on saudi],1042,14,22.0,0.3333333333333333,0.9908045977011494,522,-290.78125
california,cross_region,Learned Hierarchical [trained on saudi],2042,0,28.0,0.16666666666666666,0.9977011494252873,742,-557.392578125
california,cross_region,Learned Hierarchical [trained on saudi],2042,1,34.0,0.0,1.0,824,-526.865234375
california,cross_region,Learned Hierarchical [trained on saudi],2042,2,34.0,0.0,1.0,824,-595.302734375
california,cross_region,Learned Hierarchical [trained on saudi],2042,3,34.0,0.0,1.0,824,-572.509765625
california,cross_region,Learned Hierarchical [trained on saudi],2042,4,28.0,0.16666666666666666,1.0,650,-397.7734375
california,cross_region,Learned Hierarchical [trained on saudi],2042,5,22.0,0.3333333333333333,1.0,622,-374.013671875
california,cross_region,Learned Hierarchical [trained on saudi],2042,6,12.0,0.5,0.9770114942528736,501,-329.677734375
california,cross_region,Learned Hierarchical [trained on saudi],2042,7,34.0,0.0,1.0,826,-582.001953125
california,cross_region,Learned Hierarchical [trained on saudi],2042,8,28.0,0.16666666666666666,1.0,721,-561.19140625
california,cross_region,Learned Hierarchical [trained on saudi],2042,9,28.0,0.16666666666666666,1.0,793,-566.923828125
california,cross_region,Learned Hierarchical [trained on saudi],2042,10,22.0,0.3333333333333333,1.0,614,-352.34375
california,cross_region,Learned Hierarchical [trained on saudi],2042,11,16.0,0.5,1.0,588,-278.701171875
california,cross_region,Learned Hierarchical [trained on saudi],2042,12,28.0,0.16666666666666666,0.9471264367816092,745,-571.689453125
california,cross_region,Learned Hierarchical [trained on saudi],2042,13,34.0,0.0,1.0,824,-427.109375
california,cross_region,Learned Hierarchical [trained on saudi],2042,14,34.0,0.0,0.9975124378109452,824,-583.388671875
california,cross_region,Learned Hierarchical [trained on saudi],3042,0,28.0,0.16666666666666666,0.9862068965517241,621,-457.5390625
california,cross_region,Learned Hierarchical [trained on saudi],3042,1,6.0,0.6666666666666666,0.9908045977011494,450,-238.3984375
california,cross_region,Learned Hierarchical [trained on saudi],3042,2,34.0,0.0,1.0,824,-391.953125
california,cross_region,Learned Hierarchical [trained on saudi],3042,3,22.0,0.3333333333333333,1.0,609,-353.33984375
california,cross_region,Learned Hierarchical [trained on saudi],3042,4,34.0,0.0,1.0,824,-386.58203125
california,cross_region,Learned Hierarchical [trained on saudi],3042,5,28.0,0.16666666666666666,1.0,767,-553.330078125
california,cross_region,Learned Hierarchical [trained on saudi],3042,6,3.0,0.8333333333333334,0.9954022988505747,308,-130.60546875
california,cross_region,Learned Hierarchical [trained on saudi],3042,7,9.0,0.6666666666666666,0.9517241379310345,405,-235.283203125
california,cross_region,Learned Hierarchical [trained on saudi],3042,8,13.0,0.6666666666666666,1.0,494,-229.9609375
california,cross_region,Learned Hierarchical [trained on saudi],3042,9,28.0,0.16666666666666666,0.9908045977011494,745,-524.970703125
california,cross_region,Learned Hierarchical [trained on saudi],3042,10,28.0,0.16666666666666666,0.9908045977011494,667,-474.697265625
california,cross_region,Learned Hierarchical [trained on saudi],3042,11,28.0,0.16666666666666666,1.0,813,-614.31640625
california,cross_region,Learned Hierarchical [trained on saudi],3042,12,34.0,0.0,1.0,824,-483.0078125
california,cross_region,Learned Hierarchical [trained on saudi],3042,13,22.0,0.3333333333333333,1.0,639,-405.703125
california,cross_region,Learned Hierarchical [trained on saudi],3042,14,16.0,0.5,1.0,548,-260.732421875
california,cross_region,Learned Hierarchical [trained on saudi],4042,0,12.0,0.5,0.9977011494252873,476,-263.603515625
california,cross_region,Learned Hierarchical [trained on saudi],4042,1,22.0,0.3333333333333333,0.993103448275862,549,-368.7109375
california,cross_region,Learned Hierarchical [trained on saudi],4042,2,3.0,0.8333333333333334,0.993103448275862,327,-152.65625
california,cross_region,Learned Hierarchical [trained on saudi],4042,3,28.0,0.16666666666666666,1.0,725,-476.435546875
california,cross_region,Learned Hierarchical [trained on saudi],4042,4,28.0,0.16666666666666666,1.0,695,-506.30859375
california,cross_region,Learned Hierarchical [trained on saudi],4042,5,34.0,0.0,1.0,824,-396.07421875
california,cross_region,Learned Hierarchical [trained on saudi],4042,6,22.0,0.3333333333333333,0.9908045977011494,604,-370.146484375
california,cross_region,Learned Hierarchical [trained on saudi],4042,7,34.0,0.0,1.0,824,-457.16796875
california,cross_region,Learned Hierarchical [trained on saudi],4042,8,22.0,0.3333333333333333,0.9908045977011494,558,-378.154296875
california,cross_region,Learned Hierarchical [trained on saudi],4042,9,28.0,0.16666666666666666,1.0,811,-587.900390625
california,cross_region,Learned Hierarchical [trained on saudi],4042,10,12.0,0.5,0.993103448275862,465,-270.4296875
california,cross_region,Learned Hierarchical [trained on saudi],4042,11,34.0,0.0,1.0,824,-298.720703125
california,cross_region,Learned Hierarchical [trained on saudi],4042,12,22.0,0.3333333333333333,1.0,636,-410.595703125
california,cross_region,Learned Hierarchical [trained on saudi],4042,13,28.0,0.16666666666666666,0.9632183908045977,653,-429.287109375
california,cross_region,Learned Hierarchical [trained on saudi],4042,14,28.0,0.16666666666666666,1.0,681,-449.6875
california,cross_region,CommNet (matched) [trained on saudi],42,0,34.0,0.0,0.6797385620915033,811,-409.85546875
california,cross_region,CommNet (matched) [trained on saudi],42,1,16.0,0.5,0.6758620689655173,545,-277.023828125
california,cross_region,CommNet (matched) [trained on saudi],42,2,28.0,0.16666666666666666,0.6206896551724138,617,-403.571484375
california,cross_region,CommNet (matched) [trained on saudi],42,3,12.0,0.5,0.6758620689655173,459,-299.7234375
california,cross_region,CommNet (matched) [trained on saudi],42,4,22.0,0.3333333333333333,0.6758620689655173,616,-372.075
california,cross_region,CommNet (matched) [trained on saudi],42,5,34.0,0.0,0.675990675990676,818,-590.690625
california,cross_region,CommNet (matched) [trained on saudi],42,6,34.0,0.0,0.676923076923077,820,-572.221484375
california,cross_region,CommNet (matched) [trained on saudi],42,7,34.0,0.0,0.6819923371647509,807,-351.410546875
california,cross_region,CommNet (matched) [trained on saudi],42,8,22.0,0.3333333333333333,0.6758620689655173,526,-335.55625
california,cross_region,CommNet (matched) [trained on saudi],42,9,34.0,0.0,0.6766169154228856,811,-556.212890625
california,cross_region,CommNet (matched) [trained on saudi],42,10,9.0,0.6666666666666666,0.6758620689655173,394,-256.056640625
california,cross_region,CommNet (matched) [trained on saudi],42,11,22.0,0.3333333333333333,0.6758620689655173,526,-321.955078125
california,cross_region,CommNet (matched) [trained on saudi],42,12,34.0,0.0,0.6798679867986799,810,-425.609765625
california,cross_region,CommNet (matched) [trained on saudi],42,13,12.0,0.5,0.6758620689655173,438,-295.468359375
california,cross_region,CommNet (matched) [trained on saudi],42,14,22.0,0.3333333333333333,0.6758620689655173,606,-354.340625
california,cross_region,CommNet (matched) [trained on saudi],1042,0,22.0,0.3333333333333333,0.6758620689655173,524,-335.11171875
california,cross_region,CommNet (matched) [trained on saudi],1042,1,34.0,0.0,0.6758620689655173,746,-539.50625
california,cross_region,CommNet (matched) [trained on saudi],1042,2,34.0,0.0,0.6814814814814815,810,-341.046875
california,cross_region,CommNet (matched) [trained on saudi],1042,3,28.0,0.16666666666666666,0.6758620689655173,729,-550.38515625
california,cross_region,CommNet (matched) [trained on saudi],1042,4,34.0,0.0,0.6762589928057554,812,-549.711328125
california,cross_region,CommNet (matched) [trained on saudi],1042,5,28.0,0.16666666666666666,0.6758620689655173,774,-545.04609375
california,cross_region,CommNet (matched) [trained on saudi],1042,6,22.0,0.3333333333333333,0.6758620689655173,524,-316.835546875
california,cross_region,CommNet (matched) [trained on saudi],1042,7,12.0,0.5,0.6758620689655173,445,-303.361328125
california,cross_region,CommNet (matched) [trained on saudi],1042,8,34.0,0.0,0.6805555555555556,809,-368.7640625
california,cross_region,CommNet (matched) [trained on saudi],1042,9,34.0,0.0,0.6765432098765433,820,-578.295703125
california,cross_region,CommNet (matched) [trained on saudi],1042,10,34.0,0.0,0.6758620689655173,737,-502.43828125
california,cross_region,CommNet (matched) [trained on saudi],1042,11,22.0,0.3333333333333333,0.6781609195402298,627,-387.026171875
california,cross_region,CommNet (matched) [trained on saudi],1042,12,22.0,0.3333333333333333,0.6781609195402298,627,-387.01640625
california,cross_region,CommNet (matched) [trained on saudi],1042,13,34.0,0.0,0.34953703703703703,821,-648.012109375
california,cross_region,CommNet (matched) [trained on saudi],1042,14,22.0,0.3333333333333333,0.6758620689655173,513,-285.253515625
california,cross_region,CommNet (matched) [trained on saudi],2042,0,28.0,0.16666666666666666,0.6758620689655173,726,-545.07265625
california,cross_region,CommNet (matched) [trained on saudi],2042,1,34.0,0.0,0.6721311475409836,814,-518.344140625
california,cross_region,CommNet (matched) [trained on saudi],2042,2,34.0,0.0,0.3530864197530864,819,-589.82109375
california,cross_region,CommNet (matched) [trained on saudi],2042,3,34.0,0.0,0.6758620689655173,816,-570.65390625
california,cross_region,CommNet (matched) [trained on saudi],2042,4,28.0,0.16666666666666666,0.6758620689655173,644,-396.637890625
california,cross_region,CommNet (matched) [trained on saudi],2042,5,22.0,0.3333333333333333,0.6758620689655173,618,-373.373828125
california,cross_region,CommNet (matched) [trained on saudi],2042,6,12.0,0.5,0.6758620689655173,480,-325.18515625
