region,condition,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
saudi,heldout_ignition,Value-First Heuristic,4042,5,27.0,0.2857142857142857,1.0,900,-121.2890625
saudi,heldout_ignition,Value-First Heuristic,4042,6,27.0,0.2857142857142857,1.0,900,-492.67578125
saudi,heldout_ignition,Value-First Heuristic,4042,7,15.0,0.42857142857142855,0.9973544973544973,896,-536.5234375
saudi,heldout_ignition,Value-First Heuristic,4042,8,15.0,0.42857142857142855,0.9954022988505747,647,-292.958984375
saudi,heldout_ignition,Value-First Heuristic,4042,9,15.0,0.42857142857142855,0.9972222222222222,899,-714.98046875
saudi,heldout_ignition,Value-First Heuristic,4042,10,27.0,0.2857142857142857,1.0,900,-121.259765625
saudi,heldout_ignition,Value-First Heuristic,4042,11,27.0,0.2857142857142857,1.0,900,-492.685546875
saudi,heldout_ignition,Value-First Heuristic,4042,12,15.0,0.42857142857142855,0.9973544973544973,896,-536.494140625
saudi,heldout_ignition,Value-First Heuristic,4042,13,15.0,0.42857142857142855,0.9954022988505747,647,-292.998046875
saudi,heldout_ignition,Value-First Heuristic,4042,14,15.0,0.42857142857142855,0.9972222222222222,899,-714.9609375
saudi,heldout_ignition,Local Reactive,42,0,27.0,0.2857142857142857,1.0,893,-118.73046875
saudi,heldout_ignition,Local Reactive,42,1,27.0,0.2857142857142857,1.0,880,-475.693359375
saudi,heldout_ignition,Local Reactive,42,2,27.0,0.2857142857142857,1.0,826,-489.091796875
saudi,heldout_ignition,Local Reactive,42,3,19.0,0.42857142857142855,0.9954022988505747,540,-269.543359375
saudi,heldout_ignition,Local Reactive,42,4,27.0,0.2857142857142857,1.0,882,-695.517578125
saudi,heldout_ignition,Local Reactive,42,5,27.0,0.2857142857142857,1.0,891,-117.8125
saudi,heldout_ignition,Local Reactive,42,6,27.0,0.2857142857142857,0.9850187265917603,885,-479.8828125
saudi,heldout_ignition,Local Reactive,42,7,27.0,0.2857142857142857,0.9973544973544973,839,-507.4609375
saudi,heldout_ignition,Local Reactive,42,8,27.0,0.2857142857142857,0.9954022988505747,542,-264.296875
saudi,heldout_ignition,Local Reactive,42,9,27.0,0.2857142857142857,1.0,891,-700.712890625
saudi,heldout_ignition,Local Reactive,42,10,27.0,0.2857142857142857,1.0,893,-119.82421875
saudi,heldout_ignition,Local Reactive,42,11,27.0,0.2857142857142857,0.9962546816479401,876,-464.375
saudi,heldout_ignition,Local Reactive,42,12,27.0,0.2857142857142857,1.0,830,-506.611328125
saudi,heldout_ignition,Local Reactive,42,13,27.0,0.2857142857142857,0.9770114942528736,562,-275.846875
saudi,heldout_ignition,Local Reactive,42,14,27.0,0.2857142857142857,1.0,875,-698.349609375
saudi,heldout_ignition,Local Reactive,1042,0,27.0,0.2857142857142857,1.0,894,-120.068359375
saudi,heldout_ignition,Local Reactive,1042,1,27.0,0.2857142857142857,0.9962546816479401,881,-474.62890625
saudi,heldout_ignition,Local Reactive,1042,2,27.0,0.2857142857142857,0.9947089947089947,822,-493.193359375
saudi,heldout_ignition,Local Reactive,1042,3,19.0,0.42857142857142855,0.9954022988505747,535,-266.66015625
saudi,heldout_ignition,Local Reactive,1042,4,27.0,0.2857142857142857,0.9807162534435262,867,-695.99609375
