fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern
O1a,,,,,24.046875,48.234375,411,,,,,4,250,,,0.35,60.0,20,
O1a,,,,,24.046875,48.390625,373,,,,,3,258,,,0.35,60.0,20,
O1a,,,,,24.046875,48.546875,353,,,,,2,269,,,0.35,60.0,20,
O1a,,,,,24.046875,48.703125,325,,,,,2,287,,,0.35,60.0,20,
O1a,,,,,24.046875,48.859375,302,,,,,1,269,,,0.35,60.0,20,
O1a,,,,,24.046875,49.015625,281,,,,,2,326,,,0.35,60.0,20,
O1a,,,,,24.046875,49.171875,276,,,,,1,329,,,0.35,60.0,20,
O1a,,,,,24.046875,49.328125,258,,,,,1,295,,,0.35,60.0,20,
O1a,,,,,24.046875,49.484375,237,,,,,2,285,,,0.35,60.0,20,
O1a,,,,,24.046875,49.640625,222,,,,,2,275,,,0.35,60.0,20,
O1a,,,,,24.046875,49.796875,205,,,,,2,268,,,0.35,60.0,20,
O1a,,,,,24.046875,49.953125,193,,,,,2,283,,,0.35,60.0,20,
O1a,,,,,24.046875,50.109375,181,,,,,3,286,,,0.35,60.0,20,
O1a,,,,,24.046875,50.265625,167,,,,,4,281,,,0.35,60.0,20,
O1a,,,,,24.046875,50.421875,151,,,,,4,274,,,0.35,60.0,20,
O1a,,,,,23.890625,45.578125,700,,,,,2,261,,,0.35,60.0,20,
O1a,,,,,23.890625,45.734375,655,,,,,2,279,,,0.35,60.0,20,
O1a,,,,,23.890625,45.890625,663,,,,,4,59,,,0.35,60.0,20,
O1a,,,,,23.890625,46.046875,719,,,,,2,90,,,0.35,60.0,20,
O1a,,,,,23.890625,46.203125,928,,,,,11,110,,,0.35,60.0,20,
O1a,,,,,23.890625,46.359375,1005,,,,,12,71,,,0.35,60.0,20,
O1a,,,,,23.890625,46.515625,1043,,,,,10,267,,,0.35,60.0,20,
O1a,,,,,23.890625,46.671875,862,,,,,10,244,,,0.35,60.0,20,
O1a,,,,,23.890625,46.828125,661,,,,,9,275,,,0.35,60.0,20,
O1a,,,,,23.890625,46.984375,503,,,,,3,281,,,0.35,60.0,20,
C7,,,,,23.890625,47.140625,469,,,,,3,142,,,,,20,
O1a,,,,,23.890625,47.296875,497,,,,,2,189,,,0.35,60.0,20,
O1a,,,,,23.890625,47.453125,525,,,,,2,124,,,0.35,60.0,20,
O1a,,,,,23.890625,47.609375,540,,,,,2,266,,,0.35,60.0,20,
O1a,,,,,23.890625,47.765625,509,,,,,2,297,,,0.35,60.0,20,
O1a,,,,,23.890625,47.921875,473,,,,,2,298,,,0.35,60.0,20,
O1a,,,,,23.890625,48.078125,445,,,,,1,301,,,0.35,60.0,20,
O1a,,,,,23.890625,48.234375,410,,,,,3,284,,,0.35,60.0,20,
O1a,,,,,23.890625,48.390625,373,,,,,3,285,,,0.35,60.0,20,
O1a,,,,,23.890625,48.546875,343,,,,,2,298,,,0.35,60.0,20,
O1a,,,,,23.890625,48.703125,312,,,,,1,293,,,0.35,60.0,20,
O1a,,,,,23.890625,48.859375,296,,,,,1,264,,,0.35,60.0,20,
C7,,,,,23.890625,49.015625,275,,,,,2,307,,,,,20,
O1a,,,,,23.890625,49.171875,262,,,,,2,268,,,0.35,60.0,20,
O1a,,,,,23.890625,49.328125,246,,,,,1,293,,,0.35,60.0,20,
O1a,,,,,23.890625,49.484375,232,,,,,2,294,,,0.35,60.0,20,
O1a,,,,,23.890625,49.640625,219,,,,,2,315,,,0.35,60.0,20,
O1a,,,,,23.890625,49.796875,207,,,,,2,276,,,0.35,60.0,20,
O1a,,,,,23.890625,49.953125,193,,,,,2,280,,,0.35,60.0,20,
O1a,,,,,23.890625,50.109375,180,,,,,3,264,,,0.35,60.0,20,
O1a,,,,,23.890625,50.265625,167,,,,,3,252,,,0.35,60.0,20,
O1a,,,,,23.890625,50.421875,153,,,,,3,245,,,0.35,60.0,20,
O1a,,,,,23.734375,45.578125,737,,,,,3,244,,,0.35,60.0,20,
O1a,,,,,23.734375,45.734375,659,,,,,1,260,,,0.35,60.0,20,
O1a,,,,,23.734375,45.890625,644,,,,,2,59,,,0.35,60.0,20,
O1a,,,,,23.734375,46.046875,705,,,,,2,78,,,0.35,60.0,20,
O1a,,,,,23.734375,46.203125,855,,,,,10,66,,,0.35,60.0,20,
O1a,,,,,23.734375,46.359375,847,,,,,14,312,,,0.35,60.0,20,
O1a,,,,,23.734375,46.515625,998,,,,,10,29,,,0.35,60.0,20,
O1a,,,,,23.734375,46.671875,860,,,,,10,279,,,0.35,60.0,20,
O1a,,,,,23.734375,46.828125,662,,,,,8,263,,,0.35,60.0,20,
O1a,,,,,23.734375,46.984375,532,,,,,4,220,,,0.35,60.0,20,
O1a,,,,,23.734375,47.140625,494,,,,,3,215,,,0.35,60.0,20,
O1a,,,,,23.734375,47.296875,525,,,,,2,114,,,0.35,60.0,20,
O1a,,,,,23.734375,47.453125,570,,,,,2,139,,,0.35,60.0,20,
O1a,,,,,23.734375,47.609375,536,,,,,2,274,,,0.35,60.0,20,
O1a,,,,,23.734375,47.765625,494,,,,,2,289,,,0.35,60.0,20,
O1a,,,,,23.734375,47.921875,454,,,,,2,292,,,0.35,60.0,20,
O1a,,,,,23.734375,48.078125,422,,,,,1,300,,,0.35,60.0,20,
O1a,,,,,23.734375,48.234375,394,,,,,3,298,,,0.35,60.0,20,
O1a,,,,,23.734375,48.390625,356,,,,,2,302,,,0.35,60.0,20,
O1a,,,,,23.734375,48.546875,330,,,,,1,295,,,0.35,60.0,20,
O1a,,,,,23.734375,48.703125,304,,,,,1,256,,,0.35,60.0,20,
O1a,,,,,23.734375,48.859375,297,,,,,1,297,,,0.35,60.0,20,
O1a,,,,,23.734375,49.015625,248,,,,,2,316,,,0.35,60.0,20,
O1a,,,,,23.734375,49.171875,252,,,,,1,352,,,0.35,60.0,20,
O1a,,,,,23.734375,49.328125,239,,,,,1,305,,,0.35,60.0,20,
O1a,,,,,23.734375,49.484375,226,,,,,1,296,,,0.35,60.0,20,
O1a,,,,,23.734375,49.640625,215,,,,,2,256,,,0.35,60.0,20,
O1a,,,,,23.734375,49.796875,203,,,,,2,287,,,0.35,60.0,20,
O1a,,,,,23.734375,49.953125,188,,,,,2,288,,,0.35,60.0,20,
O1a,,,,,23.734375,50.109375,177,,,,,3,284,,,0.35,60.0,20,
O1a,,,,,23.734375,50.265625,166,,,,,3,279,,,0.35,60.0,20,
O1a,,,,,23.734375,50.421875,153,,,,,3,278,,,0.35,60.0,20,
O1a,,,,,23.578125,45.578125,753,,,,,4,264,,,0.35,60.0,20,
O1a,,,,,23.578125,45.734375,671,,,,,1,259,,,0.35,60.0,20,
O1a,,,,,23.578125,45.890625,634,,,,,1,306,,,0.35,60.0,20,
O1a,,,,,23.578125,46.046875,680,,,,,2,63,,,0.35,60.0,20,
O1a,,,,,23.578125,46.203125,833,,,,,9,85,,,0.35,60.0,20,
O1a,,,,,23.578125,46.359375,846,,,,,16,227,,,0.35,60.0,20,
O1a,,,,,23.578125,46.515625,850,,,,,15,171,,,0.35,60.0,20,
O1a,,,,,23.578125,46.671875,754,,,,,15,281,,,0.35,60.0,20,
O1a,,,,,23.578125,46.828125,635,,,,,9,287,,,0.35,60.0,20,
O1a,,,,,23.578125,46.984375,545,,,,,3,222,,,0.35,60.0,20,
O1a,,,,,23.578125,47.140625,537,,,,,3,154,,,0.35,60.0,20,
O1a,,,,,23.578125,47.296875,553,,,,,2,147,,,0.35,60.0,20,
O1a,,,,,23.578125,47.453125,575,,,,,2,273,,,0.35,60.0,20,
O1a,,,,,23.578125,47.609375,527,,,,,3,288,,,0.35,60.0,20,
O1a,,,,,23.578125,47.765625,484,,,,,2,286,,,0.35,60.0,20,
O1a,,,,,23.578125,47.921875,443,,,,,2,286,,,0.35,60.0,20,
O1a,,,,,23.578125,48.078125,404,,,,,1,295,,,0.35,60.0,20,
O1a,,,,,23.578125,48.234375,376,,,,,3,295,,,0.35,60.0,20,
O1a,,,,,23.578125,48.390625,339,,,,,2,291,,,0.35,60.0,20,
O1a,,,,,23.578125,48.546875,318,,,,,1,299,,,0.35,60.0,20,
O1a,,,,,23.578125,48.703125,310,,,,,1,256,,,0.35,60.0,20,
O1a,,,,,23.578125,48.859375,286,,,,,2,285,,,0.35,60.0,20,
O1a,,,,,23.578125,49.015625,218,,,,,1,298,,,0.35,60.0,20,
O1a,,,,,23.578125,49.171875,217,,,,,2,25,,,0.35,60.0,20,
O1a,,,,,23.578125,49.328125,224,,,,,1,338,,,0.35,60.0,20,
O1a,,,,,23.578125,49.484375,217,,,,,1,324,,,0.35,60.0,20,
O1a,,,,,23.578125,49.640625,207,,,,,2,312,,,0.35,60.0,20,
O1a,,,,,23.578125,49.796875,197,,,,,2,309,,,0.35,60.0,20,
O1a,,,,,23.578125,49.953125,186,,,,,3,278,,,0.35,60.0,20,
O1a,,,,,23.578125,50.109375,177,,,,,2,281,,,0.35,60.0,20,
O1a,,,,,23.578125,50.265625,165,,,,,2,271,,,0.35,60.0,20,
O1a,,,,,23.578125,50.421875,154,,,,,2,256,,,0.35,60.0,20,
