region,num_agents,policy,version,seed,episode,reward,burned_cells,fire_intensity
saudi,3,ppo_v3,v3,0,10,-2816.7179630584683,84,157.0106201171875
saudi,3,ppo_v3,v3,0,11,-2985.5138552674644,83,165.26861572265625
saudi,3,ppo_v3,v3,0,12,-2812.3843713239135,80,153.22506713867188
saudi,3,ppo_v3,v3,0,13,-3166.9281544050364,86,172.8234100341797
saudi,3,ppo_v3,v3,0,14,-3426.4291911385394,91,176.37054443359375
saudi,3,ppo_v3,v3,0,15,-3805.2218537659573,102,182.1729736328125
saudi,3,ppo_v3,v3,0,16,-3110.949751862145,93,164.79428100585938
saudi,3,ppo_v3,v3,0,17,-3328.390056273727,113,201.17642211914062
saudi,3,ppo_v3,v3,0,18,-2753.766443215363,73,151.64434814453125
saudi,3,ppo_v3,v3,0,19,-2745.4075046222792,88,152.53372192382812
saudi,3,ppo_v3,v3,1,0,-2849.837360275346,76,150.25408935546875
saudi,3,ppo_v3,v3,1,1,-3059.683447748922,91,171.1766357421875
saudi,3,ppo_v3,v3,1,2,-3006.867683854519,99,165.9825897216797
saudi,3,ppo_v3,v3,1,3,-2974.776354693355,83,154.4200439453125
saudi,3,ppo_v3,v3,1,4,-2992.2906579181827,82,161.77841186523438
saudi,3,ppo_v3,v3,1,5,-2857.2578428776815,96,178.17068481445312
saudi,3,ppo_v3,v3,1,6,-2739.24577344475,79,153.93679809570312
saudi,3,ppo_v3,v3,1,7,-3666.1090451626637,106,186.40231323242188
saudi,3,ppo_v3,v3,1,8,-2995.2635723216695,100,167.575439453125
saudi,3,ppo_v3,v3,1,9,-2638.1803081089934,90,157.6300048828125
saudi,3,ppo_v3,v3,1,10,-2816.7179630584683,84,157.0106201171875
saudi,3,ppo_v3,v3,1,11,-2985.5138552674644,83,165.26861572265625
saudi,3,ppo_v3,v3,1,12,-2812.3843713239135,80,153.22506713867188
saudi,3,ppo_v3,v3,1,13,-3166.9281544050364,86,172.8234100341797
saudi,3,ppo_v3,v3,1,14,-3426.4291911385394,91,176.37054443359375
saudi,3,ppo_v3,v3,1,15,-3805.2218537659573,102,182.1729736328125
saudi,3,ppo_v3,v3,1,16,-3110.949751862145,93,164.79428100585938
saudi,3,ppo_v3,v3,1,17,-3328.390056273727,113,201.17642211914062
saudi,3,ppo_v3,v3,1,18,-2753.766443215363,73,151.64434814453125
saudi,3,ppo_v3,v3,1,19,-2745.4075046222792,88,152.53372192382812
saudi,3,ppo_v3,v3,2,0,-2922.805441311772,79,153.45733642578125
saudi,3,ppo_v3,v3,2,1,-3099.6643926883453,93,170.08834838867188
saudi,3,ppo_v3,v3,2,2,-3071.292026676061,101,166.8662567138672
saudi,3,ppo_v3,v3,2,3,-3033.7755757350255,86,155.56739807128906
saudi,3,ppo_v3,v3,2,4,-2997.8456717051663,84,162.72108459472656
saudi,3,ppo_v3,v3,2,5,-2711.206108216632,99,171.02386474609375
saudi,3,ppo_v3,v3,2,6,-2825.3202406247965,79,154.25311279296875
saudi,3,ppo_v3,v3,2,7,-3632.7117775013016,107,186.36306762695312
saudi,3,ppo_v3,v3,2,8,-2996.27866487267,98,163.2838897705078
saudi,3,ppo_v3,v3,2,9,-2599.6061353421214,89,154.95947265625
saudi,3,ppo_v3,v3,2,10,-2875.431580756069,84,158.02642822265625
saudi,3,ppo_v3,v3,2,11,-2994.385165101447,83,165.6583709716797
saudi,3,ppo_v3,v3,2,12,-2795.4609483773515,80,152.83453369140625
saudi,3,ppo_v3,v3,2,13,-3310.815975550395,89,174.11497497558594
saudi,3,ppo_v3,v3,2,14,-3460.1220414627614,93,176.6927490234375
saudi,3,ppo_v3,v3,2,15,-3810.850421686837,103,181.30223083496094
saudi,3,ppo_v3,v3,2,16,-3066.63723607969,92,162.20828247070312
saudi,3,ppo_v3,v3,2,17,-3235.3115606883207,113,197.18435668945312
saudi,3,ppo_v3,v3,2,18,-2708.0512588561865,73,150.7054443359375
saudi,3,ppo_v3,v3,2,19,-2866.900036303096,88,152.7125244140625
saudi,5,noop,baseline,0,0,-3275.867302762438,86,155.26150512695312
saudi,5,noop,baseline,0,1,-3452.7592407649254,94,165.3692626953125
saudi,5,noop,baseline,0,2,-3329.6967237161066,100,165.61941528320312
saudi,5,noop,baseline,0,3,-3235.3020449061964,86,152.3734588623047
saudi,5,noop,baseline,0,4,-3269.363371074106,83,157.77029418945312
saudi,5,noop,baseline,0,5,-3711.3250672060644,107,178.85421752929688
saudi,5,noop,baseline,0,6,-3461.83169170866,92,169.22555541992188
saudi,5,noop,baseline,0,7,-3517.709073411244,108,180.15171813964844
saudi,5,noop,baseline,0,8,-3585.443066569711,100,164.99993896484375
saudi,5,noop,baseline,0,9,-3453.005874318921,92,163.18515014648438
saudi,5,noop,baseline,0,10,-3131.6536494217867,91,158.78335571289062
saudi,5,noop,baseline,0,11,-3101.374003207501,88,161.91334533691406
saudi,5,noop,baseline,0,12,-2974.432817712429,80,153.36431884765625
saudi,5,noop,baseline,0,13,-3884.8106285694366,98,189.14208984375
saudi,5,noop,baseline,0,14,-3917.0390281543187,91,176.09182739257812
saudi,5,noop,baseline,0,15,-3909.8447475051607,103,178.66250610351562
saudi,5,noop,baseline,0,16,-3052.063794896245,91,157.97702026367188
saudi,5,noop,baseline,0,17,-3298.9189854470565,114,194.25677490234375
saudi,5,noop,baseline,0,18,-3267.1728886312217,85,157.1819305419922
saudi,5,noop,baseline,0,19,-3166.4252678107973,90,151.3170166015625
saudi,5,random,baseline,0,0,-2486.2665375814854,70,119.70722198486328
saudi,5,random,baseline,0,1,-2432.8702912006147,69,118.64617919921875
saudi,5,random,baseline,0,2,-1963.5914737678313,66,123.8360366821289
saudi,5,random,baseline,0,3,-2131.6043779420634,57,106.25874328613281
saudi,5,random,baseline,0,4,-3204.3491632249284,84,148.6044921875
saudi,5,random,baseline,0,5,-3013.760960360393,82,141.02259826660156
saudi,5,random,baseline,0,6,-3189.455307393323,85,159.81175231933594
saudi,5,random,baseline,0,7,-2023.2138470276104,64,130.67396545410156
saudi,5,random,baseline,0,8,-2366.588490794846,67,124.61370849609375
saudi,5,random,baseline,0,9,-1030.12202093319,49,84.5198974609375
saudi,5,random,baseline,0,10,-1507.2420935402793,45,74.2001724243164
saudi,5,random,baseline,0,11,-2539.034193779813,79,149.3594207763672
saudi,5,random,baseline,0,12,-1830.694974947542,48,107.87164306640625
saudi,5,random,baseline,0,13,-2516.374634399942,76,146.547607421875
saudi,5,random,baseline,0,14,-2103.0571834754865,59,122.9421615600586
saudi,5,random,baseline,0,15,-2956.452246138544,79,140.7498779296875
saudi,5,random,baseline,0,16,-2394.9323541330505,70,138.6005859375
saudi,5,random,baseline,0,17,-3316.3221681003033,104,181.11080932617188
saudi,5,random,baseline,0,18,-2498.7569477134703,75,138.19532775878906
saudi,5,random,baseline,0,19,-2130.106278146179,69,118.02334594726562
saudi,5,nearest_fire,baseline,0,0,53.21634171257703,0,0.09774549305438995
saudi,5,nearest_fire,baseline,0,1,86.45684797591177,0,0.09755536168813705
saudi,5,nearest_fire,baseline,0,2,44.76399099774038,0,0.09781274944543839
saudi,5,nearest_fire,baseline,0,3,50.82755411061305,0,0.0999949648976326
saudi,5,nearest_fire,baseline,0,4,46.37006291419177,0,0.09974584728479385
saudi,5,nearest_fire,baseline,0,5,38.41793819503243,0,0.09974584728479385
saudi,5,nearest_fire,baseline,0,6,44.13629983740829,0,0.09706306457519531
saudi,5,nearest_fire,baseline,0,7,22.25955050135199,0,0.09871098399162292
saudi,5,nearest_fire,baseline,0,8,53.26128742218805,0,0.09719039499759674
saudi,5,nearest_fire,baseline,0,9,35.87224192297189,0,0.08556659519672394
saudi,5,nearest_fire,baseline,0,10,62.061916087547644,0,0.097129225730896
saudi,5,nearest_fire,baseline,0,11,63.37022025598997,0,0.09104956686496735
saudi,5,nearest_fire,baseline,0,12,43.56531922472508,0,0.09855146706104279
saudi,5,nearest_fire,baseline,0,13,51.87292035009579,0,0.0726184993982315
saudi,5,nearest_fire,baseline,0,14,57.98330764493724,0,0.0783395916223526
saudi,5,nearest_fire,baseline,0,15,59.890146668148084,0,0.09999755769968033
saudi,5,nearest_fire,baseline,0,16,19.300172841225315,0,0.09999755769968033
saudi,5,nearest_fire,baseline,0,17,55.6477405012741,0,0.08802138268947601
saudi,5,nearest_fire,baseline,0,18,44.23978445485407,0,0.09974584728479385
saudi,5,nearest_fire,baseline,0,19,47.638905298605465,0,0.09763473272323608
saudi,5,frontier,baseline,0,0,53.21634171257703,0,0.09774549305438995
saudi,5,frontier,baseline,0,1,86.45684797591177,0,0.09755536168813705
saudi,5,frontier,baseline,0,2,44.76399099774038,0,0.09781274944543839
saudi,5,frontier,baseline,0,3,50.82755411061305,0,0.0999949648976326
saudi,5,frontier,baseline,0,4,46.37006291419177,0,0.09974584728479385
saudi,5,frontier,baseline,0,5,38.41793819503243,0,0.09974584728479385
saudi,5,frontier,baseline,0,6,44.13629983740829,0,0.09706306457519531
saudi,5,frontier,baseline,0,7,22.25955050135199,0,0.09871098399162292
saudi,5,frontier,baseline,0,8,53.26128742218805,0,0.09719039499759674
saudi,5,frontier,baseline,0,9,35.87224192297189,0,0.08556659519672394
saudi,5,frontier,baseline,0,10,62.061916087547644,0,0.097129225730896
saudi,5,frontier,baseline,0,11,63.37022025598997,0,0.09104956686496735
saudi,5,frontier,baseline,0,12,43.56531922472508,0,0.09855146706104279
saudi,5,frontier,baseline,0,13,51.87292035009579,0,0.0726184993982315
saudi,5,frontier,baseline,0,14,57.98330764493724,0,0.0783395916223526
saudi,5,frontier,baseline,0,15,59.890146668148084,0,0.09999755769968033
saudi,5,frontier,baseline,0,16,19.300172841225315,0,0.09999755769968033
saudi,5,frontier,baseline,0,17,55.6477405012741,0,0.08802138268947601
saudi,5,frontier,baseline,0,18,44.23978445485407,0,0.09974584728479385
saudi,5,frontier,baseline,0,19,47.638905298605465,0,0.09763473272323608
saudi,5,ppo_v3,v3,0,0,-2992.2364676080433,79,152.34371948242188
saudi,5,ppo_v3,v3,0,1,-3252.694146833027,95,170.71163940429688
saudi,5,ppo_v3,v3,0,2,-3143.5729499423214,101,167.11053466796875
saudi,5,ppo_v3,v3,0,3,-3166.2763681009337,84,155.21697998046875
saudi,5,ppo_v3,v3,0,4,-3108.7876376683926,84,162.5240936279297
saudi,5,ppo_v3,v3,0,5,-3647.6320392418565,106,183.9579315185547
saudi,5,ppo_v3,v3,0,6,-3637.2225862555297,96,173.8013458251953
saudi,5,ppo_v3,v3,0,7,-3748.8204147402053,110,187.52273559570312
saudi,5,ppo_v3,v3,0,8,-3721.3198872236144,103,170.08401489257812
saudi,5,ppo_v3,v3,0,9,-3504.818795931206,90,169.53924560546875
saudi,5,ppo_v3,v3,0,10,-3034.210202042098,88,160.03233337402344
saudi,5,ppo_v3,v3,0,11,-3107.409799535865,89,166.69540405273438
saudi,5,ppo_v3,v3,0,12,-2957.656770962461,83,154.2944793701172
saudi,5,ppo_v3,v3,0,13,-4020.4228141099593,103,196.72756958007812
saudi,5,ppo_v3,v3,0,14,-3878.860094139886,91,183.100341796875
saudi,5,ppo_v3,v3,0,15,-3911.0002666467058,103,181.44285583496094
saudi,5,ppo_v3,v3,0,16,-3099.1975217310173,92,162.74542236328125
saudi,5,ppo_v3,v3,0,17,-3349.7398781909656,114,195.76248168945312
saudi,5,ppo_v3,v3,0,18,-2879.6831829156636,78,153.69381713867188
saudi,5,ppo_v3,v3,0,19,-3039.655960202515,89,153.33245849609375
saudi,5,ppo_v3,v3,1,0,-2871.702495068508,76,150.23048400878906
saudi,5,ppo_v3,v3,1,1,-3084.558127409612,91,171.154052734375
saudi,5,ppo_v3,v3,1,2,-3009.770228083703,99,165.9825897216797
saudi,5,ppo_v3,v3,1,3,-3001.64974474677,83,154.3974609375
saudi,5,ppo_v3,v3,1,4,-3036.1059563512244,82,161.77841186523438
saudi,5,ppo_v3,v3,1,5,-2860.1886258317118,96,178.17068481445312
saudi,5,ppo_v3,v3,1,6,-2752.1557495948305,79,153.93679809570312
saudi,5,ppo_v3,v3,1,7,-3689.057596835978,106,186.40231323242188
saudi,5,ppo_v3,v3,1,8,-3089.2597823970377,100,167.575439453125
saudi,5,ppo_v3,v3,1,9,-2675.072654196978,90,157.6300048828125
saudi,5,ppo_v3,v3,1,10,-2819.70240781739,84,156.98805236816406
saudi,5,ppo_v3,v3,1,11,-2988.513721644215,83,165.26861572265625
saudi,5,ppo_v3,v3,1,12,-2845.39295522821,80,153.22506713867188
saudi,5,ppo_v3,v3,1,13,-3169.81222156406,86,172.8008270263672
saudi,5,ppo_v3,v3,1,14,-3429.3045978223136,91,176.34796142578125
saudi,5,ppo_v3,v3,1,15,-3808.150098005466,102,182.1729736328125
saudi,5,ppo_v3,v3,1,16,-3113.9424296943926,93,164.77169799804688
saudi,5,ppo_v3,v3,1,17,-3331.330682670591,113,201.17642211914062
saudi,5,ppo_v3,v3,1,18,-2756.8046646117027,73,151.62176513671875
saudi,5,ppo_v3,v3,1,19,-2790.321902422772,88,152.51113891601562
saudi,5,ppo_v3,v3,2,0,-2877.450771425306,76,150.23048400878906
saudi,5,ppo_v3,v3,2,1,-3071.576496931438,91,170.632080078125
saudi,5,ppo_v3,v3,2,2,-3015.518504322032,99,165.9825897216797
saudi,5,ppo_v3,v3,2,3,-3007.3980214589733,83,154.3974609375
saudi,5,ppo_v3,v3,2,4,-3039.8012567750743,82,161.42868041992188
saudi,5,ppo_v3,v3,2,5,-2830.584701476533,96,174.73556518554688
saudi,5,ppo_v3,v3,2,6,-2757.465790593638,79,153.85845947265625
saudi,5,ppo_v3,v3,2,7,-3694.6677540882865,106,186.31198120117188
saudi,5,ppo_v3,v3,2,8,-3063.587776168888,99,166.18743896484375
saudi,5,ppo_v3,v3,2,9,-2668.117031456589,90,157.3319854736328
saudi,5,ppo_v3,v3,2,10,-2825.4506848849987,84,156.98805236816406
saudi,5,ppo_v3,v3,2,11,-2993.4388649244975,83,164.85189819335938
saudi,5,ppo_v3,v3,2,12,-2851.1412317034765,80,153.22506713867188
saudi,5,ppo_v3,v3,2,13,-3175.5604982762634,86,172.8008270263672
saudi,5,ppo_v3,v3,2,14,-3435.05287429758,91,176.34796142578125
saudi,5,ppo_v3,v3,2,15,-3812.2789781829115,102,181.97586059570312
saudi,5,ppo_v3,v3,2,16,-3115.58402938951,93,164.51031494140625
saudi,5,ppo_v3,v3,2,17,-3300.4204813518913,113,199.82257080078125
saudi,5,ppo_v3,v3,2,18,-2762.552941146203,73,151.62176513671875
saudi,5,ppo_v3,v3,2,19,-2795.7354681883207,88,152.41990661621094
saudi,10,noop,baseline,0,0,-3127.109720549451,83,146.97970581054688
saudi,10,noop,baseline,0,1,-3326.6360474917933,91,159.9305419921875
saudi,10,noop,baseline,0,2,-3286.7209564191953,100,161.8103790283203
saudi,10,noop,baseline,0,3,-3041.8229253933832,85,146.99700927734375
saudi,10,noop,baseline,0,4,-2960.1489145439236,80,149.54391479492188
saudi,10,noop,baseline,0,5,-3308.8704902099566,98,167.99945068359375
saudi,10,noop,baseline,0,6,-3084.942608594587,88,158.0498504638672
saudi,10,noop,baseline,0,7,-3335.7298335673,104,173.182373046875
saudi,10,noop,baseline,0,8,-3382.6342617972477,90,148.500244140625
saudi,10,noop,baseline,0,9,-3047.3708172898923,88,153.90383911132812
saudi,10,noop,baseline,0,10,-3029.737834271621,89,154.45159912109375
saudi,10,noop,baseline,0,11,-2948.306012222076,83,152.59344482421875
saudi,10,noop,baseline,0,12,-2771.1946576274663,77,146.61944580078125
saudi,10,noop,baseline,0,13,-3429.2087511602876,87,168.06964111328125
saudi,10,noop,baseline,0,14,-3452.9188661724243,84,165.70550537109375
saudi,10,noop,baseline,0,15,-3621.688816496383,100,171.55722045898438
saudi,10,noop,baseline,0,16,-2909.1389915272857,89,151.69886779785156
saudi,10,noop,baseline,0,17,-2883.3283024926404,112,186.74020385742188
saudi,10,noop,baseline,0,18,-3082.213433871754,83,152.24066162109375
saudi,10,noop,baseline,0,19,-3056.787769414101,86,145.14427185058594
saudi,10,random,baseline,0,0,-1988.8403185777297,53,97.55410766601562
saudi,10,random,baseline,0,1,-1151.6926106985597,36,69.21791076660156
saudi,10,random,baseline,0,2,-2021.913039801635,64,116.02411651611328
saudi,10,random,baseline,0,3,-1986.9076871677403,50,100.3837890625
saudi,10,random,baseline,0,4,-1264.7445775442009,36,75.89569091796875
saudi,10,random,baseline,0,5,-1680.2526101103913,53,109.7225341796875
saudi,10,random,baseline,0,6,-938.6480113991013,42,86.55027770996094
saudi,10,random,baseline,0,7,-1290.008157661652,46,81.576416015625
saudi,10,random,baseline,0,8,-900.4978031292258,34,66.11433410644531
saudi,10,random,baseline,0,9,-1377.85169316075,49,80.84432983398438
saudi,10,random,baseline,0,10,-754.2848453897427,31,60.50746154785156
saudi,10,random,baseline,0,11,-1908.332103412259,57,102.87834167480469
saudi,10,random,baseline,0,12,-1397.3234336184448,43,75.56396484375
saudi,10,random,baseline,0,13,-1833.6227713482942,48,92.93910217285156
saudi,10,random,baseline,0,14,82.31812143496842,0,0.04599297046661377
saudi,10,random,baseline,0,15,-1873.3979147003517,64,132.43896484375
saudi,10,random,baseline,0,16,-99.1794128887873,13,30.270523071289062
saudi,10,random,baseline,0,17,-753.7449536144212,45,74.08918762207031
saudi,10,random,baseline,0,18,-1763.2055457157858,49,94.9814453125
saudi,10,random,baseline,0,19,-1145.4976631636084,37,89.3182144165039
saudi,10,nearest_fire,baseline,0,0,46.93275167434295,0,0.09850668907165527
saudi,10,nearest_fire,baseline,0,1,32.827280505457,0,0.09706306457519531
saudi,10,nearest_fire,baseline,0,2,17.207457939076363,0,0.09781274944543839
saudi,10,nearest_fire,baseline,0,3,39.70779173261228,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,4,41.34678560964605,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,5,23.55879125779981,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,6,51.3042457959216,0,0.09706306457519531
saudi,10,nearest_fire,baseline,0,7,42.661549246300495,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,8,52.813725302669965,0,0.0963473990559578
saudi,10,nearest_fire,baseline,0,9,34.55361630614163,0,0.09722106903791428
saudi,10,nearest_fire,baseline,0,10,47.42243320182801,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,11,39.86930177014584,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,12,40.02294711050833,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,13,27.834623776659193,0,0.08035166561603546
saudi,10,nearest_fire,baseline,0,14,34.10351662217151,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,15,38.66050075146786,0,0.09736186265945435
saudi,10,nearest_fire,baseline,0,16,29.112711884182637,0,0.09999755769968033
saudi,10,nearest_fire,baseline,0,17,27.981983543849125,0,0.08604814112186432
saudi,10,nearest_fire,baseline,0,18,33.62113809636595,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,19,46.53298401937611,0,0.09763473272323608
saudi,10,frontier,baseline,0,0,46.93275167434295,0,0.09850668907165527
saudi,10,frontier,baseline,0,1,32.827280505457,0,0.09706306457519531
saudi,10,frontier,baseline,0,2,17.207457939076363,0,0.09781274944543839
saudi,10,frontier,baseline,0,3,39.70779173261228,0,0.09763473272323608
saudi,10,frontier,baseline,0,4,41.34678560964605,0,0.09763473272323608
saudi,10,frontier,baseline,0,5,23.55879125779981,0,0.09763473272323608
saudi,10,frontier,baseline,0,6,51.3042457959216,0,0.09706306457519531
saudi,10,frontier,baseline,0,7,42.661549246300495,0,0.09763473272323608
saudi,10,frontier,baseline,0,8,52.813725302669965,0,0.0963473990559578
saudi,10,frontier,baseline,0,9,34.55361630614163,0,0.09722106903791428
saudi,10,frontier,baseline,0,10,47.42243320182801,0,0.09763473272323608
saudi,10,frontier,baseline,0,11,39.86930177014584,0,0.09763473272323608
saudi,10,frontier,baseline,0,12,40.02294711050833,0,0.09763473272323608
saudi,10,frontier,baseline,0,13,27.834623776659193,0,0.08035166561603546
saudi,10,frontier,baseline,0,14,34.10351662217151,0,0.09763473272323608
saudi,10,frontier,baseline,0,15,38.66050075146786,0,0.09736186265945435
saudi,10,frontier,baseline,0,16,29.112711884182637,0,0.09999755769968033
saudi,10,frontier,baseline,0,17,27.981983543849125,0,0.08604814112186432
saudi,10,frontier,baseline,0,18,33.62113809636595,0,0.09763473272323608
saudi,10,frontier,baseline,0,19,46.53298401937611,0,0.09763473272323608
saudi,10,ppo_v3,v3,0,0,-2775.0007611249794,75,147.7900848388672
saudi,10,ppo_v3,v3,0,1,-2836.391914117296,89,167.3189697265625
saudi,10,ppo_v3,v3,0,2,-2791.7360399298936,97,161.9290771484375
saudi,10,ppo_v3,v3,0,3,-2817.386823368877,83,152.17185974121094
saudi,10,ppo_v3,v3,0,4,-2781.318184703252,81,158.60507202148438
saudi,10,ppo_v3,v3,0,5,-2587.8933926882933,94,174.4114227294922
