env_steps,episode,episode_return,WEL,ISR
150,1,-41.285714285714285,27.0,0.2857142857142857
300,2,-41.285714285714285,27.0,0.2857142857142857
450,3,-41.285714285714285,27.0,0.2857142857142857
600,4,-41.285714285714285,27.0,0.2857142857142857
750,5,-41.285714285714285,27.0,0.2857142857142857
900,6,-34.42857142857143,23.0,0.42857142857142855
1050,7,-41.28571428571429,27.0,0.2857142857142857
1200,8,-34.42857142857143,23.0,0.42857142857142855
1350,9,-41.28571428571429,27.0,0.2857142857142857
1500,10,-41.285714285714285,27.0,0.2857142857142857
1650,11,-41.285714285714285,27.0,0.2857142857142857
1800,12,-41.285714285714285,27.0,0.2857142857142857
1950,13,-41.285714285714285,27.0,0.2857142857142857
2100,14,-34.42857142857143,23.0,0.42857142857142855
2250,15,-41.285714285714285,27.0,0.2857142857142857
2400,16,-26.571428571428577,18.0,0.5714285714285714
2550,17,-41.285714285714285,27.0,0.2857142857142857
2700,18,-41.285714285714285,27.0,0.2857142857142857
2850,19,-41.285714285714285,27.0,0.2857142857142857
2851,20,0.0,0.0,1.0
3001,21,-41.285714285714285,27.0,0.2857142857142857
3151,22,-41.285714285714285,27.0,0.2857142857142857
3301,23,-41.285714285714285,27.0,0.2857142857142857
3451,24,-28.42857142857143,17.0,0.42857142857142855
3601,25,-41.285714285714285,27.0,0.2857142857142857
3751,26,-41.285714285714285,27.0,0.2857142857142857
3901,27,-41.285714285714285,27.0,0.2857142857142857
4051,28,-34.42857142857143,23.0,0.42857142857142855
4201,29,-41.285714285714285,27.0,0.2857142857142857
4351,30,-41.285714285714285,27.0,0.2857142857142857
4501,31,-34.42857142857143,23.0,0.42857142857142855
4651,32,-41.285714285714285,27.0,0.2857142857142857
4801,33,-41.285714285714285,27.0,0.2857142857142857
4951,34,-41.285714285714285,27.0,0.2857142857142857
5101,35,-41.285714285714285,27.0,0.2857142857142857
5251,36,-41.285714285714285,27.0,0.2857142857142857
5401,37,-41.285714285714285,27.0,0.2857142857142857
5551,38,-34.42857142857143,23.0,0.42857142857142855
5701,39,-41.285714285714285,27.0,0.2857142857142857
5851,40,-41.285714285714285,27.0,0.2857142857142857
6001,41,-34.42857142857143,23.0,0.42857142857142855
6151,42,-34.42857142857143,23.0,0.42857142857142855
6301,43,-41.285714285714285,27.0,0.2857142857142857
6451,44,-34.42857142857143,23.0,0.42857142857142855
6601,45,-34.42857142857143,23.0,0.42857142857142855
6751,46,-34.42857142857143,23.0,0.42857142857142855
6901,47,-41.285714285714285,27.0,0.2857142857142857
7051,48,-41.285714285714285,27.0,0.2857142857142857
7201,49,-41.285714285714285,27.0,0.2857142857142857
7351,50,-41.285714285714285,27.0,0.2857142857142857
7501,51,-41.285714285714285,27.0,0.2857142857142857
7651,52,-41.285714285714285,27.0,0.2857142857142857
7801,53,-41.285714285714285,27.0,0.2857142857142857
7951,54,-41.285714285714285,27.0,0.2857142857142857
8101,55,-41.285714285714285,27.0,0.2857142857142857
8251,56,-41.285714285714285,27.0,0.2857142857142857
8401,57,-41.285714285714285,27.0,0.2857142857142857
8551,58,-41.285714285714285,27.0,0.2857142857142857
8701,59,-34.42857142857143,23.0,0.42857142857142855
8851,60,-41.285714285714285,27.0,0.2857142857142857
9001,61,-41.285714285714285,27.0,0.2857142857142857
9151,62,-41.285714285714285,27.0,0.2857142857142857
9301,63,-41.285714285714285,27.0,0.2857142857142857
9451,64,-41.285714285714285,27.0,0.2857142857142857
9601,65,-41.285714285714285,27.0,0.2857142857142857
9751,66,-41.285714285714285,27.0,0.2857142857142857
9901,67,-41.285714285714285,27.0,0.2857142857142857
10051,68,-34.42857142857143,23.0,0.42857142857142855
10201,69,-41.285714285714285,27.0,0.2857142857142857
10351,70,-34.42857142857143,23.0,0.42857142857142855
10501,71,-41.285714285714285,27.0,0.2857142857142857
10651,72,-41.285714285714285,27.0,0.2857142857142857
10801,73,-41.285714285714285,27.0,0.2857142857142857
10951,74,-41.28571428571429,27.0,0.2857142857142857
11101,75,-41.285714285714285,27.0,0.2857142857142857
11251,76,-41.285714285714285,27.0,0.2857142857142857
11401,77,-41.285714285714285,27.0,0.2857142857142857
11551,78,-34.42857142857143,23.0,0.42857142857142855
11701,79,-34.42857142857143,23.0,0.42857142857142855
11703,80,0.0,0.0,1.0
11853,81,-41.28571428571429,27.0,0.2857142857142857
12003,82,-41.285714285714285,27.0,0.2857142857142857
12153,83,-34.42857142857143,23.0,0.42857142857142855
12303,84,-34.42857142857143,23.0,0.42857142857142855
12453,85,-25.571428571428577,17.0,0.5714285714285714
12603,86,-34.42857142857143,23.0,0.42857142857142855
12753,87,-41.285714285714285,27.0,0.2857142857142857
12903,88,-41.285714285714285,27.0,0.2857142857142857
13053,89,-34.42857142857143,23.0,0.42857142857142855
13203,90,-28.42857142857143,17.0,0.42857142857142855
13353,91,-41.285714285714285,27.0,0.2857142857142857
13503,92,-41.285714285714285,27.0,0.2857142857142857
13653,93,-41.285714285714285,27.0,0.2857142857142857
13803,94,-34.42857142857143,23.0,0.42857142857142855
13953,95,-34.42857142857143,23.0,0.42857142857142855
14103,96,-41.285714285714285,27.0,0.2857142857142857
14253,97,-21.571428571428573,13.0,0.5714285714285714
14403,98,-34.42857142857143,23.0,0.42857142857142855
14553,99,-41.285714285714285,27.0,0.2857142857142857
14703,100,-41.285714285714285,27.0,0.2857142857142857
14853,101,-34.42857142857143,23.0,0.42857142857142855
15003,102,-34.42857142857143,23.0,0.42857142857142855
15153,103,-34.42857142857143,23.0,0.42857142857142855
15303,104,-41.285714285714285,27.0,0.2857142857142857
15453,105,-34.42857142857143,23.0,0.42857142857142855
15603,106,-41.285714285714285,27.0,0.2857142857142857
15753,107,-41.285714285714285,27.0,0.2857142857142857
15903,108,-34.42857142857143,23.0,0.42857142857142855
15904,109,0.0,0.0,1.0
16054,110,-41.385714285714286,27.0,0.2857142857142857
16204,111,-41.285714285714285,27.0,0.2857142857142857
16354,112,-41.285714285714285,27.0,0.2857142857142857
16504,113,-41.285714285714285,27.0,0.2857142857142857
16654,114,-34.42857142857143,23.0,0.42857142857142855
16804,115,-41.285714285714285,27.0,0.2857142857142857
16954,116,-34.42857142857143,23.0,0.42857142857142855
17104,117,-34.52857142857143,23.0,0.42857142857142855
17254,118,-27.571428571428573,19.0,0.5714285714285714
17404,119,-34.42857142857143,23.0,0.42857142857142855
17554,120,-41.285714285714285,27.0,0.2857142857142857
17704,121,-34.42857142857143,23.0,0.42857142857142855
17854,122,-34.42857142857143,23.0,0.42857142857142855
18004,123,-34.42857142857143,23.0,0.42857142857142855
18154,124,-25.571428571428577,17.0,0.5714285714285714
18304,125,-41.285714285714285,27.0,0.2857142857142857
18454,126,-34.42857142857143,23.0,0.42857142857142855
18604,127,-34.42857142857143,23.0,0.42857142857142855
18754,128,-27.571428571428573,19.0,0.5714285714285714
18904,129,-34.42857142857143,23.0,0.42857142857142855
19054,130,-14.714285714285714,9.0,0.7142857142857143
19204,131,-34.42857142857143,23.0,0.42857142857142855
19354,132,-41.285714285714285,27.0,0.2857142857142857
19504,133,-41.285714285714285,27.0,0.2857142857142857
19654,134,-41.285714285714285,27.0,0.2857142857142857
19804,135,-41.285714285714285,27.0,0.2857142857142857
19954,136,-34.42857142857143,23.0,0.42857142857142855
20104,137,-41.285714285714285,27.0,0.2857142857142857
20254,138,-34.42857142857143,23.0,0.42857142857142855
20404,139,-34.42857142857143,23.0,0.42857142857142855
20554,140,-41.285714285714285,27.0,0.2857142857142857
20704,141,-34.42857142857143,23.0,0.42857142857142855
20854,142,-41.285714285714285,27.0,0.2857142857142857
21004,143,-34.42857142857143,23.0,0.42857142857142855
21154,144,-41.285714285714285,27.0,0.2857142857142857
21304,145,-34.42857142857143,23.0,0.42857142857142855
21454,146,-34.42857142857143,23.0,0.42857142857142855
21604,147,-34.42857142857143,23.0,0.42857142857142855
21754,148,-21.571428571428573,13.0,0.5714285714285714
21904,149,-41.285714285714285,27.0,0.2857142857142857
22054,150,-41.285714285714285,27.0,0.2857142857142857
