WEL,ISR,CE,burned,return,region,policy,seed,episode
27.0,0.2857142857142857,0.46357615894039733,438,-41.285714285714285,saudi,qmix,42,0
27.0,0.2857142857142857,0.8057395143487859,299,-41.38571428571428,saudi,qmix,42,1
27.0,0.2857142857142857,0.40618101545253865,484,-41.285714285714285,saudi,qmix,1042,0
27.0,0.2857142857142857,0.8410596026490066,391,-41.38571428571428,saudi,qmix,1042,1
27.0,0.2857142857142857,0.7682119205298014,483,-41.285714285714285,saudi,commnet,42,0
27.0,0.2857142857142857,0.9933774834437086,374,-41.285714285714285,saudi,commnet,42,1
27.0,0.2857142857142857,0.7439293598233996,524,-41.285714285714285,saudi,commnet,1042,0
27.0,0.2857142857142857,0.7726269315673289,440,-41.285714285714285,saudi,commnet,1042,1
