region,num_agents,policy,version,seed,episode,reward,burned_cells,fire_intensity
saudi,5,ppo_v2_ent0.005,v2,0,10,-3190.02961628682,87,159.65213012695312
saudi,5,ppo_v2_ent0.005,v2,0,11,-3356.0629542680663,86,167.7266387939453
saudi,5,ppo_v2_ent0.005,v2,0,12,-3065.665358135921,80,155.2617645263672
saudi,5,ppo_v2_ent0.005,v2,0,13,-3631.424237615911,87,174.76931762695312
saudi,5,ppo_v2_ent0.005,v2,0,14,-3862.2922192314963,92,178.87380981445312
saudi,5,ppo_v2_ent0.005,v2,0,15,-4138.387625817136,104,184.38059997558594
saudi,5,ppo_v2_ent0.005,v2,0,16,-3329.6034270142122,98,167.70071411132812
saudi,5,ppo_v2_ent0.005,v2,0,17,-3625.879224327892,114,201.68629455566406
saudi,5,ppo_v2_ent0.005,v2,0,18,-3461.0388971084412,82,161.04827880859375
saudi,5,ppo_v2_ent0.005,v2,0,19,-3282.561677592368,89,154.8245086669922
saudi,5,ppo_v2_ent0.005,v2,1,0,-3195.2008899641846,79,152.62945556640625
saudi,5,ppo_v2_ent0.005,v2,1,1,-3652.9793951121737,95,174.1523895263672
saudi,5,ppo_v2_ent0.005,v2,1,2,-3382.118718382241,101,168.5050048828125
saudi,5,ppo_v2_ent0.005,v2,1,3,-3410.498599980091,84,156.76829528808594
saudi,5,ppo_v2_ent0.005,v2,1,4,-3502.542209712657,85,164.50086975097656
saudi,5,ppo_v2_ent0.005,v2,1,5,-4109.56122603797,107,190.73350524902344
saudi,5,ppo_v2_ent0.005,v2,1,6,-4012.5266982776634,97,176.27178955078125
saudi,5,ppo_v2_ent0.005,v2,1,7,-3907.807370806704,110,189.65293884277344
saudi,5,ppo_v2_ent0.005,v2,1,8,-4004.115227471202,105,175.4569091796875
saudi,5,ppo_v2_ent0.005,v2,1,9,-3918.964810633892,93,175.0628662109375
saudi,5,ppo_v2_ent0.005,v2,1,10,-3216.282979506698,88,160.55923461914062
saudi,5,ppo_v2_ent0.005,v2,1,11,-3399.142363804624,89,168.24349975585938
saudi,5,ppo_v2_ent0.005,v2,1,12,-3095.619524204919,83,156.07901000976562
saudi,5,ppo_v2_ent0.005,v2,1,13,-4361.381968816457,104,199.93272399902344
saudi,5,ppo_v2_ent0.005,v2,1,14,-4305.426430929819,94,188.47930908203125
saudi,5,ppo_v2_ent0.005,v2,1,15,-4171.912544053249,105,185.1541748046875
saudi,5,ppo_v2_ent0.005,v2,1,16,-3309.2046806597405,93,166.56007385253906
saudi,5,ppo_v2_ent0.005,v2,1,17,-3641.771588405838,114,201.2488555908203
saudi,5,ppo_v2_ent0.005,v2,1,18,-3032.90362307967,78,155.04534912109375
saudi,5,ppo_v2_ent0.005,v2,1,19,-3288.780228905264,90,155.2430419921875
saudi,5,ppo_v2_ent0.005,v2,2,0,-3345.0902252501264,83,155.68017578125
saudi,5,ppo_v2_ent0.005,v2,2,1,-3697.7702927368873,96,171.7173309326172
saudi,5,ppo_v2_ent0.005,v2,2,2,-3513.0848417457028,99,165.6303253173828
saudi,5,ppo_v2_ent0.005,v2,2,3,-3414.9230016433366,85,153.42910766601562
saudi,5,ppo_v2_ent0.005,v2,2,4,-3512.1093553051915,84,162.0487518310547
saudi,5,ppo_v2_ent0.005,v2,2,5,-4088.7561952825736,105,182.0906219482422
saudi,5,ppo_v2_ent0.005,v2,2,6,-4054.4224170605657,97,174.57980346679688
saudi,5,ppo_v2_ent0.005,v2,2,7,-3859.2961661961895,109,183.58981323242188
saudi,5,ppo_v2_ent0.005,v2,2,8,-3998.9667698275093,102,169.53665161132812
saudi,5,ppo_v2_ent0.005,v2,2,9,-3888.1844482763017,91,168.71453857421875
saudi,5,ppo_v2_ent0.005,v2,2,10,-3221.9890676115683,91,159.79763793945312
saudi,5,ppo_v2_ent0.005,v2,2,11,-3374.249675132209,89,165.4818115234375
saudi,5,ppo_v2_ent0.005,v2,2,12,-3111.453949700471,83,156.3311767578125
saudi,5,ppo_v2_ent0.005,v2,2,13,-4322.956702789745,102,194.76365661621094
saudi,5,ppo_v2_ent0.005,v2,2,14,-4287.600601964528,92,184.32199096679688
saudi,5,ppo_v2_ent0.005,v2,2,15,-4146.895430589786,103,180.874755859375
saudi,5,ppo_v2_ent0.005,v2,2,16,-3280.147489305613,95,160.79576110839844
saudi,5,ppo_v2_ent0.005,v2,2,17,-3564.281552574659,114,194.76431274414062
saudi,5,ppo_v2_ent0.005,v2,2,18,-3476.870963410711,86,159.52777099609375
saudi,5,ppo_v2_ent0.005,v2,2,19,-3302.9091320039324,90,152.841064453125
saudi,5,ppo_v2_ent0.01,v2,0,0,-3317.404574244041,79,154.5458984375
saudi,5,ppo_v2_ent0.01,v2,0,1,-3683.6570227804405,92,173.47503662109375
saudi,5,ppo_v2_ent0.01,v2,0,2,-3511.436693243745,102,168.9289093017578
saudi,5,ppo_v2_ent0.01,v2,0,3,-3396.1360104387477,85,157.0596466064453
saudi,5,ppo_v2_ent0.01,v2,0,4,-3503.706166531648,82,164.00558471679688
saudi,5,ppo_v2_ent0.01,v2,0,5,-3213.8881077753035,97,181.1396484375
saudi,5,ppo_v2_ent0.01,v2,0,6,-3232.311228062405,82,156.2013702392578
saudi,5,ppo_v2_ent0.01,v2,0,7,-3855.290543108389,106,187.55902099609375
saudi,5,ppo_v2_ent0.01,v2,0,8,-3446.717757666556,101,170.13302612304688
saudi,5,ppo_v2_ent0.01,v2,0,9,-3082.491800876516,92,160.1279754638672
saudi,5,ppo_v2_ent0.01,v2,0,10,-3190.6059262538533,87,159.65213012695312
saudi,5,ppo_v2_ent0.01,v2,0,11,-3356.6392643535683,86,167.7266387939453
saudi,5,ppo_v2_ent0.01,v2,0,12,-3067.741668221423,80,155.2617645263672
saudi,5,ppo_v2_ent0.01,v2,0,13,-3631.8492344130273,87,174.6693572998047
saudi,5,ppo_v2_ent0.01,v2,0,14,-3862.7621046877775,92,178.86419677734375
saudi,5,ppo_v2_ent0.01,v2,0,15,-4138.936186198602,104,184.3795166015625
saudi,5,ppo_v2_ent0.01,v2,0,16,-3330.6797369812457,98,167.70071411132812
saudi,5,ppo_v2_ent0.01,v2,0,17,-3632.2212955503505,115,203.28048706054688
saudi,5,ppo_v2_ent0.01,v2,0,18,-3461.615207075475,82,161.04827880859375
saudi,5,ppo_v2_ent0.01,v2,0,19,-3283.137987914807,89,154.8245086669922
saudi,5,ppo_v2_ent0.01,v2,1,0,-3195.2008899641846,79,152.62945556640625
saudi,5,ppo_v2_ent0.01,v2,1,1,-3652.9793951121737,95,174.1523895263672
saudi,5,ppo_v2_ent0.01,v2,1,2,-3382.118718382241,101,168.5050048828125
saudi,5,ppo_v2_ent0.01,v2,1,3,-3410.498599980091,84,156.76829528808594
saudi,5,ppo_v2_ent0.01,v2,1,4,-3502.542209712657,85,164.50086975097656
saudi,5,ppo_v2_ent0.01,v2,1,5,-4109.56122603797,107,190.73350524902344
saudi,5,ppo_v2_ent0.01,v2,1,6,-4012.5266982776634,97,176.27178955078125
saudi,5,ppo_v2_ent0.01,v2,1,7,-3907.807370806704,110,189.65293884277344
saudi,5,ppo_v2_ent0.01,v2,1,8,-4004.115227471202,105,175.4569091796875
saudi,5,ppo_v2_ent0.01,v2,1,9,-3918.964810633892,93,175.0628662109375
saudi,5,ppo_v2_ent0.01,v2,1,10,-3216.282979506698,88,160.55923461914062
saudi,5,ppo_v2_ent0.01,v2,1,11,-3399.142363804624,89,168.24349975585938
saudi,5,ppo_v2_ent0.01,v2,1,12,-3095.619524204919,83,156.07901000976562
saudi,5,ppo_v2_ent0.01,v2,1,13,-4361.381968816457,104,199.93272399902344
saudi,5,ppo_v2_ent0.01,v2,1,14,-4305.426430929819,94,188.47930908203125
saudi,5,ppo_v2_ent0.01,v2,1,15,-4171.912544053249,105,185.1541748046875
saudi,5,ppo_v2_ent0.01,v2,1,16,-3309.2046806597405,93,166.56007385253906
saudi,5,ppo_v2_ent0.01,v2,1,17,-3641.771588405838,114,201.2488555908203
saudi,5,ppo_v2_ent0.01,v2,1,18,-3032.90362307967,78,155.04534912109375
saudi,5,ppo_v2_ent0.01,v2,1,19,-3288.780228905264,90,155.2430419921875
saudi,5,ppo_v2_ent0.01,v2,2,0,-3196.1082123761976,79,152.3673095703125
saudi,5,ppo_v2_ent0.01,v2,2,1,-3620.1344713319713,95,170.73422241210938
saudi,5,ppo_v2_ent0.01,v2,2,2,-3375.8352434977514,101,167.11053466796875
saudi,5,ppo_v2_ent0.01,v2,2,3,-3397.447675545706,84,155.23956298828125
saudi,5,ppo_v2_ent0.01,v2,2,4,-3490.9639418026927,84,162.5240936279297
saudi,5,ppo_v2_ent0.01,v2,2,5,-4042.391116140807,106,183.9579315185547
saudi,5,ppo_v2_ent0.01,v2,2,6,-3991.228354945919,96,173.8013458251953
saudi,5,ppo_v2_ent0.01,v2,2,7,-3895.3181262223566,110,187.52273559570312
saudi,5,ppo_v2_ent0.01,v2,2,8,-3967.914752618819,103,170.0843505859375
saudi,5,ppo_v2_ent0.01,v2,2,9,-3858.474566175476,90,169.53924560546875
saudi,5,ppo_v2_ent0.01,v2,2,10,-3215.3231457323404,88,160.05490112304688
saudi,5,ppo_v2_ent0.01,v2,2,11,-3394.2299773719096,89,166.69540405273438
saudi,5,ppo_v2_ent0.01,v2,2,12,-3088.01949931956,83,154.2944793701172
saudi,5,ppo_v2_ent0.01,v2,2,13,-4336.118152948849,103,196.75015258789062
saudi,5,ppo_v2_ent0.01,v2,2,14,-4252.619835319896,91,183.04217529296875
saudi,5,ppo_v2_ent0.01,v2,2,15,-4133.421144704744,103,181.44285583496094
saudi,5,ppo_v2_ent0.01,v2,2,16,-3279.9149403321435,92,162.7679901123047
saudi,5,ppo_v2_ent0.01,v2,2,17,-3598.883220156616,114,195.76248168945312
saudi,5,ppo_v2_ent0.01,v2,2,18,-3029.1542859572146,78,153.71640014648438
saudi,5,ppo_v2_ent0.01,v2,2,19,-3279.8839556090106,89,153.37762451171875
saudi,5,ppo_v2_ent0.02,v2,0,0,-3316.8282641585392,79,154.5458984375
saudi,5,ppo_v2_ent0.02,v2,0,1,-3683.0807125764695,92,173.47503662109375
saudi,5,ppo_v2_ent0.02,v2,0,2,-3510.860382921306,102,168.9289093017578
saudi,5,ppo_v2_ent0.02,v2,0,3,-3395.5597003532457,85,157.0596466064453
saudi,5,ppo_v2_ent0.02,v2,0,4,-3503.129856683083,82,164.00558471679688
saudi,5,ppo_v2_ent0.02,v2,0,5,-3213.311797571333,97,181.1396484375
saudi,5,ppo_v2_ent0.02,v2,0,6,-3231.7349180953715,82,156.2013702392578
saudi,5,ppo_v2_ent0.02,v2,0,7,-3855.214232549013,106,187.55902099609375
saudi,5,ppo_v2_ent0.02,v2,0,8,-3446.1414474625853,101,170.13302612304688
saudi,5,ppo_v2_ent0.02,v2,0,9,-3081.4154902579057,92,160.1279754638672
saudi,5,ppo_v2_ent0.02,v2,0,10,-3190.02961628682,87,159.65213012695312
saudi,5,ppo_v2_ent0.02,v2,0,11,-3356.0629542680663,86,167.7266387939453
saudi,5,ppo_v2_ent0.02,v2,0,12,-3065.665358135921,80,155.2617645263672
saudi,5,ppo_v2_ent0.02,v2,0,13,-3631.424237615911,87,174.76931762695312
saudi,5,ppo_v2_ent0.02,v2,0,14,-3862.2922192314963,92,178.87380981445312
saudi,5,ppo_v2_ent0.02,v2,0,15,-4138.387625817136,104,184.38059997558594
saudi,5,ppo_v2_ent0.02,v2,0,16,-3329.6034270142122,98,167.70071411132812
saudi,5,ppo_v2_ent0.02,v2,0,17,-3625.879224327892,114,201.68629455566406
saudi,5,ppo_v2_ent0.02,v2,0,18,-3461.0388971084412,82,161.04827880859375
saudi,5,ppo_v2_ent0.02,v2,0,19,-3282.561677592368,89,154.8245086669922
saudi,5,ppo_v2_ent0.02,v2,1,0,-3167.5819422591644,76,150.25408935546875
saudi,5,ppo_v2_ent0.02,v2,1,1,-3600.4341394883527,91,171.1766357421875
saudi,5,ppo_v2_ent0.02,v2,1,2,-3337.285067860763,99,165.9825897216797
saudi,5,ppo_v2_ent0.02,v2,1,3,-3343.6557231917322,83,154.4200439453125
saudi,5,ppo_v2_ent0.02,v2,1,4,-3444.8298131730535,82,161.77841186523438
saudi,5,ppo_v2_ent0.02,v2,1,5,-3109.837052486396,96,178.17068481445312
saudi,5,ppo_v2_ent0.02,v2,1,6,-3139.4829386739525,79,153.93679809570312
saudi,5,ppo_v2_ent0.02,v2,1,7,-3845.6878931328874,106,186.40231323242188
saudi,5,ppo_v2_ent0.02,v2,1,8,-3383.975697761286,100,167.575439453125
saudi,5,ppo_v2_ent0.02,v2,1,9,-3026.007936710337,90,157.6300048828125
saudi,5,ppo_v2_ent0.02,v2,1,10,-3154.2937158237028,84,157.0106201171875
saudi,5,ppo_v2_ent0.02,v2,1,11,-3337.1206947835803,83,165.26861572265625
saudi,5,ppo_v2_ent0.02,v2,1,12,-3042.987401796666,80,153.22506713867188
saudi,5,ppo_v2_ent0.02,v2,1,13,-3607.849167133568,86,172.8234100341797
saudi,5,ppo_v2_ent0.02,v2,1,14,-3813.229599491435,91,176.37054443359375
saudi,5,ppo_v2_ent0.02,v2,1,15,-4097.6206109078885,102,182.1729736328125
saudi,5,ppo_v2_ent0.02,v2,1,16,-3293.7896362427305,93,164.79428100585938
saudi,5,ppo_v2_ent0.02,v2,1,17,-3605.1952635316165,113,201.17642211914062
saudi,5,ppo_v2_ent0.02,v2,1,18,-2985.0210948279823,73,151.64434814453125
saudi,5,ppo_v2_ent0.02,v2,1,19,-3239.6645418085345,88,152.53372192382812
saudi,5,ppo_v2_ent0.02,v2,2,0,-3720.471341758037,83,155.91873168945312
saudi,5,ppo_v2_ent0.02,v2,2,1,-4100.548881873541,96,174.2150421142578
saudi,5,ppo_v2_ent0.02,v2,2,2,-3890.724028949212,99,166.35256958007812
saudi,5,ppo_v2_ent0.02,v2,2,3,-3803.9951272694116,85,154.93524169921875
saudi,5,ppo_v2_ent0.02,v2,2,4,-3898.30279308117,85,163.45689392089844
saudi,5,ppo_v2_ent0.02,v2,2,5,-4478.581118038584,106,184.68907165527344
saudi,5,ppo_v2_ent0.02,v2,2,6,-4452.23707647652,98,176.97189331054688
saudi,5,ppo_v2_ent0.02,v2,2,7,-4254.159974457497,109,185.64212036132812
saudi,5,ppo_v2_ent0.02,v2,2,8,-4403.81395844032,103,172.6750946044922
saudi,5,ppo_v2_ent0.02,v2,2,9,-4317.959993424302,94,172.4271697998047
saudi,5,ppo_v2_ent0.02,v2,2,10,-3597.6392771827577,91,159.90951538085938
saudi,5,ppo_v2_ent0.02,v2,2,11,-3756.5341480064917,89,166.6310577392578
saudi,5,ppo_v2_ent0.02,v2,2,12,-3497.8189321622312,83,157.9368896484375
saudi,5,ppo_v2_ent0.02,v2,2,13,-4720.140535199669,103,197.35850524902344
saudi,5,ppo_v2_ent0.02,v2,2,14,-4709.367847032314,94,188.4606475830078
saudi,5,ppo_v2_ent0.02,v2,2,15,-4559.069861399461,105,184.50430297851562
saudi,5,ppo_v2_ent0.02,v2,2,16,-3682.8156550868207,96,164.19137573242188
saudi,5,ppo_v2_ent0.02,v2,2,17,-3988.1465667267407,115,201.49130249023438
saudi,5,ppo_v2_ent0.02,v2,2,18,-3859.8853195354804,86,161.03466796875
saudi,5,ppo_v2_ent0.02,v2,2,19,-3686.153811845039,91,154.4696044921875
saudi,5,ppo_v2_ent0.05,v2,0,0,-3690.616976587791,79,154.5458984375
saudi,5,ppo_v2_ent0.05,v2,0,1,-4056.8694251241905,92,173.47503662109375
saudi,5,ppo_v2_ent0.05,v2,0,2,-3884.649095587495,102,168.9289093017578
saudi,5,ppo_v2_ent0.05,v2,0,3,-3769.3484127824977,85,157.0596466064453
saudi,5,ppo_v2_ent0.05,v2,0,4,-3876.9185688753973,82,164.00558471679688
saudi,5,ppo_v2_ent0.05,v2,0,5,-3587.100510119054,97,181.1396484375
saudi,5,ppo_v2_ent0.05,v2,0,6,-3605.5236304061546,82,156.2013702392578
saudi,5,ppo_v2_ent0.05,v2,0,7,-4228.502945452139,106,187.55902099609375
saudi,5,ppo_v2_ent0.05,v2,0,8,-3819.9301600103063,101,170.13302612304688
saudi,5,ppo_v2_ent0.05,v2,0,9,-3455.704203220266,92,160.1279754638672
saudi,5,ppo_v2_ent0.05,v2,0,10,-3563.8183285976033,87,159.65213012695312
saudi,5,ppo_v2_ent0.05,v2,0,11,-3729.8516666973183,86,167.7266387939453
saudi,5,ppo_v2_ent0.05,v2,0,12,-3440.9540705651725,80,155.2617645263672
saudi,5,ppo_v2_ent0.05,v2,0,13,-4005.056026089021,87,174.6693572998047
saudi,5,ppo_v2_ent0.05,v2,0,14,-4235.968896363772,92,178.86419677734375
saudi,5,ppo_v2_ent0.05,v2,0,15,-4512.142977874595,104,184.3795166015625
saudi,5,ppo_v2_ent0.05,v2,0,16,-3703.8921393249957,98,167.70071411132812
saudi,5,ppo_v2_ent0.05,v2,0,17,-4005.4336978941,115,203.28048706054688
saudi,5,ppo_v2_ent0.05,v2,0,18,-3834.827609419225,82,161.04827880859375
saudi,5,ppo_v2_ent0.05,v2,0,19,-3656.3503902585576,89,154.8245086669922
saudi,5,ppo_v2_ent0.05,v2,1,0,-3344.182925821001,83,155.94232177734375
saudi,5,ppo_v2_ent0.05,v2,1,1,-3724.6097472414785,96,174.7595977783203
saudi,5,ppo_v2_ent0.05,v2,1,2,-3514.3106120496195,99,166.35256958007812
saudi,5,ppo_v2_ent0.05,v2,1,3,-3427.6836804652917,85,154.95782470703125
saudi,5,ppo_v2_ent0.05,v2,1,4,-3522.637861354594,85,163.806640625
saudi,5,ppo_v2_ent0.05,v2,1,5,-4102.549158545481,106,184.7723388671875
saudi,5,ppo_v2_ent0.05,v2,1,6,-4076.720724140952,98,177.05023193359375
saudi,5,ppo_v2_ent0.05,v2,1,7,-3870.6711247006915,109,185.64212036132812
saudi,5,ppo_v2_ent0.05,v2,1,8,-4033.5954105400465,104,174.66946411132812
saudi,5,ppo_v2_ent0.05,v2,1,9,-3949.6272825329456,94,174.2381591796875
saudi,5,ppo_v2_ent0.05,v2,1,10,-3221.1463213080383,91,159.93209838867188
saudi,5,ppo_v2_ent0.05,v2,1,11,-3379.0916610715253,89,167.07034301757812
saudi,5,ppo_v2_ent0.05,v2,1,12,-3120.2685187137445,83,157.9368896484375
saudi,5,ppo_v2_ent0.05,v2,1,13,-4348.295882862075,103,198.10968017578125
saudi,5,ppo_v2_ent0.05,v2,1,14,-4341.148910851559,95,189.75914001464844
saudi,5,ppo_v2_ent0.05,v2,1,15,-4184.013730898513,105,184.70248413085938
saudi,5,ppo_v2_ent0.05,v2,1,16,-3307.483493889264,96,164.47535705566406
saudi,5,ppo_v2_ent0.05,v2,1,17,-3605.6712919782017,114,200.0968017578125
saudi,5,ppo_v2_ent0.05,v2,1,18,-3483.962125431287,86,161.0572509765625
saudi,5,ppo_v2_ent0.05,v2,1,19,-3309.6857140954157,91,154.51475524902344
saudi,5,ppo_v2_ent0.05,v2,2,0,-3196.1082123761976,79,152.3673095703125
saudi,5,ppo_v2_ent0.05,v2,2,1,-3620.1344713319713,95,170.73422241210938
saudi,5,ppo_v2_ent0.05,v2,2,2,-3375.8352434977514,101,167.11053466796875
saudi,5,ppo_v2_ent0.05,v2,2,3,-3397.447675545706,84,155.23956298828125
saudi,5,ppo_v2_ent0.05,v2,2,4,-3490.9639418026927,84,162.5240936279297
saudi,5,ppo_v2_ent0.05,v2,2,5,-4042.391116140807,106,183.9579315185547
saudi,5,ppo_v2_ent0.05,v2,2,6,-3991.228354945919,96,173.8013458251953
saudi,5,ppo_v2_ent0.05,v2,2,7,-3895.3181262223566,110,187.52273559570312
saudi,5,ppo_v2_ent0.05,v2,2,8,-3967.914752618819,103,170.0843505859375
saudi,5,ppo_v2_ent0.05,v2,2,9,-3858.474566175476,90,169.53924560546875
saudi,5,ppo_v2_ent0.05,v2,2,10,-3215.3231457323404,88,160.05490112304688
saudi,5,ppo_v2_ent0.05,v2,2,11,-3394.2299773719096,89,166.69540405273438
saudi,5,ppo_v2_ent0.05,v2,2,12,-3088.01949931956,83,154.2944793701172
saudi,5,ppo_v2_ent0.05,v2,2,13,-4336.118152948849,103,196.75015258789062
saudi,5,ppo_v2_ent0.05,v2,2,14,-4252.619835319896,91,183.04217529296875
saudi,5,ppo_v2_ent0.05,v2,2,15,-4133.421144704744,103,181.44285583496094
saudi,5,ppo_v2_ent0.05,v2,2,16,-3279.9149403321435,92,162.7679901123047
saudi,5,ppo_v2_ent0.05,v2,2,17,-3598.883220156616,114,195.76248168945312
saudi,5,ppo_v2_ent0.05,v2,2,18,-3029.1542859572146,78,153.71640014648438
saudi,5,ppo_v2_ent0.05,v2,2,19,-3279.8839556090106,89,153.37762451171875
saudi,10,noop,baseline,0,0,-4501.50956397196,83,148.33712768554688
saudi,10,noop,baseline,0,1,-4772.531290086314,91,161.9537353515625
saudi,10,noop,baseline,0,2,-4663.79989008373,100,162.6175537109375
saudi,10,noop,baseline,0,3,-4519.893559388178,85,148.5381317138672
saudi,10,noop,baseline,0,4,-4587.387733167001,80,154.17108154296875
saudi,10,noop,baseline,0,5,-5190.2207553230965,104,175.52117919921875
saudi,10,noop,baseline,0,6,-5066.406938508792,90,164.87814331054688
saudi,10,noop,baseline,0,7,-4921.242466036546,107,177.35227966308594
saudi,10,noop,baseline,0,8,-4964.556067001258,94,152.86741638183594
saudi,10,noop,baseline,0,9,-4944.073000472789,90,159.6104736328125
saudi,10,noop,baseline,0,10,-4368.429802216835,89,155.26394653320312
saudi,10,noop,baseline,0,11,-4392.6338259280665,83,153.33518981933594
saudi,10,noop,baseline,0,12,-4244.795400246372,79,150.54917907714844
saudi,10,noop,baseline,0,13,-5379.160877793453,96,185.73126220703125
saudi,10,noop,baseline,0,14,-5262.536987117599,87,171.7856903076172
saudi,10,noop,baseline,0,15,-5241.811403740245,101,175.33645629882812
saudi,10,noop,baseline,0,16,-4347.787526060384,89,154.75477600097656
saudi,10,noop,baseline,0,17,-4619.2044949303,113,191.03567504882812
saudi,10,noop,baseline,0,18,-4597.23143620535,83,153.6295166015625
saudi,10,noop,baseline,0,19,-4442.12442338007,86,147.06707763671875
saudi,10,random,baseline,0,0,-2693.4905410786446,57,109.09317779541016
saudi,10,random,baseline,0,1,-2149.7866169439976,40,77.63153076171875
saudi,10,random,baseline,0,2,-2309.022977366123,49,94.71040344238281
saudi,10,random,baseline,0,3,-2474.278683202777,54,104.09317016601562
saudi,10,random,baseline,0,4,-1822.1165840316276,36,80.20674133300781
saudi,10,random,baseline,0,5,-2527.786363300875,57,107.26004028320312
saudi,10,random,baseline,0,6,-2084.879709861344,46,93.34119415283203
saudi,10,random,baseline,0,7,-1699.6466155066048,41,75.4535903930664
saudi,10,random,baseline,0,8,-2030.7321644093017,39,75.65663146972656
saudi,10,random,baseline,0,9,-2084.3281585034447,54,91.10328674316406
saudi,10,random,baseline,0,10,-1861.0680758827923,46,98.61884307861328
saudi,10,random,baseline,0,11,-2624.044661628821,57,102.87834167480469
saudi,10,random,baseline,0,12,-2623.865475168861,66,116.419921875
saudi,10,random,baseline,0,13,-2684.5401773001313,56,98.26492309570312
saudi,10,random,baseline,0,14,-818.7474507266845,13,22.452741622924805
saudi,10,random,baseline,0,15,-2989.074199570541,55,93.01766967773438
saudi,10,random,baseline,0,16,-2167.0037383088234,44,92.39569854736328
saudi,10,random,baseline,0,17,-1614.897605464779,56,80.57516479492188
saudi,10,random,baseline,0,18,-2498.3478168424276,61,106.20443725585938
saudi,10,random,baseline,0,19,-2360.259425994519,49,90.09696960449219
saudi,10,nearest_fire,baseline,0,0,-223.28854495240495,0,0.08730711042881012
saudi,10,nearest_fire,baseline,0,1,-233.75209768958965,0,0.09706306457519531
saudi,10,nearest_fire,baseline,0,2,-355.51460593999457,0,0.09781274944543839
saudi,10,nearest_fire,baseline,0,3,-233.37907416572426,0,0.09517572820186615
saudi,10,nearest_fire,baseline,0,4,-292.99134262841716,0,0.09706306457519531
saudi,10,nearest_fire,baseline,0,5,-198.2027683067014,0,0.0912160649895668
saudi,10,nearest_fire,baseline,0,6,-271.59417091982283,0,0.09706306457519531
saudi,10,nearest_fire,baseline,0,7,-247.14549029686415,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,8,-357.2856431585079,0,0.0963473990559578
saudi,10,nearest_fire,baseline,0,9,-338.5467163759539,0,0.08556659519672394
saudi,10,nearest_fire,baseline,0,10,-212.80163478019497,0,0.09974584728479385
saudi,10,nearest_fire,baseline,0,11,-215.2994771734883,0,0.09763473272323608
saudi,10,nearest_fire,baseline,0,12,-187.72222827129463,0,0.09974584728479385
saudi,10,nearest_fire,baseline,0,13,-228.04892207357955,0,0.08627448976039886
saudi,10,nearest_fire,baseline,0,14,-209.31828612537643,0,0.09974584728479385
saudi,10,nearest_fire,baseline,0,15,-369.0415716115135,0,0.09858047217130661
saudi,10,nearest_fire,baseline,0,16,-293.7329557461418,0,0.09999755769968033
saudi,10,nearest_fire,baseline,0,17,-200.15920276004854,0,0.08604814112186432
saudi,10,nearest_fire,baseline,0,18,-220.40761424045746,0,0.09974584728479385
saudi,10,nearest_fire,baseline,0,19,-209.55141341557135,0,0.09974584728479385
saudi,10,frontier,baseline,0,0,-223.28854495240495,0,0.08730711042881012
saudi,10,frontier,baseline,0,1,-233.75209768958965,0,0.09706306457519531
saudi,10,frontier,baseline,0,2,-355.51460593999457,0,0.09781274944543839
saudi,10,frontier,baseline,0,3,-233.37907416572426,0,0.09517572820186615
saudi,10,frontier,baseline,0,4,-292.99134262841716,0,0.09706306457519531
saudi,10,frontier,baseline,0,5,-198.2027683067014,0,0.0912160649895668
saudi,10,frontier,baseline,0,6,-271.59417091982283,0,0.09706306457519531
saudi,10,frontier,baseline,0,7,-247.14549029686415,0,0.09763473272323608
saudi,10,frontier,baseline,0,8,-357.2856431585079,0,0.0963473990559578
saudi,10,frontier,baseline,0,9,-338.5467163759539,0,0.08556659519672394
saudi,10,frontier,baseline,0,10,-212.80163478019497,0,0.09974584728479385
saudi,10,frontier,baseline,0,11,-215.2994771734883,0,0.09763473272323608
saudi,10,frontier,baseline,0,12,-187.72222827129463,0,0.09974584728479385
saudi,10,frontier,baseline,0,13,-228.04892207357955,0,0.08627448976039886
saudi,10,frontier,baseline,0,14,-209.31828612537643,0,0.09974584728479385
saudi,10,frontier,baseline,0,15,-369.0415716115135,0,0.09858047217130661
saudi,10,frontier,baseline,0,16,-293.7329557461418,0,0.09999755769968033
saudi,10,frontier,baseline,0,17,-200.15920276004854,0,0.08604814112186432
saudi,10,frontier,baseline,0,18,-220.40761424045746,0,0.09974584728479385
saudi,10,frontier,baseline,0,19,-209.55141341557135,0,0.09974584728479385
saudi,10,ppo_v1,v1,0,0,880.3250698993714,75,145.5086212158203
saudi,10,ppo_v1,v1,0,1,583.1544069153376,87,158.7288360595703
saudi,10,ppo_v1,v1,0,2,716.2929998271545,97,161.89859008789062
saudi,10,ppo_v1,v1,0,3,745.5961807772316,81,150.00216674804688
saudi,10,ppo_v1,v1,0,4,685.2158032702754,78,153.74017333984375
saudi,10,ppo_v1,v1,0,5,954.0604947504834,94,174.76373291015625
saudi,10,ppo_v1,v1,0,6,980.9833910729014,76,144.05862426757812
saudi,10,ppo_v1,v1,0,7,273.1932739987842,104,180.80792236328125
saudi,10,ppo_v1,v1,0,8,736.5874912318507,94,158.40298461914062
saudi,10,ppo_v1,v1,0,9,1036.9076023363407,88,154.1827392578125
saudi,10,ppo_v1,v1,0,10,890.8052381554315,84,153.89874267578125
saudi,10,ppo_v1,v1,0,11,735.407495892401,81,159.69309997558594
saudi,10,ppo_v1,v1,0,12,1027.5123968391185,77,147.46470642089844
