seed,episode,region,policy,WEL,ISR,CE,burned_cells,total_reward
3042,10,saudi,w/o KL Regularization,15.0,0.42857142857142855,0.9973544973544973,897,-682.36328125
3042,11,saudi,w/o KL Regularization,15.0,0.42857142857142855,0.997289972899729,899,-704.697265625
3042,12,saudi,w/o KL Regularization,15.0,0.42857142857142855,0.9799196787148594,899,-538.33984375
3042,13,saudi,w/o KL Regularization,27.0,0.2857142857142857,0.9948320413436692,900,-712.685546875
3042,14,saudi,w/o KL Regularization,27.0,0.2857142857142857,0.9972451790633609,900,-691.3671875
4042,0,saudi,w/o KL Regularization,15.0,0.42857142857142855,0.993103448275862,888,-664.74609375
4042,1,saudi,w/o KL Regularization,15.0,0.42857142857142855,1.0,897,-573.251953125
4042,2,saudi,w/o KL Regularization,15.0,0.42857142857142855,0.9977011494252873,748,-380.654296875
4042,3,saudi,w/o KL Regularization,27.0,0.2857142857142857,0.9777777777777777,900,-169.033203125
4042,4,saudi,w/o KL Regularization,27.0,0.2857142857142857,0.9875,900,-534.70703125
4042,5,saudi,w/o KL Regularization,27.0,0.2857142857142857,1.0,900,-456.015625
4042,6,saudi,w/o KL Regularization,15.0,0.42857142857142855,0.9977011494252873,872,-633.740234375
4042,7,saudi,w/o KL Regularization,27.0,0.2857142857142857,0.9925373134328358,899,-686.71875
4042,8,saudi,w/o KL Regularization,15.0,0.42857142857142855,0.9928571428571429,898,-718.310546875
4042,9,saudi,w/o KL Regularization,27.0,0.2857142857142857,0.9970760233918129,900,-698.28125
4042,10,saudi,w/o KL Regularization,15.0,0.42857142857142855,0.9862068965517241,852,-554.04296875
4042,11,saudi,w/o KL Regularization,27.0,0.2857142857142857,1.0,900,-588.232421875
4042,12,saudi,w/o KL Regularization,27.0,0.2857142857142857,0.9977011494252873,882,-655.810546875
4042,13,saudi,w/o KL Regularization,15.0,0.42857142857142855,0.993103448275862,892,-707.236328125
4042,14,saudi,w/o KL Regularization,27.0,0.2857142857142857,1.0,900,-622.080078125
42,0,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9696969696969697,900,-191.26953125
42,1,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.993103448275862,870,-608.203125
42,2,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.993103448275862,897,-738.92578125
42,3,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9954022988505747,757,-402.40234375
42,4,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9977011494252873,886,-669.47265625
42,5,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-351.396484375
42,6,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-572.59765625
42,7,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9885057471264368,900,-161.376953125
42,8,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9908045977011494,817,-505.673828125
42,9,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9965277777777778,899,-628.8671875
42,10,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9920634920634921,897,-537.3046875
42,11,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,1.0,897,-626.85546875
42,12,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9747474747474747,899,-414.0234375
42,13,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9908045977011494,676,-313.916015625
42,14,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9950980392156863,900,-731.71875
1042,0,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9912280701754386,897,-583.88671875
1042,1,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9908045977011494,854,-586.728515625
1042,2,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-653.45703125
1042,3,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9908045977011494,836,-543.26171875
1042,4,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-471.279296875
1042,5,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9916666666666667,899,-238.61328125
1042,6,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9863387978142076,897,-657.236328125
1042,7,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9880952380952381,896,-665.166015625
1042,8,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9953051643192489,899,-444.6484375
1042,9,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-296.3671875
1042,10,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9908045977011494,806,-485.703125
1042,11,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9964539007092199,900,-617.294921875
1042,12,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9964539007092199,900,-617.275390625
1042,13,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9972222222222222,900,-715.927734375
1042,14,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.993103448275862,882,-666.552734375
2042,0,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9977011494252873,857,-594.6484375
2042,1,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9966666666666667,899,-639.677734375
2042,2,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.996969696969697,899,-676.826171875
2042,3,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9895833333333334,900,-190.13671875
2042,4,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9950980392156863,899,-454.814453125
2042,5,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9970238095238095,900,-679.189453125
2042,6,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9908045977011494,874,-590.15625
2042,7,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-296.34765625
2042,8,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9970501474926253,900,-696.318359375
2042,9,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9885057471264368,899,-693.212890625
2042,10,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,899,-639.04296875
2042,11,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-390.712890625
2042,12,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,1.0,897,-596.376953125
2042,13,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9953051643192489,900,-466.50390625
2042,14,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9968553459119497,898,-647.978515625
3042,0,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9977011494252873,791,-457.96875
3042,1,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9976851851851852,898,-714.296875
3042,2,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-131.23046875
3042,3,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9952038369304557,900,-747.646484375
3042,4,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,1.0,899,-413.8671875
3042,5,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-437.2265625
3042,6,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,1.0,896,-629.6875
3042,7,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.993103448275862,849,-518.623046875
3042,8,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9977011494252873,864,-587.20703125
3042,9,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,1.0,897,-553.330078125
3042,10,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9973544973544973,897,-682.36328125
3042,11,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.997289972899729,899,-704.697265625
3042,12,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9799196787148594,899,-538.33984375
3042,13,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9948320413436692,900,-712.685546875
3042,14,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9972451790633609,900,-691.3671875
4042,0,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.993103448275862,888,-664.74609375
4042,1,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,1.0,897,-573.251953125
4042,2,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9977011494252873,748,-380.654296875
4042,3,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9777777777777777,900,-169.033203125
4042,4,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9875,900,-534.70703125
4042,5,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-456.015625
4042,6,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9977011494252873,872,-633.740234375
4042,7,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9925373134328358,899,-686.71875
4042,8,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9928571428571429,898,-718.310546875
4042,9,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9970760233918129,900,-698.28125
4042,10,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.9862068965517241,852,-554.04296875
4042,11,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-588.232421875
4042,12,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,0.9977011494252873,882,-655.810546875
4042,13,saudi,w/o Entropy Bonus,15.0,0.42857142857142855,0.993103448275862,892,-707.236328125
4042,14,saudi,w/o Entropy Bonus,27.0,0.2857142857142857,1.0,900,-622.080078125
42,0,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9696969696969697,900,-191.26953125
42,1,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9977011494252873,870,-608.203125
42,2,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9954022988505747,897,-738.92578125
42,3,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9954022988505747,757,-402.40234375
42,4,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9954022988505747,886,-669.47265625
42,5,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-351.396484375
42,6,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-572.59765625
42,7,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9885057471264368,900,-161.376953125
42,8,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9977011494252873,817,-505.673828125
42,9,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9965277777777778,899,-628.8671875
42,10,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9920634920634921,897,-537.3046875
42,11,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9915966386554622,897,-626.85546875
42,12,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9595959595959596,899,-414.0234375
42,13,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9954022988505747,677,-314.4921875
42,14,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9950980392156863,900,-731.71875
1042,0,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9912280701754386,897,-583.88671875
1042,1,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9908045977011494,854,-586.728515625
1042,2,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-653.45703125
1042,3,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9908045977011494,836,-543.26171875
1042,4,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-471.279296875
1042,5,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9916666666666667,899,-238.61328125
1042,6,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9918032786885246,897,-657.236328125
1042,7,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,1.0,897,-666.103515625
1042,8,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9342723004694836,899,-444.6484375
1042,9,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-296.3671875
1042,10,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9977011494252873,807,-486.611328125
1042,11,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9964539007092199,900,-617.294921875
1042,12,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9964539007092199,900,-617.275390625
1042,13,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9694444444444444,900,-715.927734375
1042,14,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9908045977011494,882,-667.265625
2042,0,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9977011494252873,857,-594.6484375
2042,1,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9966666666666667,899,-639.677734375
2042,2,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.996969696969697,900,-677.626953125
2042,3,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9895833333333334,900,-190.13671875
2042,4,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9950980392156863,899,-454.814453125
2042,5,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9970238095238095,900,-679.189453125
2042,6,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9839080459770115,874,-590.15625
2042,7,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-296.34765625
2042,8,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9970501474926253,900,-696.318359375
2042,9,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9885057471264368,899,-693.212890625
2042,10,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,899,-639.04296875
2042,11,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-390.712890625
2042,12,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,1.0,897,-596.376953125
2042,13,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9953051643192489,900,-466.50390625
2042,14,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9968553459119497,898,-647.978515625
3042,0,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9977011494252873,791,-457.96875
3042,1,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9907407407407407,898,-714.296875
3042,2,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-131.23046875
3042,3,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9952038369304557,900,-747.646484375
3042,4,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9950980392156863,898,-413.45703125
3042,5,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-437.2265625
3042,6,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,1.0,897,-630.56640625
3042,7,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9908045977011494,850,-519.51171875
3042,8,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9954022988505747,864,-587.03125
3042,9,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,1.0,897,-553.330078125
3042,10,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9973544973544973,897,-682.36328125
3042,11,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.997289972899729,899,-704.697265625
3042,12,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9799196787148594,899,-538.33984375
3042,13,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9948320413436692,900,-712.685546875
3042,14,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9944903581267218,900,-691.3671875
4042,0,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9977011494252873,888,-664.74609375
4042,1,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9915254237288136,897,-573.251953125
4042,2,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9977011494252873,748,-380.654296875
4042,3,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9777777777777777,900,-169.033203125
4042,4,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9875,900,-534.70703125
4042,5,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-456.015625
4042,6,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9977011494252873,872,-633.740234375
4042,7,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9676616915422885,899,-686.71875
4042,8,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9976190476190476,898,-718.310546875
4042,9,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9970760233918129,900,-698.28125
4042,10,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,0.9977011494252873,852,-554.04296875
4042,11,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-588.232421875
4042,12,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,0.9977011494252873,882,-655.810546875
4042,13,saudi,w/o WEL/ISR Reward,15.0,0.42857142857142855,1.0,892,-707.236328125
4042,14,saudi,w/o WEL/ISR Reward,27.0,0.2857142857142857,1.0,900,-622.080078125
42,0,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,896,-190.25390625
42,1,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9563218390804598,862,-601.875
42,2,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,891,-733.65234375
42,3,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.8229885057471265,750,-400.078125
42,4,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,878,-662.48046875
42,5,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9074074074074074,897,-349.62890625
42,6,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.8333333333333334,894,-566.26953125
42,7,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,897,-160.732421875
42,8,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,811,-503.671875
42,9,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,895,-624.306640625
42,10,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,888,-532.109375
42,11,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9607843137254902,890,-621.171875
42,12,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9747474747474747,893,-410.8984375
42,13,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9701149425287356,666,-311.0546875
42,14,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,892,-723.125
1042,0,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,891,-579.51171875
1042,1,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,845,-579.55078125
1042,2,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9672619047619048,893,-645.9765625
1042,3,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.8459770114942529,828,-538.28125
1042,4,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,891,-462.9296875
1042,5,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,896,-237.734375
1042,6,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,892,-652.32421875
1042,7,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9761904761904762,888,-659.0625
1042,8,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9859154929577465,892,-440.576171875
1042,9,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,897,-294.62890625
1042,10,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.8505747126436781,796,-480.15625
1042,11,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,897,-614.658203125
1042,12,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,897,-614.638671875
1042,13,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,889,-703.14453125
1042,14,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,877,-663.0859375
2042,0,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,850,-589.228515625
2042,1,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,895,-635.60546875
2042,2,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,891,-669.248046875
2042,3,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,897,-188.759765625
2042,4,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,895,-452.333984375
2042,5,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9910714285714286,894,-673.02734375
2042,6,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.993103448275862,862,-580.7421875
2042,7,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,897,-294.609375
2042,8,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9587020648967551,896,-691.396484375
2042,9,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,895,-689.228515625
2042,10,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,892,-631.279296875
2042,11,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,894,-387.20703125
2042,12,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,892,-592.6953125
2042,13,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9389671361502347,896,-463.828125
2042,14,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9811320754716981,891,-640.80078125
3042,0,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9241379310344827,784,-454.521484375
3042,1,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.8773148148148148,893,-709.921875
3042,2,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,897,-129.677734375
3042,3,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,889,-734.931640625
3042,4,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.946078431372549,894,-411.11328125
3042,5,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9948717948717949,898,-436.025390625
3042,6,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9629629629629629,887,-623.427734375
3042,7,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9793103448275862,845,-516.611328125
3042,8,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9218390804597701,851,-578.056640625
3042,9,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9611650485436893,892,-549.912109375
3042,10,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9973544973544973,893,-679.287109375
3042,11,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.8265582655826558,893,-696.2890625
3042,12,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,894,-534.345703125
3042,13,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,892,-703.330078125
3042,14,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,892,-679.169921875
4042,0,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.8850574712643678,884,-662.080078125
4042,1,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,892,-569.55078125
4042,2,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,736,-375.224609375
4042,3,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,897,-168.359375
4042,4,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,894,-530.322265625
4042,5,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.987012987012987,892,-449.765625
4042,6,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,863,-625.244140625
4042,7,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,890,-678.251953125
4042,8,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,891,-712.7734375
4042,9,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.7046783625730995,894,-690.83984375
4042,10,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,845,-548.515625
4042,11,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.8419243986254296,894,-580.986328125
4042,12,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,872,-647.12890625
4042,13,saudi,w/o Target-Seeking,27.0,0.2857142857142857,1.0,885,-700.99609375
4042,14,saudi,w/o Target-Seeking,27.0,0.2857142857142857,0.9968847352024922,893,-614.306640625
