WEL,ISR,CE,burned,return,region,policy,seed,episode
13.0,0.5714285714285714,0.9492273730684326,187,-21.571428571428573,saudi,hiercomm_heur,1042,4
0.0,1.0,1.0,0,0.0,saudi,hiercomm_heur,1042,5
14.0,0.7142857142857143,1.0,96,-19.714285714285715,saudi,hiercomm_heur,1042,6
0.0,1.0,1.0,0,0.0,saudi,hiercomm_heur,1042,7
0.0,1.0,1.0,44,0.0,saudi,hiercomm_heur,1042,8
0.0,1.0,1.0,0,0.0,saudi,hiercomm_heur,1042,9
13.0,0.7142857142857143,0.9911699779249448,123,-18.714285714285715,saudi,hiercomm_heur,1042,10
8.0,0.7142857142857143,1.0,172,-13.714285714285714,saudi,hiercomm_heur,1042,11
0.0,1.0,1.0,288,0.0,saudi,hiercomm_heur,1042,12
0.0,1.0,1.0,3,0.0,saudi,hiercomm_heur,1042,13
0.0,1.0,1.0,0,0.0,saudi,hiercomm_heur,1042,14
7.0,0.7142857142857143,1.0,313,-12.714285714285714,saudi,hiercomm_heur,2042,0
0.0,1.0,0.9977924944812362,49,0.0,saudi,hiercomm_heur,2042,1
4.0,0.8571428571428571,1.0,264,-6.857142857142858,saudi,hiercomm_heur,2042,2
3.0,0.8571428571428571,0.8984547461368654,105,-6.057142857142857,saudi,hiercomm_heur,2042,3
19.0,0.5714285714285714,0.8830022075055187,386,-27.571428571428573,saudi,hiercomm_heur,2042,4
4.0,0.8571428571428571,1.0,288,-6.857142857142858,saudi,hiercomm_heur,2042,5
14.0,0.7142857142857143,0.8057395143487859,328,-19.714285714285715,saudi,hiercomm_heur,2042,6
0.0,1.0,1.0,0,0.0,saudi,hiercomm_heur,2042,7
9.0,0.7142857142857143,0.8388520971302428,114,-14.714285714285714,saudi,hiercomm_heur,2042,8
14.0,0.7142857142857143,0.977924944812362,374,-19.714285714285715,saudi,hiercomm_heur,2042,9
9.0,0.7142857142857143,0.9977924944812362,80,-14.714285714285714,saudi,hiercomm_heur,2042,10
0.0,1.0,0.9757174392935982,321,-0.30000000000000004,saudi,hiercomm_heur,2042,11
0.0,1.0,1.0,3,0.0,saudi,hiercomm_heur,2042,12
14.0,0.7142857142857143,1.0,159,-19.714285714285715,saudi,hiercomm_heur,2042,13
10.0,0.8571428571428571,1.0,96,-12.857142857142858,saudi,hiercomm_heur,2042,14
8.0,0.7142857142857143,0.9028697571743929,269,-13.814285714285713,saudi,hiercomm_heur,3042,0
0.0,1.0,1.0,0,0.0,saudi,hiercomm_heur,3042,1
0.0,1.0,1.0,0,0.0,saudi,hiercomm_heur,3042,2
14.0,0.7142857142857143,1.0,150,-19.714285714285715,saudi,hiercomm_heur,3042,3
0.0,1.0,0.9955849889624724,252,0.0,saudi,hiercomm_heur,3042,4
14.0,0.7142857142857143,1.0,116,-19.714285714285715,saudi,hiercomm_heur,3042,5
0.0,1.0,1.0,44,0.0,saudi,hiercomm_heur,3042,6
9.0,0.7142857142857143,0.9927536231884058,33,-14.714285714285714,saudi,hiercomm_heur,3042,7
17.0,0.5714285714285714,0.8410596026490066,259,-25.571428571428577,saudi,hiercomm_heur,3042,8
0.0,1.0,0.9977924944812362,141,0.0,saudi,hiercomm_heur,3042,9
0.0,1.0,1.0,144,0.0,saudi,hiercomm_heur,3042,10
3.0,0.8571428571428571,1.0,107,-5.857142857142858,saudi,hiercomm_heur,3042,11
0.0,1.0,1.0,0,0.0,saudi,hiercomm_heur,3042,12
14.0,0.7142857142857143,0.9823399558498896,263,-19.714285714285715,saudi,hiercomm_heur,3042,13
4.0,0.8571428571428571,0.9823399558498896,100,-6.957142857142857,saudi,hiercomm_heur,3042,14
14.0,0.7142857142857143,1.0,96,-19.714285714285715,saudi,hiercomm_heur,4042,0
0.0,1.0,1.0,0,0.0,saudi,hiercomm_heur,4042,1
0.0,1.0,1.0,225,0.0,saudi,hiercomm_heur,4042,2
9.0,0.7142857142857143,0.9782608695652174,98,-14.714285714285714,saudi,hiercomm_heur,4042,3
0.0,1.0,1.0,194,0.0,saudi,hiercomm_heur,4042,4
10.0,0.8571428571428571,1.0,153,-12.857142857142858,saudi,hiercomm_heur,4042,5
14.0,0.7142857142857143,1.0,152,-19.714285714285715,saudi,hiercomm_heur,4042,6
13.0,0.7142857142857143,0.9867549668874173,333,-18.814285714285713,saudi,hiercomm_heur,4042,7
23.0,0.42857142857142855,0.6997792494481236,231,-35.228571428571435,saudi,hiercomm_heur,4042,8
0.0,1.0,1.0,231,0.0,saudi,hiercomm_heur,4042,9
14.0,0.7142857142857143,0.8962472406181016,240,-19.714285714285715,saudi,hiercomm_heur,4042,10
0.0,1.0,0.9580573951434879,180,0.0,saudi,hiercomm_heur,4042,11
7.0,0.7142857142857143,0.9977924944812362,204,-12.714285714285714,saudi,hiercomm_heur,4042,12
0.0,1.0,0.9845474613686535,128,-0.2,saudi,hiercomm_heur,4042,13
4.0,0.8571428571428571,1.0,288,-6.857142857142858,saudi,hiercomm_heur,4042,14
15.0,0.5,0.6975717439293598,520,-25.2,california,mappo,42,0
19.0,0.5,1.0,723,-29.0,california,mappo,42,1
6.0,0.8333333333333334,1.0,153,-9.333333333333332,california,mappo,42,2
6.0,0.8333333333333334,1.0,154,-9.333333333333332,california,mappo,42,3
6.0,0.8333333333333334,0.7619047619047619,153,-9.733333333333333,california,mappo,42,4
6.0,0.8333333333333334,0.7342342342342343,138,-10.13333333333333,california,mappo,42,5
6.0,0.8333333333333334,0.8087431693989071,141,-9.333333333333332,california,mappo,42,6
15.0,0.5,0.7350993377483444,481,-25.2,california,mappo,42,7
6.0,0.8333333333333334,0.7311827956989247,130,-10.333333333333332,california,mappo,42,8
9.0,0.6666666666666666,0.717439293598234,511,-16.366666666666667,california,mappo,42,9
6.0,0.8333333333333334,0.7313432835820896,152,-9.533333333333331,california,mappo,42,10
6.0,0.8333333333333334,0.7354497354497355,152,-9.533333333333331,california,mappo,42,11
6.0,0.8333333333333334,0.9907407407407407,141,-9.333333333333332,california,mappo,42,12
6.0,0.8333333333333334,0.751412429378531,138,-10.233333333333329,california,mappo,42,13
15.0,0.5,0.7041942604856513,508,-25.099999999999998,california,mappo,42,14
6.0,0.8333333333333334,0.7471264367816092,163,-9.533333333333331,california,mappo,1042,0
6.0,0.8333333333333334,0.9801324503311258,130,-9.433333333333332,california,mappo,1042,1
15.0,0.5,0.6975717439293598,505,-25.2,california,mappo,1042,2
6.0,0.8333333333333334,0.7297297297297297,152,-9.533333333333331,california,mappo,1042,3
19.0,0.5,1.0,707,-29.0,california,mappo,1042,4
15.0,0.5,0.7019867549668874,483,-25.099999999999998,california,mappo,1042,5
6.0,0.8333333333333334,0.780952380952381,146,-9.433333333333332,california,mappo,1042,6
6.0,0.8333333333333334,0.9558823529411765,120,-9.433333333333332,california,mappo,1042,7
6.0,0.8333333333333334,0.734375,152,-9.533333333333331,california,mappo,1042,8
6.0,0.8333333333333334,0.7384615384615385,158,-9.533333333333331,california,mappo,1042,9
15.0,0.5,0.7218543046357616,502,-25.0,california,mappo,1042,10
6.0,0.8333333333333334,0.9801324503311258,131,-9.433333333333332,california,mappo,1042,11
15.0,0.5,0.6975717439293598,559,-25.2,california,mappo,1042,12
6.0,0.8333333333333334,0.9789029535864979,128,-9.333333333333332,california,mappo,1042,13
9.0,0.6666666666666666,0.9889624724061811,528,-15.666666666666668,california,mappo,1042,14
6.0,0.8333333333333334,0.7384615384615385,158,-9.533333333333331,california,mappo,2042,0
15.0,0.5,0.7417218543046358,403,-25.2,california,mappo,2042,1
6.0,0.8333333333333334,0.7468354430379747,142,-10.333333333333332,california,mappo,2042,2
6.0,0.8333333333333334,0.7280701754385965,142,-10.333333333333332,california,mappo,2042,3
15.0,0.5,0.7019867549668874,507,-25.099999999999998,california,mappo,2042,4
6.0,0.8333333333333334,0.7294685990338164,152,-9.533333333333331,california,mappo,2042,5
6.0,0.8333333333333334,0.7377049180327869,152,-9.533333333333331,california,mappo,2042,6
6.0,0.8333333333333334,0.9594594594594594,115,-9.433333333333332,california,mappo,2042,7
6.0,0.8333333333333334,0.7241379310344828,155,-9.533333333333331,california,mappo,2042,8
6.0,0.8333333333333334,0.7426900584795322,152,-9.533333333333331,california,mappo,2042,9
0.0,1.0,0.8690476190476191,0,-0.1,california,mappo,2042,10
9.0,0.6666666666666666,0.8101545253863135,528,-16.266666666666666,california,mappo,2042,11
15.0,0.5,0.6975717439293598,557,-25.2,california,mappo,2042,12
6.0,0.8333333333333334,0.8309178743961353,160,-9.733333333333333,california,mappo,2042,13
6.0,0.8333333333333334,1.0,153,-9.333333333333332,california,mappo,2042,14
6.0,0.8333333333333334,0.8064516129032258,141,-9.333333333333332,california,mappo,3042,0
6.0,0.8333333333333334,0.75,144,-9.533333333333331,california,mappo,3042,1
6.0,0.8333333333333334,0.7361111111111112,135,-10.233333333333329,california,mappo,3042,2
6.0,0.8333333333333334,0.734375,152,-9.533333333333331,california,mappo,3042,3
6.0,0.8333333333333334,0.7242798353909465,152,-9.533333333333331,california,mappo,3042,4
6.0,0.8333333333333334,0.7377049180327869,152,-9.533333333333331,california,mappo,3042,5
15.0,0.5,0.6975717439293598,492,-25.2,california,mappo,3042,6
25.0,0.3333333333333333,0.9381898454746137,709,-38.53333333333334,california,mappo,3042,7
6.0,0.8333333333333334,0.7388888888888889,152,-9.533333333333331,california,mappo,3042,8
15.0,0.5,0.7019867549668874,504,-25.2,california,mappo,3042,9
6.0,0.8333333333333334,0.7342995169082126,147,-10.233333333333329,california,mappo,3042,10
6.0,0.8333333333333334,1.0,153,-9.333333333333332,california,mappo,3042,11
15.0,0.5,0.6997792494481236,525,-25.099999999999998,california,mappo,3042,12
6.0,0.8333333333333334,0.7313432835820896,152,-9.533333333333331,california,mappo,3042,13
15.0,0.5,0.6997792494481236,511,-25.099999999999998,california,mappo,3042,14
6.0,0.8333333333333334,0.7333333333333333,152,-9.533333333333331,california,mappo,4042,0
6.0,0.8333333333333334,0.7543859649122807,146,-9.533333333333331,california,mappo,4042,1
6.0,0.8333333333333334,0.7264957264957265,152,-9.533333333333331,california,mappo,4042,2
6.0,0.8333333333333334,1.0,153,-9.333333333333332,california,mappo,4042,3
6.0,0.8333333333333334,0.7473118279569892,138,-10.233333333333329,california,mappo,4042,4
6.0,0.8333333333333334,0.7303921568627451,152,-9.533333333333331,california,mappo,4042,5
6.0,0.8333333333333334,0.7354497354497355,152,-9.533333333333331,california,mappo,4042,6
15.0,0.5,0.6975717439293598,550,-25.2,california,mappo,4042,7
6.0,0.8333333333333334,0.9137931034482759,136,-9.633333333333333,california,mappo,4042,8
6.0,0.8333333333333334,0.9824561403508771,138,-9.333333333333332,california,mappo,4042,9
6.0,0.8333333333333334,0.734375,152,-9.533333333333331,california,mappo,4042,10
15.0,0.5,0.6975717439293598,550,-25.2,california,mappo,4042,11
6.0,0.8333333333333334,0.7313432835820896,152,-9.533333333333331,california,mappo,4042,12
15.0,0.5,0.6975717439293598,531,-25.2,california,mappo,4042,13
15.0,0.5,0.6997792494481236,473,-25.099999999999998,california,mappo,4042,14
15.0,0.5,0.7240618101545254,502,-25.7,california,qmix,42,0
31.0,0.16666666666666666,0.6530612244897959,765,-48.06666666666666,california,qmix,42,1
15.0,0.5,0.7218543046357616,569,-25.400000000000002,california,qmix,42,2
25.0,0.3333333333333333,0.7883211678832117,767,-38.53333333333333,california,qmix,42,3
25.0,0.3333333333333333,0.46799116997792495,678,-38.833333333333336,california,qmix,42,4
15.0,0.5,0.7593818984547461,488,-25.7,california,qmix,42,5
15.0,0.5,0.7637969094922737,488,-25.7,california,qmix,42,6
15.0,0.5,0.6997792494481236,464,-25.5,california,qmix,42,7
15.0,0.5,0.6512141280353201,424,-25.7,california,qmix,42,8
15.0,0.5,0.7417218543046358,568,-25.7,california,qmix,42,9
25.0,0.3333333333333333,0.7615894039735099,755,-38.43333333333334,california,qmix,42,10
15.0,0.5,0.7306843267108167,544,-25.400000000000002,california,qmix,42,11
25.0,0.3333333333333333,0.7858719646799117,757,-38.733333333333334,california,qmix,42,12
15.0,0.5,0.7461368653421634,500,-25.599999999999998,california,qmix,42,13
15.0,0.5,0.7615894039735099,501,-25.7,california,qmix,42,14
15.0,0.5,0.7284768211920529,587,-25.400000000000002,california,qmix,1042,0
15.0,0.5,0.5452538631346578,336,-25.7,california,qmix,1042,1
25.0,0.3333333333333333,0.8520971302428256,742,-38.63333333333334,california,qmix,1042,2
25.0,0.3333333333333333,0.8675496688741722,750,-38.733333333333334,california,qmix,1042,3
25.0,0.3333333333333333,0.7505518763796909,722,-38.43333333333334,california,qmix,1042,4
15.0,0.5,0.7615894039735099,475,-25.7,california,qmix,1042,5
25.0,0.3333333333333333,0.7262693156732892,760,-38.63333333333334,california,qmix,1042,6
15.0,0.5,0.7483443708609272,561,-25.7,california,qmix,1042,7
25.0,0.3333333333333333,0.7527593818984547,762,-38.43333333333334,california,qmix,1042,8
15.0,0.5,0.7461368653421634,499,-25.400000000000002,california,qmix,1042,9
15.0,0.5,0.6622516556291391,495,-25.7,california,qmix,1042,10
15.0,0.5,0.5452538631346578,345,-25.7,california,qmix,1042,11
25.0,0.3333333333333333,0.6490066225165563,765,-38.63333333333334,california,qmix,1042,12
15.0,0.5,0.7637969094922737,488,-25.7,california,qmix,1042,13
15.0,0.5,0.7373068432671082,588,-25.7,california,qmix,1042,14
25.0,0.3333333333333333,0.6666666666666666,770,-38.63333333333334,california,qmix,2042,0
25.0,0.3333333333333333,0.5452538631346578,726,-38.833333333333336,california,qmix,2042,1
15.0,0.5,0.5827814569536424,460,-25.5,california,qmix,2042,2
15.0,0.5,0.695364238410596,479,-25.599999999999998,california,qmix,2042,3
15.0,0.5,0.7461368653421634,499,-25.7,california,qmix,2042,4
25.0,0.3333333333333333,0.7637969094922737,753,-38.43333333333334,california,qmix,2042,5
25.0,0.3333333333333333,0.6921296296296297,777,-38.43333333333334,california,qmix,2042,6
15.0,0.5,0.7571743929359823,477,-25.7,california,qmix,2042,7
25.0,0.3333333333333333,0.7328918322295805,738,-38.63333333333334,california,qmix,2042,8
15.0,0.5,0.7350993377483444,585,-25.400000000000002,california,qmix,2042,9
25.0,0.3333333333333333,0.6799116997792495,755,-38.53333333333333,california,qmix,2042,10
15.0,0.5,0.739514348785872,568,-25.7,california,qmix,2042,11
25.0,0.3333333333333333,0.9227373068432672,751,-38.733333333333334,california,qmix,2042,12
31.0,0.16666666666666666,0.754257907542579,783,-47.66666666666667,california,qmix,2042,13
25.0,0.3333333333333333,0.769406392694064,768,-38.53333333333334,california,qmix,2042,14
15.0,0.5,0.7637969094922737,479,-25.7,california,qmix,3042,0
15.0,0.5,0.7571743929359823,498,-25.7,california,qmix,3042,1
15.0,0.5,0.7483443708609272,509,-25.7,california,qmix,3042,2
15.0,0.5,0.739514348785872,496,-25.7,california,qmix,3042,3
25.0,0.3333333333333333,0.8675496688741722,715,-38.733333333333334,california,qmix,3042,4
15.0,0.5,0.7218543046357616,537,-25.7,california,qmix,3042,5
15.0,0.5,0.7350993377483444,475,-25.5,california,qmix,3042,6
25.0,0.3333333333333333,0.7836644591611479,718,-38.53333333333334,california,qmix,3042,7
25.0,0.3333333333333333,0.6944444444444444,777,-38.43333333333334,california,qmix,3042,8
25.0,0.3333333333333333,0.6777041942604857,755,-38.63333333333334,california,qmix,3042,9
15.0,0.5,0.7549668874172185,481,-25.5,california,qmix,3042,10
25.0,0.3333333333333333,0.8401826484018264,762,-38.53333333333333,california,qmix,3042,11
15.0,0.5,0.7637969094922737,513,-25.7,california,qmix,3042,12
25.0,0.3333333333333333,0.7615894039735099,754,-38.43333333333334,california,qmix,3042,13
15.0,0.5,0.5629139072847682,496,-25.7,california,qmix,3042,14
15.0,0.5,0.7350993377483444,489,-25.7,california,qmix,4042,0
15.0,0.5,0.7461368653421634,551,-25.7,california,qmix,4042,1
25.0,0.3333333333333333,0.7880794701986755,734,-38.733333333333334,california,qmix,4042,2
25.0,0.3333333333333333,0.7615894039735099,758,-38.53333333333333,california,qmix,4042,3
15.0,0.5,0.7505518763796909,471,-25.599999999999998,california,qmix,4042,4
15.0,0.5,0.7240618101545254,540,-25.400000000000002,california,qmix,4042,5
15.0,0.5,0.7306843267108167,501,-25.7,california,qmix,4042,6
15.0,0.5,0.7373068432671082,530,-25.7,california,qmix,4042,7
31.0,0.16666666666666666,0.7582697201017812,783,-47.66666666666667,california,qmix,4042,8
25.0,0.3333333333333333,0.8675496688741722,704,-38.833333333333336,california,qmix,4042,9
25.0,0.3333333333333333,0.6997792494481236,775,-38.43333333333333,california,qmix,4042,10
25.0,0.3333333333333333,0.673289183222958,763,-38.63333333333334,california,qmix,4042,11
25.0,0.3333333333333333,0.7947019867549668,764,-38.43333333333334,california,qmix,4042,12
25.0,0.3333333333333333,0.6931567328918322,760,-38.63333333333334,california,qmix,4042,13
15.0,0.5,0.7549668874172185,465,-25.7,california,qmix,4042,14
15.0,0.5,0.6181015452538632,499,-25.8,california,commnet,42,0
31.0,0.16666666666666666,0.7555555555555555,771,-47.96666666666667,california,commnet,42,1
15.0,0.5,0.7019867549668874,579,-26.1,california,commnet,42,2
25.0,0.3333333333333333,0.8233995584988962,769,-39.03333333333333,california,commnet,42,3
12.0,0.6666666666666666,0.7571743929359823,245,-19.46666666666667,california,commnet,42,4
25.0,0.3333333333333333,0.3973509933774834,674,-39.233333333333334,california,commnet,42,5
15.0,0.5,0.6666666666666666,508,-26.3,california,commnet,42,6
25.0,0.3333333333333333,0.5827814569536424,694,-38.733333333333334,california,commnet,42,7
25.0,0.3333333333333333,0.6865342163355408,650,-38.93333333333334,california,commnet,42,8
25.0,0.3333333333333333,0.39293598233995586,764,-39.233333333333334,california,commnet,42,9
25.0,0.3333333333333333,0.39514348785871967,749,-38.733333333333334,california,commnet,42,10
15.0,0.5,0.9271523178807947,561,-25.4,california,commnet,42,11
15.0,0.5,0.717439293598234,520,-25.599999999999998,california,commnet,42,12
15.0,0.5,0.6158940397350994,512,-25.799999999999997,california,commnet,42,13
15.0,0.5,0.3995584988962472,518,-25.7,california,commnet,42,14
15.0,0.5,0.6269315673289183,577,-25.8,california,commnet,1042,0
15.0,0.5,0.7836644591611479,327,-25.900000000000002,california,commnet,1042,1
25.0,0.3333333333333333,0.9249448123620309,755,-38.93333333333333,california,commnet,1042,2
25.0,0.3333333333333333,0.6799116997792495,743,-38.833333333333336,california,commnet,1042,3
21.0,0.3333333333333333,0.6821192052980133,507,-34.733333333333334,california,commnet,1042,4
15.0,0.5,0.6026490066225165,492,-25.8,california,commnet,1042,5
15.0,0.5,0.7196467991169978,528,-25.599999999999998,california,commnet,1042,6
25.0,0.3333333333333333,0.39293598233995586,761,-39.233333333333334,california,commnet,1042,7
15.0,0.5,0.9337748344370861,490,-25.5,california,commnet,1042,8
15.0,0.5,0.6578366445916115,475,-25.599999999999998,california,commnet,1042,9
15.0,0.5,0.9801324503311258,439,-25.2,california,commnet,1042,10
15.0,0.5,0.7858719646799117,333,-25.900000000000002,california,commnet,1042,11
25.0,0.3333333333333333,0.5916114790286976,760,-39.03333333333334,california,commnet,1042,12
15.0,0.5,0.6777041942604857,484,-26.299999999999997,california,commnet,1042,13
15.0,0.5,0.6534216335540839,599,-25.9,california,commnet,1042,14
25.0,0.3333333333333333,0.6048565121412803,773,-39.03333333333334,california,commnet,2042,0
15.0,0.5,0.6666666666666666,357,-25.8,california,commnet,2042,1
15.0,0.5,0.8940397350993378,454,-25.7,california,commnet,2042,2
15.0,0.5,0.673289183222958,472,-25.599999999999998,california,commnet,2042,3
25.0,0.3333333333333333,0.6534216335540839,705,-39.13333333333333,california,commnet,2042,4
25.0,0.3333333333333333,0.40176600441501104,745,-38.833333333333336,california,commnet,2042,5
25.0,0.3333333333333333,0.5739514348785872,775,-38.733333333333334,california,commnet,2042,6
15.0,0.5,0.6777041942604857,483,-25.8,california,commnet,2042,7
25.0,0.3333333333333333,0.7704194260485652,748,-39.03333333333334,california,commnet,2042,8
15.0,0.5,0.9205298013245033,548,-25.5,california,commnet,2042,9
15.0,0.5,0.6843267108167771,433,-25.400000000000002,california,commnet,2042,10
25.0,0.3333333333333333,0.3973509933774834,764,-39.233333333333334,california,commnet,2042,11
15.0,0.5,0.6401766004415012,502,-25.599999999999998,california,commnet,2042,12
25.0,0.3333333333333333,0.9426048565121413,736,-38.93333333333334,california,commnet,2042,13
25.0,0.3333333333333333,0.7152317880794702,778,-38.93333333333334,california,commnet,2042,14
25.0,0.3333333333333333,0.7041942604856513,601,-39.63333333333335,california,commnet,3042,0
15.0,0.5,0.7019867549668874,517,-25.5,california,commnet,3042,1
25.0,0.3333333333333333,0.3973509933774834,702,-39.233333333333334,california,commnet,3042,2
15.0,0.5,0.9072847682119205,479,-25.5,california,commnet,3042,3
25.0,0.3333333333333333,0.9359823399558499,690,-38.833333333333336,california,commnet,3042,4
25.0,0.3333333333333333,0.45474613686534215,730,-38.833333333333336,california,commnet,3042,5
15.0,0.5,0.6313465783664459,460,-25.599999999999998,california,commnet,3042,6
21.0,0.3333333333333333,0.6821192052980133,523,-34.733333333333334,california,commnet,3042,7
15.0,0.5,0.9116997792494481,587,-25.3,california,commnet,3042,8
25.0,0.3333333333333333,0.9448123620309051,650,-38.93333333333334,california,commnet,3042,9
15.0,0.5,0.6357615894039735,472,-25.599999999999998,california,commnet,3042,10
15.0,0.5,0.9536423841059603,523,-25.5,california,commnet,3042,11
15.0,0.5,0.9205298013245033,520,-25.8,california,commnet,3042,12
25.0,0.3333333333333333,0.39293598233995586,749,-38.733333333333334,california,commnet,3042,13
15.0,0.5,0.8300220750551877,497,-25.900000000000002,california,commnet,3042,14
15.0,0.5,0.7196467991169978,475,-25.5,california,commnet,4042,0
25.0,0.3333333333333333,0.739514348785872,774,-38.833333333333336,california,commnet,4042,1
15.0,0.5,0.9381898454746137,459,-25.599999999999998,california,commnet,4042,2
15.0,0.5,0.9492273730684326,468,-25.5,california,commnet,4042,3
15.0,0.5,0.6136865342163356,485,-25.799999999999997,california,commnet,4042,4
15.0,0.5,0.7086092715231788,558,-25.999999999999996,california,commnet,4042,5
15.0,0.5,0.6887417218543046,479,-25.5,california,commnet,4042,6
15.0,0.5,0.6203090507726269,521,-25.8,california,commnet,4042,7
15.0,0.5,0.6843267108167771,606,-25.599999999999998,california,commnet,4042,8
15.0,0.5,0.6247240618101545,450,-25.8,california,commnet,4042,9
25.0,0.3333333333333333,0.39293598233995586,764,-38.733333333333334,california,commnet,4042,10
25.0,0.3333333333333333,0.58719646799117,758,-39.03333333333334,california,commnet,4042,11
25.0,0.3333333333333333,0.5783664459161147,754,-38.93333333333333,california,commnet,4042,12
25.0,0.3333333333333333,0.7704194260485652,695,-39.03333333333333,california,commnet,4042,13
15.0,0.5,0.6534216335540839,470,-25.799999999999997,california,commnet,4042,14
19.0,0.5,0.9050772626931567,346,-29.4,california,hiercomm,42,0
9.0,0.6666666666666666,1.0,108,-15.666666666666668,california,hiercomm,42,1
9.0,0.6666666666666666,0.9688888888888889,116,-15.666666666666668,california,hiercomm,42,2
12.0,0.5,0.9602649006622517,169,-22.2,california,hiercomm,42,3
6.0,0.8333333333333334,1.0,31,-9.333333333333332,california,hiercomm,42,4
6.0,0.8333333333333334,1.0,76,-9.333333333333332,california,hiercomm,42,5
6.0,0.8333333333333334,1.0,106,-9.333333333333332,california,hiercomm,42,6
6.0,0.8333333333333334,0.9867549668874173,71,-9.333333333333332,california,hiercomm,42,7
0.0,1.0,1.0,0,0.0,california,hiercomm,42,8
6.0,0.8333333333333334,1.0,76,-9.333333333333332,california,hiercomm,42,9
9.0,0.6666666666666666,0.9646799116997793,401,-15.966666666666669,california,hiercomm,42,10
22.0,0.3333333333333333,0.8940397350993378,407,-36.23333333333334,california,hiercomm,42,11
19.0,0.5,0.9050772626931567,404,-29.099999999999998,california,hiercomm,42,12
22.0,0.3333333333333333,0.7902869757174393,379,-35.733333333333334,california,hiercomm,42,13
6.0,0.8333333333333334,1.0,91,-9.333333333333332,california,hiercomm,42,14
16.0,0.6666666666666666,0.9293598233995585,314,-22.866666666666667,california,hiercomm,1042,0
0.0,1.0,1.0,0,0.0,california,hiercomm,1042,1
6.0,0.8333333333333334,1.0,85,-9.333333333333332,california,hiercomm,1042,2
22.0,0.3333333333333333,0.8852097130242825,450,-35.43333333333333,california,hiercomm,1042,3
12.0,0.6666666666666666,1.0,74,-18.666666666666668,california,hiercomm,1042,4
6.0,0.8333333333333334,1.0,82,-9.333333333333332,california,hiercomm,1042,5
9.0,0.6666666666666666,0.8833333333333333,90,-16.166666666666668,california,hiercomm,1042,6
6.0,0.8333333333333334,1.0,59,-9.333333333333332,california,hiercomm,1042,7
9.0,0.6666666666666666,0.9735099337748344,353,-15.966666666666665,california,hiercomm,1042,8
22.0,0.3333333333333333,0.9955849889624724,414,-35.333333333333336,california,hiercomm,1042,9
6.0,0.8333333333333334,1.0,88,-9.333333333333332,california,hiercomm,1042,10
0.0,1.0,1.0,0,0.0,california,hiercomm,1042,11
6.0,0.8333333333333334,0.9666666666666667,107,-9.533333333333331,california,hiercomm,1042,12
6.0,0.8333333333333334,1.0,72,-9.333333333333332,california,hiercomm,1042,13
6.0,0.8333333333333334,1.0,75,-9.333333333333332,california,hiercomm,1042,14
18.0,0.3333333333333333,0.9116997792494481,388,-32.33333333333334,california,hiercomm,2042,0
0.0,1.0,1.0,0,0.0,california,hiercomm,2042,1
6.0,0.8333333333333334,0.9914529914529915,35,-9.433333333333332,california,hiercomm,2042,2
6.0,0.8333333333333334,0.9949494949494949,46,-9.333333333333332,california,hiercomm,2042,3
16.0,0.6666666666666666,0.9558498896247241,153,-22.96666666666667,california,hiercomm,2042,4
9.0,0.6666666666666666,0.9227373068432672,118,-16.066666666666666,california,hiercomm,2042,5
22.0,0.3333333333333333,1.0,455,-35.333333333333336,california,hiercomm,2042,6
6.0,0.8333333333333334,1.0,68,-9.333333333333332,california,hiercomm,2042,7
0.0,1.0,0.9931972789115646,7,0.0,california,hiercomm,2042,8
22.0,0.3333333333333333,0.977924944812362,642,-35.53333333333333,california,hiercomm,2042,9
0.0,1.0,0.9823399558498896,152,0.0,california,hiercomm,2042,10
6.0,0.8333333333333334,1.0,77,-9.333333333333332,california,hiercomm,2042,11
6.0,0.8333333333333334,0.9259259259259259,87,-9.433333333333332,california,hiercomm,2042,12
9.0,0.6666666666666666,1.0,118,-15.666666666666668,california,hiercomm,2042,13
9.0,0.6666666666666666,0.9290123456790124,122,-16.066666666666666,california,hiercomm,2042,14
22.0,0.3333333333333333,0.9094922737306843,446,-35.333333333333336,california,hiercomm,3042,0
6.0,0.8333333333333334,1.0,127,-9.333333333333332,california,hiercomm,3042,1
6.0,0.8333333333333334,0.9955849889624724,93,-9.333333333333332,california,hiercomm,3042,2
19.0,0.5,0.8741721854304636,282,-29.0,california,hiercomm,3042,3
19.0,0.5,0.7527593818984547,340,-29.3,california,hiercomm,3042,4
19.0,0.5,0.977924944812362,330,-29.0,california,hiercomm,3042,5
6.0,0.8333333333333334,0.9333333333333333,82,-9.433333333333332,california,hiercomm,3042,6
15.0,0.5,0.9403973509933775,72,-25.0,california,hiercomm,3042,7
15.0,0.5,0.9492273730684326,521,-25.2,california,hiercomm,3042,8
6.0,0.8333333333333334,1.0,85,-9.333333333333332,california,hiercomm,3042,9
16.0,0.6666666666666666,0.9492273730684326,288,-22.96666666666667,california,hiercomm,3042,10
9.0,0.6666666666666666,0.8902439024390244,137,-16.066666666666666,california,hiercomm,3042,11
6.0,0.8333333333333334,0.9977924944812362,85,-9.333333333333332,california,hiercomm,3042,12
9.0,0.6666666666666666,1.0,458,-15.666666666666668,california,hiercomm,3042,13
0.0,1.0,1.0,45,0.0,california,hiercomm,3042,14
19.0,0.5,0.8653421633554084,270,-29.0,california,hiercomm,4042,0
