WEL,ISR,CE,burned,return,policy,ckpt_region,train_seed,eval_seed,episode,eval_region
27.0,0.2857142857142857,0.7019867549668874,356,-41.38571428571428,commnet,california,2042,4042,5,saudi
27.0,0.2857142857142857,0.7152317880794702,365,-41.285714285714285,commnet,california,2042,4042,6,saudi
27.0,0.2857142857142857,1.0,400,-41.285714285714285,commnet,california,2042,4042,7,saudi
27.0,0.2857142857142857,0.7682119205298014,386,-41.48571428571428,commnet,california,2042,4042,8,saudi
27.0,0.2857142857142857,0.9646799116997792,396,-41.285714285714285,commnet,california,2042,4042,9,saudi
27.0,0.2857142857142857,1.0,367,-41.285714285714285,commnet,california,2042,4042,10,saudi
27.0,0.2857142857142857,0.7615894039735099,376,-41.285714285714285,commnet,california,2042,4042,11,saudi
27.0,0.2857142857142857,0.7196467991169978,395,-41.58571428571428,commnet,california,2042,4042,12,saudi
27.0,0.2857142857142857,0.9646799116997792,378,-41.285714285714285,commnet,california,2042,4042,13,saudi
0.0,1.0,1.0,0,0.0,commnet,california,2042,4042,14,saudi
27.0,0.2857142857142857,0.955849889624724,381,-41.385714285714286,commnet,california,3042,42,0,saudi
27.0,0.2857142857142857,0.7041942604856513,326,-41.38571428571428,commnet,california,3042,42,1,saudi
27.0,0.2857142857142857,0.9381898454746136,379,-41.785714285714285,commnet,california,3042,42,2,saudi
27.0,0.2857142857142857,0.9492273730684326,390,-41.68571428571428,commnet,california,3042,42,3,saudi
27.0,0.2857142857142857,0.9006622516556292,346,-41.285714285714285,commnet,california,3042,42,4,saudi
0.0,1.0,0.8275862068965517,1,-0.2,commnet,california,3042,42,5,saudi
18.0,0.5714285714285714,0.958057395143488,345,-26.97142857142857,commnet,california,3042,42,6,saudi
21.0,0.4285714285714285,1.0,353,-32.42857142857143,commnet,california,3042,42,7,saudi
27.0,0.2857142857142857,0.7041942604856513,361,-41.38571428571428,commnet,california,3042,42,8,saudi
0.0,1.0,0.8461538461538461,0,-0.2,commnet,california,3042,42,9,saudi
27.0,0.2857142857142857,0.9403973509933776,389,-41.68571428571428,commnet,california,3042,42,10,saudi
27.0,0.2857142857142857,0.955849889624724,384,-41.385714285714286,commnet,california,3042,42,11,saudi
27.0,0.2857142857142857,0.9403973509933776,416,-41.68571428571429,commnet,california,3042,42,12,saudi
18.0,0.5714285714285714,0.8962472406181016,293,-26.77142857142857,commnet,california,3042,42,13,saudi
0.0,1.0,1.0,1,0.0,commnet,california,3042,42,14,saudi
27.0,0.2857142857142857,0.9690949227373068,407,-41.385714285714286,commnet,california,3042,1042,0,saudi
21.0,0.4285714285714285,0.9293598233995584,332,-32.728571428571435,commnet,california,3042,1042,1,saudi
27.0,0.2857142857142857,0.7041942604856513,364,-41.38571428571428,commnet,california,3042,1042,2,saudi
18.0,0.5714285714285714,0.9072847682119204,390,-26.67142857142857,commnet,california,3042,1042,3,saudi
27.0,0.2857142857142857,0.7041942604856513,347,-41.38571428571428,commnet,california,3042,1042,4,saudi
23.0,0.4285714285714285,0.717439293598234,163,-34.42857142857143,commnet,california,3042,1042,5,saudi
27.0,0.2857142857142857,0.9315673289183224,371,-41.68571428571428,commnet,california,3042,1042,6,saudi
27.0,0.2857142857142857,0.8587196467991169,312,-41.48571428571428,commnet,california,3042,1042,7,saudi
27.0,0.2857142857142857,0.9448123620309052,398,-41.68571428571428,commnet,california,3042,1042,8,saudi
23.0,0.4285714285714285,0.717439293598234,168,-34.42857142857143,commnet,california,3042,1042,9,saudi
27.0,0.2857142857142857,0.9293598233995584,363,-41.785714285714285,commnet,california,3042,1042,10,saudi
21.0,0.4285714285714285,0.6997792494481236,362,-32.82857142857144,commnet,california,3042,1042,11,saudi
27.0,0.2857142857142857,0.9205298013245032,332,-41.58571428571428,commnet,california,3042,1042,12,saudi
27.0,0.2857142857142857,0.8520971302428256,286,-41.48571428571428,commnet,california,3042,1042,13,saudi
0.0,1.0,0.8533333333333334,1,-0.2,commnet,california,3042,1042,14,saudi
27.0,0.2857142857142857,0.7086092715231788,403,-41.385714285714286,commnet,california,3042,2042,0,saudi
27.0,0.2857142857142857,0.9690949227373068,346,-41.48571428571428,commnet,california,3042,2042,1,saudi
18.0,0.5714285714285714,0.9227373068432672,379,-26.77142857142857,commnet,california,3042,2042,2,saudi
18.0,0.5714285714285714,0.8785871964679912,378,-26.67142857142857,commnet,california,3042,2042,3,saudi
0.0,1.0,1.0,0,0.0,commnet,california,3042,2042,4,saudi
27.0,0.2857142857142857,0.7130242825607064,330,-41.68571428571428,commnet,california,3042,2042,5,saudi
27.0,0.2857142857142857,0.9448123620309052,402,-41.68571428571428,commnet,california,3042,2042,6,saudi
0.0,1.0,1.0,0,0.0,commnet,california,3042,2042,7,saudi
27.0,0.2857142857142857,0.7041942604856513,347,-41.38571428571428,commnet,california,3042,2042,8,saudi
27.0,0.2857142857142857,0.9448123620309052,400,-41.68571428571428,commnet,california,3042,2042,9,saudi
27.0,0.2857142857142857,0.7064017660044151,342,-41.385714285714286,commnet,california,3042,2042,10,saudi
0.0,1.0,0.8461538461538461,0,-0.2,commnet,california,3042,2042,11,saudi
18.0,0.5714285714285714,0.9514348785871964,379,-26.97142857142857,commnet,california,3042,2042,12,saudi
27.0,0.2857142857142857,0.9403973509933776,383,-41.68571428571428,commnet,california,3042,2042,13,saudi
21.0,0.4285714285714285,1.0,372,-32.42857142857143,commnet,california,3042,2042,14,saudi
0.0,1.0,1.0,0,0.0,commnet,california,3042,3042,0,saudi
18.0,0.5714285714285714,0.8874172185430463,354,-27.071428571428577,commnet,california,3042,3042,1,saudi
0.0,1.0,1.0,0,0.0,commnet,california,3042,3042,2,saudi
27.0,0.2857142857142857,0.93598233995585,372,-41.68571428571428,commnet,california,3042,3042,3,saudi
27.0,0.2857142857142857,0.9668874172185432,394,-41.58571428571428,commnet,california,3042,3042,4,saudi
27.0,0.2857142857142857,0.9403973509933776,381,-41.68571428571428,commnet,california,3042,3042,5,saudi
18.0,0.5714285714285714,0.9271523178807948,368,-26.97142857142857,commnet,california,3042,3042,6,saudi
27.0,0.2857142857142857,0.6975717439293598,328,-41.48571428571428,commnet,california,3042,3042,7,saudi
27.0,0.2857142857142857,0.7064017660044151,347,-41.68571428571428,commnet,california,3042,3042,8,saudi
27.0,0.2857142857142857,0.9094922737306844,325,-41.58571428571428,commnet,california,3042,3042,9,saudi
18.0,0.5714285714285714,0.9470198675496688,373,-26.97142857142857,commnet,california,3042,3042,10,saudi
21.0,0.4285714285714285,1.0,369,-32.42857142857143,commnet,california,3042,3042,11,saudi
27.0,0.2857142857142857,0.8653421633554084,301,-41.48571428571428,commnet,california,3042,3042,12,saudi
27.0,0.2857142857142857,0.7064017660044151,331,-41.68571428571428,commnet,california,3042,3042,13,saudi
21.0,0.4285714285714285,0.7328918322295805,360,-32.62857142857143,commnet,california,3042,3042,14,saudi
27.0,0.2857142857142857,0.9315673289183224,371,-41.68571428571428,commnet,california,3042,4042,0,saudi
18.0,0.5714285714285714,0.9006622516556292,364,-27.071428571428577,commnet,california,3042,4042,1,saudi
18.0,0.5714285714285714,0.9293598233995584,396,-26.871428571428574,commnet,california,3042,4042,2,saudi
14.0,0.7142857142857143,0.9845474613686536,296,-19.81428571428571,commnet,california,3042,4042,3,saudi
18.0,0.5714285714285714,0.8454746136865342,429,-26.77142857142857,commnet,california,3042,4042,4,saudi
18.0,0.5714285714285714,0.8498896247240618,339,-26.97142857142857,commnet,california,3042,4042,5,saudi
27.0,0.2857142857142857,0.93598233995585,373,-41.68571428571428,commnet,california,3042,4042,6,saudi
27.0,0.2857142857142857,0.9403973509933776,390,-41.68571428571428,commnet,california,3042,4042,7,saudi
18.0,0.5714285714285714,0.9845474613686536,338,-26.671428571428574,commnet,california,3042,4042,8,saudi
18.0,0.5714285714285714,0.9227373068432672,394,-26.97142857142857,commnet,california,3042,4042,9,saudi
27.0,0.2857142857142857,0.7108167770419426,334,-41.68571428571428,commnet,california,3042,4042,10,saudi
27.0,0.2857142857142857,0.9183222958057397,329,-41.58571428571428,commnet,california,3042,4042,11,saudi
27.0,0.2857142857142857,0.7086092715231788,341,-41.68571428571428,commnet,california,3042,4042,12,saudi
27.0,0.2857142857142857,0.9448123620309052,341,-41.58571428571428,commnet,california,3042,4042,13,saudi
18.0,0.5714285714285714,0.8388520971302428,416,-26.77142857142857,commnet,california,3042,4042,14,saudi
27.0,0.2857142857142857,1.0,403,-41.285714285714285,commnet,california,4042,42,0,saudi
27.0,0.2857142857142857,1.0,374,-41.285714285714285,commnet,california,4042,42,1,saudi
27.0,0.2857142857142857,1.0,434,-41.285714285714285,commnet,california,4042,42,2,saudi
27.0,0.2857142857142857,1.0,438,-41.285714285714285,commnet,california,4042,42,3,saudi
27.0,0.2857142857142857,1.0,376,-41.285714285714285,commnet,california,4042,42,4,saudi
27.0,0.2857142857142857,1.0,461,-41.285714285714285,commnet,california,4042,42,5,saudi
27.0,0.2857142857142857,1.0,403,-41.285714285714285,commnet,california,4042,42,6,saudi
27.0,0.2857142857142857,1.0,414,-41.285714285714285,commnet,california,4042,42,7,saudi
27.0,0.2857142857142857,1.0,392,-41.285714285714285,commnet,california,4042,42,8,saudi
27.0,0.2857142857142857,1.0,545,-41.285714285714285,commnet,california,4042,42,9,saudi
27.0,0.2857142857142857,1.0,429,-41.285714285714285,commnet,california,4042,42,10,saudi
27.0,0.2857142857142857,1.0,403,-41.285714285714285,commnet,california,4042,42,11,saudi
27.0,0.2857142857142857,0.9713024282560706,424,-41.285714285714285,commnet,california,4042,42,12,saudi
27.0,0.2857142857142857,1.0,520,-41.28571428571429,commnet,california,4042,42,13,saudi
27.0,0.2857142857142857,1.0,491,-41.285714285714285,commnet,california,4042,42,14,saudi
27.0,0.2857142857142857,1.0,423,-41.285714285714285,commnet,california,4042,1042,0,saudi
27.0,0.2857142857142857,1.0,390,-41.285714285714285,commnet,california,4042,1042,1,saudi
27.0,0.2857142857142857,1.0,387,-41.285714285714285,commnet,california,4042,1042,2,saudi
27.0,0.2857142857142857,1.0,423,-41.285714285714285,commnet,california,4042,1042,3,saudi
27.0,0.2857142857142857,1.0,399,-41.285714285714285,commnet,california,4042,1042,4,saudi
27.0,0.2857142857142857,1.0,403,-41.28571428571429,commnet,california,4042,1042,5,saudi
27.0,0.2857142857142857,1.0,404,-41.285714285714285,commnet,california,4042,1042,6,saudi
27.0,0.2857142857142857,1.0,500,-41.285714285714285,commnet,california,4042,1042,7,saudi
27.0,0.2857142857142857,1.0,412,-41.285714285714285,commnet,california,4042,1042,8,saudi
27.0,0.2857142857142857,1.0,404,-41.285714285714285,commnet,california,4042,1042,9,saudi
27.0,0.2857142857142857,1.0,414,-41.285714285714285,commnet,california,4042,1042,10,saudi
27.0,0.2857142857142857,1.0,391,-41.285714285714285,commnet,california,4042,1042,11,saudi
27.0,0.2857142857142857,1.0,401,-41.285714285714285,commnet,california,4042,1042,12,saudi
27.0,0.2857142857142857,1.0,485,-41.285714285714285,commnet,california,4042,1042,13,saudi
27.0,0.2857142857142857,1.0,492,-41.285714285714285,commnet,california,4042,1042,14,saudi
27.0,0.2857142857142857,1.0,412,-41.285714285714285,commnet,california,4042,2042,0,saudi
27.0,0.2857142857142857,1.0,379,-41.285714285714285,commnet,california,4042,2042,1,saudi
27.0,0.2857142857142857,1.0,397,-41.285714285714285,commnet,california,4042,2042,2,saudi
27.0,0.2857142857142857,1.0,384,-41.285714285714285,commnet,california,4042,2042,3,saudi
27.0,0.2857142857142857,1.0,552,-41.285714285714285,commnet,california,4042,2042,4,saudi
27.0,0.2857142857142857,1.0,414,-41.285714285714285,commnet,california,4042,2042,5,saudi
27.0,0.2857142857142857,1.0,417,-41.285714285714285,commnet,california,4042,2042,6,saudi
27.0,0.2857142857142857,1.0,478,-41.285714285714285,commnet,california,4042,2042,7,saudi
27.0,0.2857142857142857,1.0,375,-41.285714285714285,commnet,california,4042,2042,8,saudi
27.0,0.2857142857142857,1.0,423,-41.285714285714285,commnet,california,4042,2042,9,saudi
27.0,0.2857142857142857,1.0,383,-41.285714285714285,commnet,california,4042,2042,10,saudi
27.0,0.2857142857142857,1.0,545,-41.285714285714285,commnet,california,4042,2042,11,saudi
27.0,0.2857142857142857,1.0,509,-41.28571428571429,commnet,california,4042,2042,12,saudi
27.0,0.2857142857142857,1.0,409,-41.285714285714285,commnet,california,4042,2042,13,saudi
27.0,0.2857142857142857,1.0,437,-41.285714285714285,commnet,california,4042,2042,14,saudi
27.0,0.2857142857142857,1.0,454,-41.285714285714285,commnet,california,4042,3042,0,saudi
27.0,0.2857142857142857,1.0,444,-41.28571428571429,commnet,california,4042,3042,1,saudi
27.0,0.2857142857142857,1.0,491,-41.285714285714285,commnet,california,4042,3042,2,saudi
27.0,0.2857142857142857,1.0,404,-41.285714285714285,commnet,california,4042,3042,3,saudi
27.0,0.2857142857142857,1.0,393,-41.285714285714285,commnet,california,4042,3042,4,saudi
27.0,0.2857142857142857,1.0,409,-41.285714285714285,commnet,california,4042,3042,5,saudi
27.0,0.2857142857142857,1.0,507,-41.285714285714285,commnet,california,4042,3042,6,saudi
27.0,0.2857142857142857,1.0,387,-41.285714285714285,commnet,california,4042,3042,7,saudi
27.0,0.2857142857142857,1.0,405,-41.285714285714285,commnet,california,4042,3042,8,saudi
27.0,0.2857142857142857,0.7108167770419426,449,-41.285714285714285,commnet,california,4042,3042,9,saudi
27.0,0.2857142857142857,1.0,450,-41.28571428571429,commnet,california,4042,3042,10,saudi
27.0,0.2857142857142857,0.8830022075055187,432,-41.285714285714285,commnet,california,4042,3042,11,saudi
27.0,0.2857142857142857,1.0,478,-41.285714285714285,commnet,california,4042,3042,12,saudi
27.0,0.2857142857142857,1.0,393,-41.285714285714285,commnet,california,4042,3042,13,saudi
27.0,0.2857142857142857,1.0,421,-41.285714285714285,commnet,california,4042,3042,14,saudi
27.0,0.2857142857142857,1.0,404,-41.285714285714285,commnet,california,4042,4042,0,saudi
27.0,0.2857142857142857,1.0,464,-41.28571428571429,commnet,california,4042,4042,1,saudi
27.0,0.2857142857142857,0.8145695364238411,461,-41.285714285714285,commnet,california,4042,4042,2,saudi
27.0,0.2857142857142857,1.0,389,-41.285714285714285,commnet,california,4042,4042,3,saudi
27.0,0.2857142857142857,1.0,510,-41.285714285714285,commnet,california,4042,4042,4,saudi
27.0,0.2857142857142857,1.0,421,-41.285714285714285,commnet,california,4042,4042,5,saudi
27.0,0.2857142857142857,1.0,405,-41.285714285714285,commnet,california,4042,4042,6,saudi
27.0,0.2857142857142857,1.0,415,-41.285714285714285,commnet,california,4042,4042,7,saudi
27.0,0.2857142857142857,1.0,413,-41.285714285714285,commnet,california,4042,4042,8,saudi
27.0,0.2857142857142857,0.8145695364238411,458,-41.285714285714285,commnet,california,4042,4042,9,saudi
27.0,0.2857142857142857,1.0,397,-41.285714285714285,commnet,california,4042,4042,10,saudi
27.0,0.2857142857142857,1.0,398,-41.285714285714285,commnet,california,4042,4042,11,saudi
27.0,0.2857142857142857,1.0,446,-41.285714285714285,commnet,california,4042,4042,12,saudi
27.0,0.2857142857142857,0.9403973509933776,411,-41.285714285714285,commnet,california,4042,4042,13,saudi
27.0,0.2857142857142857,1.0,488,-41.285714285714285,commnet,california,4042,4042,14,saudi
4.0,0.8571428571428571,1.0,112,-6.857142857142858,hiercomm_heur,saudi,42,42,0,saudi
9.0,0.7142857142857143,0.9230769230769232,33,-14.714285714285714,hiercomm_heur,saudi,42,42,1,saudi
14.0,0.7142857142857143,0.9911699779249448,177,-19.81428571428572,hiercomm_heur,saudi,42,42,2,saudi
13.0,0.7142857142857143,0.8013245033112583,118,-18.814285714285717,hiercomm_heur,saudi,42,42,3,saudi
6.0,0.8571428571428571,0.9470198675496688,86,-8.957142857142857,hiercomm_heur,saudi,42,42,4,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,42,42,5,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,42,42,6,saudi
7.0,0.7142857142857143,0.9823399558498896,197,-12.714285714285714,hiercomm_heur,saudi,42,42,7,saudi
9.0,0.7142857142857143,0.994535519125683,49,-14.714285714285714,hiercomm_heur,saudi,42,42,8,saudi
4.0,0.8571428571428571,0.9955849889624724,282,-6.857142857142858,hiercomm_heur,saudi,42,42,9,saudi
0.0,1.0,1.0,128,0.0,hiercomm_heur,saudi,42,42,10,saudi
4.0,0.8571428571428571,0.9889624724061812,160,-6.957142857142857,hiercomm_heur,saudi,42,42,11,saudi
7.0,0.7142857142857143,0.9293598233995584,216,-12.914285714285716,hiercomm_heur,saudi,42,42,12,saudi
8.0,0.7142857142857143,0.9977924944812362,370,-13.714285714285714,hiercomm_heur,saudi,42,42,13,saudi
4.0,0.8571428571428571,0.9536423841059604,206,-6.857142857142858,hiercomm_heur,saudi,42,42,14,saudi
8.0,0.7142857142857143,1.0,197,-13.714285714285715,hiercomm_heur,saudi,42,1042,0,saudi
4.0,0.8571428571428571,0.8763796909492274,143,-6.857142857142859,hiercomm_heur,saudi,42,1042,1,saudi
9.0,0.7142857142857143,0.8123620309050773,75,-14.814285714285711,hiercomm_heur,saudi,42,1042,2,saudi
13.0,0.5714285714285714,0.8410596026490066,353,-21.571428571428573,hiercomm_heur,saudi,42,1042,3,saudi
9.0,0.7142857142857143,0.7902869757174393,76,-14.914285714285713,hiercomm_heur,saudi,42,1042,4,saudi
8.0,0.7142857142857143,0.9602649006622516,341,-14.114285714285712,hiercomm_heur,saudi,42,1042,5,saudi
10.0,0.8571428571428571,0.9801324503311258,126,-13.057142857142855,hiercomm_heur,saudi,42,1042,6,saudi
8.0,0.7142857142857143,0.9690949227373068,282,-13.714285714285714,hiercomm_heur,saudi,42,1042,7,saudi
3.0,0.8571428571428571,0.9977924944812362,199,-5.857142857142858,hiercomm_heur,saudi,42,1042,8,saudi
8.0,0.7142857142857143,0.9426048565121412,368,-14.414285714285713,hiercomm_heur,saudi,42,1042,9,saudi
17.0,0.5714285714285714,0.977924944812362,193,-25.77142857142857,hiercomm_heur,saudi,42,1042,10,saudi
4.0,0.8571428571428571,1.0,149,-6.857142857142859,hiercomm_heur,saudi,42,1042,11,saudi
8.0,0.7142857142857143,0.9955849889624724,309,-13.714285714285714,hiercomm_heur,saudi,42,1042,12,saudi
4.0,0.8571428571428571,0.9470198675496688,175,-6.857142857142858,hiercomm_heur,saudi,42,1042,13,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,42,1042,14,saudi
13.0,0.5714285714285714,0.8852097130242825,213,-21.77142857142857,hiercomm_heur,saudi,42,2042,0,saudi
0.0,1.0,0.9933774834437086,41,0.0,hiercomm_heur,saudi,42,2042,1,saudi
17.0,0.4285714285714285,1.0,348,-28.42857142857143,hiercomm_heur,saudi,42,2042,2,saudi
7.0,0.7142857142857143,1.0,225,-12.714285714285714,hiercomm_heur,saudi,42,2042,3,saudi
8.0,0.7142857142857143,0.9668874172185432,361,-14.114285714285712,hiercomm_heur,saudi,42,2042,4,saudi
14.0,0.7142857142857143,0.9050772626931568,200,-20.31428571428571,hiercomm_heur,saudi,42,2042,5,saudi
4.0,0.8571428571428571,1.0,202,-6.857142857142858,hiercomm_heur,saudi,42,2042,6,saudi
18.0,0.5714285714285714,0.9801324503311258,374,-26.67142857142857,hiercomm_heur,saudi,42,2042,7,saudi
9.0,0.7142857142857143,0.7902869757174393,76,-14.914285714285713,hiercomm_heur,saudi,42,2042,8,saudi
4.0,0.8571428571428571,0.9867549668874172,187,-6.957142857142859,hiercomm_heur,saudi,42,2042,9,saudi
9.0,0.7142857142857143,0.8675496688741722,137,-14.714285714285714,hiercomm_heur,saudi,42,2042,10,saudi
4.0,0.8571428571428571,0.9955849889624724,316,-6.857142857142858,hiercomm_heur,saudi,42,2042,11,saudi
0.0,1.0,0.9977924944812362,206,0.0,hiercomm_heur,saudi,42,2042,12,saudi
10.0,0.8571428571428571,0.9713024282560706,144,-13.157142857142857,hiercomm_heur,saudi,42,2042,13,saudi
3.0,0.8571428571428571,0.9977924944812362,130,-5.857142857142858,hiercomm_heur,saudi,42,2042,14,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,42,3042,0,saudi
0.0,1.0,1.0,1,0.0,hiercomm_heur,saudi,42,3042,1,saudi
18.0,0.5714285714285714,0.9690949227373068,381,-26.67142857142857,hiercomm_heur,saudi,42,3042,2,saudi
14.0,0.7142857142857143,0.977924944812362,199,-19.814285714285717,hiercomm_heur,saudi,42,3042,3,saudi
4.0,0.8571428571428571,0.9955849889624724,237,-6.857142857142858,hiercomm_heur,saudi,42,3042,4,saudi
10.0,0.8571428571428571,0.9492273730684326,217,-13.257142857142856,hiercomm_heur,saudi,42,3042,5,saudi
3.0,0.8571428571428571,0.911699779249448,179,-5.857142857142858,hiercomm_heur,saudi,42,3042,6,saudi
9.0,0.7142857142857143,0.8830022075055187,69,-14.814285714285711,hiercomm_heur,saudi,42,3042,7,saudi
10.0,0.8571428571428571,0.9955849889624724,151,-12.857142857142858,hiercomm_heur,saudi,42,3042,8,saudi
0.0,1.0,0.8962472406181016,153,0.0,hiercomm_heur,saudi,42,3042,9,saudi
0.0,1.0,1.0,8,0.0,hiercomm_heur,saudi,42,3042,10,saudi
3.0,0.8571428571428571,0.9977924944812362,127,-5.857142857142858,hiercomm_heur,saudi,42,3042,11,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,42,3042,12,saudi
0.0,1.0,0.9624724061810156,154,-0.1999999999999996,hiercomm_heur,saudi,42,3042,13,saudi
4.0,0.8571428571428571,0.9889624724061812,174,-6.957142857142857,hiercomm_heur,saudi,42,3042,14,saudi
10.0,0.8571428571428571,0.9646799116997792,200,-13.157142857142857,hiercomm_heur,saudi,42,4042,0,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,42,4042,1,saudi
0.0,1.0,0.9735099337748344,173,-0.1999999999999996,hiercomm_heur,saudi,42,4042,2,saudi
13.0,0.5714285714285714,0.7969094922737306,198,-21.67142857142857,hiercomm_heur,saudi,42,4042,3,saudi
8.0,0.7142857142857143,0.9955849889624724,351,-13.714285714285714,hiercomm_heur,saudi,42,4042,4,saudi
14.0,0.7142857142857143,0.9801324503311258,216,-19.814285714285717,hiercomm_heur,saudi,42,4042,5,saudi
10.0,0.8571428571428571,0.9977924944812362,147,-12.857142857142858,hiercomm_heur,saudi,42,4042,6,saudi
4.0,0.8571428571428571,0.958057395143488,180,-6.857142857142859,hiercomm_heur,saudi,42,4042,7,saudi
8.0,0.7142857142857143,0.9293598233995584,223,-13.714285714285714,hiercomm_heur,saudi,42,4042,8,saudi
4.0,0.8571428571428571,0.9911699779249448,320,-6.957142857142857,hiercomm_heur,saudi,42,4042,9,saudi
3.0,0.8571428571428571,0.9823399558498896,143,-5.957142857142857,hiercomm_heur,saudi,42,4042,10,saudi
4.0,0.8571428571428571,0.9161147902869756,190,-6.957142857142857,hiercomm_heur,saudi,42,4042,11,saudi
0.0,1.0,1.0,147,0.0,hiercomm_heur,saudi,42,4042,12,saudi
0.0,1.0,0.9911699779249448,129,0.0,hiercomm_heur,saudi,42,4042,13,saudi
8.0,0.7142857142857143,0.9823399558498896,378,-13.714285714285714,hiercomm_heur,saudi,42,4042,14,saudi
8.0,0.7142857142857143,0.9646799116997792,287,-14.014285714285714,hiercomm_heur,saudi,1042,42,0,saudi
9.0,0.7142857142857143,1.0,121,-14.714285714285714,hiercomm_heur,saudi,1042,42,1,saudi
14.0,0.7142857142857143,0.972972972972973,191,-19.814285714285717,hiercomm_heur,saudi,1042,42,2,saudi
14.0,0.7142857142857143,0.9690949227373068,174,-20.01428571428572,hiercomm_heur,saudi,1042,42,3,saudi
13.0,0.5714285714285714,1.0,320,-21.571428571428573,hiercomm_heur,saudi,1042,42,4,saudi
10.0,0.8571428571428571,1.0,183,-12.857142857142858,hiercomm_heur,saudi,1042,42,5,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,1042,42,6,saudi
13.0,0.7142857142857143,0.9514348785871964,173,-18.714285714285715,hiercomm_heur,saudi,1042,42,7,saudi
9.0,0.7142857142857143,0.9973544973544972,175,-14.714285714285714,hiercomm_heur,saudi,1042,42,8,saudi
8.0,0.7142857142857143,0.9249448123620309,444,-13.714285714285714,hiercomm_heur,saudi,1042,42,9,saudi
4.0,0.8571428571428571,0.9911699779249448,227,-6.857142857142858,hiercomm_heur,saudi,1042,42,10,saudi
8.0,0.7142857142857143,0.958057395143488,317,-13.914285714285716,hiercomm_heur,saudi,1042,42,11,saudi
14.0,0.7142857142857143,0.9853479853479854,193,-19.814285714285717,hiercomm_heur,saudi,1042,42,12,saudi
4.0,0.8571428571428571,0.9050772626931568,227,-6.857142857142858,hiercomm_heur,saudi,1042,42,13,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,1042,42,14,saudi
8.0,0.7142857142857143,0.9668874172185432,290,-13.814285714285717,hiercomm_heur,saudi,1042,1042,0,saudi
4.0,0.8571428571428571,1.0,207,-6.857142857142859,hiercomm_heur,saudi,1042,1042,1,saudi
19.0,0.5714285714285714,0.9028697571743928,168,-27.571428571428573,hiercomm_heur,saudi,1042,1042,2,saudi
13.0,0.7142857142857143,0.958057395143488,369,-18.714285714285715,hiercomm_heur,saudi,1042,1042,3,saudi
9.0,0.7142857142857143,1.0,132,-14.714285714285714,hiercomm_heur,saudi,1042,1042,4,saudi
8.0,0.7142857142857143,0.9867549668874172,282,-13.714285714285714,hiercomm_heur,saudi,1042,1042,5,saudi
14.0,0.7142857142857143,1.0,185,-19.714285714285715,hiercomm_heur,saudi,1042,1042,6,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,1042,1042,7,saudi
7.0,0.7142857142857143,0.9933774834437086,354,-12.714285714285714,hiercomm_heur,saudi,1042,1042,8,saudi
14.0,0.7142857142857143,0.9955849889624724,213,-19.714285714285715,hiercomm_heur,saudi,1042,1042,9,saudi
14.0,0.7142857142857143,0.9889624724061812,149,-19.814285714285717,hiercomm_heur,saudi,1042,1042,10,saudi
8.0,0.7142857142857143,0.9977924944812362,280,-13.714285714285715,hiercomm_heur,saudi,1042,1042,11,saudi
14.0,0.7142857142857143,0.9426048565121412,283,-19.714285714285715,hiercomm_heur,saudi,1042,1042,12,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,1042,1042,13,saudi
4.0,0.8571428571428571,0.9933774834437086,220,-6.857142857142858,hiercomm_heur,saudi,1042,1042,14,saudi
9.0,0.7142857142857143,1.0,194,-14.714285714285714,hiercomm_heur,saudi,1042,2042,0,saudi
17.0,0.4285714285714285,0.9006622516556292,245,-28.42857142857143,hiercomm_heur,saudi,1042,2042,1,saudi
19.0,0.5714285714285714,1.0,226,-27.571428571428573,hiercomm_heur,saudi,1042,2042,2,saudi
19.0,0.5714285714285714,0.9954337899543378,173,-27.67142857142857,hiercomm_heur,saudi,1042,2042,3,saudi
14.0,0.7142857142857143,0.9823399558498896,206,-19.714285714285715,hiercomm_heur,saudi,1042,2042,4,saudi
14.0,0.7142857142857143,0.9955849889624724,328,-19.714285714285715,hiercomm_heur,saudi,1042,2042,5,saudi
14.0,0.7142857142857143,1.0,258,-19.714285714285715,hiercomm_heur,saudi,1042,2042,6,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,saudi,1042,2042,7,saudi
9.0,0.7142857142857143,1.0,132,-14.714285714285714,hiercomm_heur,saudi,1042,2042,8,saudi
4.0,0.8571428571428571,0.9977924944812362,241,-6.857142857142859,hiercomm_heur,saudi,1042,2042,9,saudi
13.0,0.5714285714285714,1.0,259,-21.571428571428573,hiercomm_heur,saudi,1042,2042,10,saudi
8.0,0.7142857142857143,0.9249448123620309,449,-13.714285714285714,hiercomm_heur,saudi,1042,2042,11,saudi
